"Species"	"number_wasps"	"w"	"s"	"startX"	"startY"	"alive"	"nested"	"usurp"	"currentX"	"currentY"
"gallicus"	50	1	1	46	93	1	1	0	45	93
"gallicus"	50	2	1	46	93	1	1	0	46	94
"gallicus"	50	3	4	46	93	1	1	0	46	93
"gallicus"	50	4	1	46	93	1	1	0	46	92
"gallicus"	50	5	2	46	93	1	1	0	45	92
"gallicus"	50	6	2	46	93	1	1	0	44	94
"gallicus"	50	7	1	46	93	1	1	1	45	93
"gallicus"	50	8	5	46	93	1	1	0	46	95
"gallicus"	50	9	16	46	93	1	1	0	46	99
"gallicus"	50	10	3	46	93	1	1	0	45	94
"gallicus"	50	11	3	46	93	1	1	0	45	95
"gallicus"	50	12	2	46	93	1	1	0	46	91
"gallicus"	50	13	6	46	93	1	1	0	44	96
"gallicus"	50	14	7	46	93	1	1	0	44	95
"gallicus"	50	15	11	46	93	1	1	1	44	96
"gallicus"	50	16	14	46	93	1	1	0	44	93
"gallicus"	50	17	5	46	93	1	1	0	46	98
"gallicus"	50	18	6	46	93	1	1	0	43	93
"gallicus"	50	19	23	46	93	1	1	0	46	100
"gallicus"	50	20	830	46	93	0	0	0	78	99
"gallicus"	50	21	12	46	93	1	1	0	46	96
"gallicus"	50	22	3	46	93	1	1	1	46	95
"gallicus"	50	23	10	46	93	1	1	0	43	94
"gallicus"	50	24	3	46	93	1	1	1	46	93
"gallicus"	50	25	43	46	93	0	0	0	50	97
"gallicus"	50	26	6	46	93	1	1	1	46	96
"gallicus"	50	27	3	46	93	1	1	0	45	96
"gallicus"	50	28	179	46	93	0	0	0	51	100
"gallicus"	50	29	73	46	93	0	0	0	56	98
"gallicus"	50	30	5	46	93	1	1	0	44	97
"gallicus"	50	31	13	46	93	1	1	0	45	97
"gallicus"	50	32	29	46	93	1	1	1	44	97
"gallicus"	50	33	4	46	93	1	1	0	44	92
"gallicus"	50	34	21	46	93	1	1	0	45	99
"gallicus"	50	35	132	46	93	1	1	0	45	100
"gallicus"	50	36	10	46	93	1	1	0	44	100
"gallicus"	50	37	688	46	93	0	0	0	67	98
"gallicus"	50	38	8	46	93	1	1	0	43	95
"gallicus"	50	39	6	46	93	1	1	1	45	96
"gallicus"	50	40	49	46	93	1	1	0	43	100
"gallicus"	50	41	144	46	93	1	1	0	42	100
"gallicus"	50	42	15	46	93	1	1	1	46	93
"gallicus"	50	43	176	46	93	1	1	0	45	98
"gallicus"	50	44	11	46	93	1	1	1	46	96
"gallicus"	50	45	9	46	93	1	1	0	43	97
"gallicus"	50	46	2	46	93	1	1	1	46	95
"gallicus"	50	47	21	46	93	1	1	1	46	100
"gallicus"	50	48	6	46	93	1	1	0	43	92
"gallicus"	50	49	24	46	93	1	1	0	46	97
"gallicus"	50	50	3	46	93	1	1	1	46	95
"gallicus"	50	1	45	78	77	0	0	0	76	84
"gallicus"	50	2	1091	78	77	0	0	0	89	100
"gallicus"	50	3	551	78	77	0	0	0	67	100
"gallicus"	50	4	295	78	77	0	0	0	56	100
"gallicus"	50	5	157	78	77	0	0	0	90	100
"gallicus"	50	6	34	78	77	1	1	0	69	81
"gallicus"	50	7	277	78	77	0	0	0	97	98
"gallicus"	50	8	303	78	77	0	0	0	83	100
"gallicus"	50	9	1118	78	77	0	0	0	93	100
"gallicus"	50	10	50	78	77	1	1	0	68	89
"gallicus"	50	11	29	78	77	1	1	0	69	87
"gallicus"	50	12	2198	78	77	0	0	0	41	99
"gallicus"	50	13	76	78	77	0	0	0	85	98
"gallicus"	50	14	2062	78	77	0	0	0	67	100
"gallicus"	50	15	13	78	77	1	1	1	69	81
"gallicus"	50	16	341	78	77	0	0	0	77	100
"gallicus"	50	17	555	78	77	0	0	0	99	100
"gallicus"	50	18	402	78	77	0	0	0	95	98
"gallicus"	50	19	103	78	77	0	0	0	83	99
"gallicus"	50	20	806	78	77	0	0	0	56	99
"gallicus"	50	21	457	78	77	0	0	0	97	97
"gallicus"	50	22	396	78	77	0	0	0	89	100
"gallicus"	50	23	26	78	77	1	1	0	69	86
"gallicus"	50	24	122	78	77	0	0	0	87	100
"gallicus"	50	25	105	78	77	0	0	0	79	100
"gallicus"	50	26	3130	78	77	0	0	0	81	97
"gallicus"	50	27	37	78	77	0	0	0	78	85
"gallicus"	50	28	692	78	77	0	0	0	59	99
"gallicus"	50	29	948	78	77	0	0	0	98	100
"gallicus"	50	30	958	78	77	0	0	0	99	99
"gallicus"	50	31	133	78	77	0	0	0	78	99
"gallicus"	50	32	1246	78	77	0	0	0	64	100
"gallicus"	50	33	18	78	77	1	1	0	69	83
"gallicus"	50	34	53	78	77	1	1	0	69	88
"gallicus"	50	35	26	78	77	0	0	0	79	85
"gallicus"	50	36	105	78	77	0	0	0	76	99
"gallicus"	50	37	186	78	77	0	0	0	72	100
"gallicus"	50	38	1114	78	77	0	0	0	70	100
"gallicus"	50	39	534	78	77	0	0	0	94	99
"gallicus"	50	40	939	78	77	0	0	0	62	100
"gallicus"	50	41	350	78	77	0	0	0	93	98
"gallicus"	50	42	23	78	77	1	1	0	68	83
"gallicus"	50	43	26	78	77	1	1	0	69	84
"gallicus"	50	44	60	78	77	0	0	0	87	87
"gallicus"	50	45	62	78	77	0	0	0	80	100
"gallicus"	50	46	632	78	77	0	0	0	98	99
"gallicus"	50	47	484	78	77	0	0	0	76	100
"gallicus"	50	48	201	78	77	0	0	0	99	99
"gallicus"	50	49	268	78	77	0	0	0	63	99
"gallicus"	50	50	1446	78	77	0	0	0	93	100
"gallicus"	50	1	6	22	39	1	1	0	21	42
"gallicus"	50	2	10	22	39	1	1	0	22	42
"gallicus"	50	3	4	22	39	1	1	0	21	43
"gallicus"	50	4	4	22	39	1	1	0	20	42
"gallicus"	50	5	10	22	39	1	1	0	22	44
"gallicus"	50	6	8	22	39	1	1	0	24	42
"gallicus"	50	7	4	22	39	1	1	0	23	42
"gallicus"	50	8	7	22	39	1	1	0	22	43
"gallicus"	50	9	6	22	39	1	1	1	21	43
"gallicus"	50	10	6	22	39	1	1	0	21	44
"gallicus"	50	11	9	22	39	1	1	0	19	43
"gallicus"	50	12	13	22	39	1	1	0	19	42
"gallicus"	50	13	9	22	39	1	1	1	24	42
"gallicus"	50	14	19	22	39	1	1	0	18	42
"gallicus"	50	15	8	22	39	1	1	0	23	43
"gallicus"	50	16	59	22	39	1	1	0	36	55
"gallicus"	50	17	9	22	39	1	1	0	21	45
"gallicus"	50	18	21	22	39	1	1	0	24	45
"gallicus"	50	19	8	22	39	1	1	0	24	43
"gallicus"	50	20	105	22	39	1	1	0	36	63
"gallicus"	50	21	9	22	39	1	1	0	23	44
"gallicus"	50	22	16	22	39	1	1	1	23	44
"gallicus"	50	23	12	22	39	1	1	1	23	44
"gallicus"	50	24	15	22	39	1	1	0	20	43
"gallicus"	50	25	10	22	39	1	1	0	24	44
"gallicus"	50	26	20	22	39	1	1	0	22	45
"gallicus"	50	27	32	22	39	1	1	0	23	45
"gallicus"	50	28	6	22	39	1	1	1	21	42
"gallicus"	50	29	7	22	39	1	1	0	20	44
"gallicus"	50	30	13	22	39	1	1	1	22	44
"gallicus"	50	31	6	22	39	0	0	0	24	42
"gallicus"	50	32	35	22	39	1	1	0	24	46
"gallicus"	50	33	10	22	39	1	1	0	18	44
"gallicus"	50	34	7	22	39	1	1	0	20	45
"gallicus"	50	35	8	22	39	1	1	0	23	46
"gallicus"	50	36	14	22	39	1	1	0	21	46
"gallicus"	50	37	19	22	39	1	1	0	22	47
"gallicus"	50	38	72	22	39	1	1	0	24	62
"gallicus"	50	39	48	22	39	0	0	0	26	46
"gallicus"	50	40	20	22	39	1	1	0	24	47
"gallicus"	50	41	26	22	39	1	1	0	16	42
"gallicus"	50	42	33	22	39	1	1	1	21	43
"gallicus"	50	43	3	22	39	1	1	1	22	42
"gallicus"	50	44	14	22	39	1	1	0	19	45
"gallicus"	50	45	17	22	39	1	1	0	20	46
"gallicus"	50	46	24	22	39	1	1	1	23	43
"gallicus"	50	47	30	22	39	0	0	0	20	44
"gallicus"	50	48	22	22	39	1	1	1	20	45
"gallicus"	50	49	1	22	39	0	0	0	22	39
"gallicus"	50	50	31	22	39	1	1	0	36	52
"gallicus"	50	1	333	85	89	0	0	0	89	100
"gallicus"	50	2	270	85	89	1	1	0	82	100
"gallicus"	50	3	94	85	89	1	1	0	80	100
"gallicus"	50	4	73	85	89	0	0	0	94	98
"gallicus"	50	5	80	85	89	0	0	0	86	98
"gallicus"	50	6	29	85	89	1	1	0	81	100
"gallicus"	50	7	132	85	89	1	1	1	82	100
"gallicus"	50	8	156	85	89	0	0	0	94	100
"gallicus"	50	9	25	85	89	1	1	0	77	100
"gallicus"	50	10	68	85	89	1	1	1	80	100
"gallicus"	50	11	108	85	89	1	1	0	79	100
"gallicus"	50	12	204	85	89	0	0	0	80	99
"gallicus"	50	13	42	85	89	0	0	0	90	98
"gallicus"	50	14	224	85	89	1	1	0	78	100
"gallicus"	50	15	98	85	89	1	1	0	76	100
"gallicus"	50	16	41	85	89	1	1	1	79	100
"gallicus"	50	17	158	85	89	1	1	1	81	100
"gallicus"	50	18	48	85	89	1	1	1	80	100
"gallicus"	50	19	1519	85	89	1	1	1	79	100
"gallicus"	50	20	683	85	89	0	0	0	90	99
"gallicus"	50	21	26	85	89	0	0	0	89	95
"gallicus"	50	22	112	85	89	1	1	1	81	100
"gallicus"	50	23	154	85	89	1	1	0	75	100
"gallicus"	50	24	117	85	89	0	0	0	93	98
"gallicus"	50	25	387	85	89	1	1	0	74	100
"gallicus"	50	26	137	85	89	1	1	1	77	100
"gallicus"	50	27	293	85	89	1	1	1	82	100
"gallicus"	50	28	44	85	89	1	1	0	73	100
"gallicus"	50	29	8	85	89	0	0	0	85	88
"gallicus"	50	30	57	85	89	1	1	1	76	100
"gallicus"	50	31	2	85	89	0	0	0	85	90
"gallicus"	50	32	378	85	89	0	0	0	83	100
"gallicus"	50	33	36	85	89	1	1	1	75	100
"gallicus"	50	34	120	85	89	0	0	0	81	99
"gallicus"	50	35	17	85	89	1	1	1	82	100
"gallicus"	50	36	61	85	89	1	1	1	78	100
"gallicus"	50	37	160	85	89	1	1	1	79	100
"gallicus"	50	38	184	85	89	0	0	0	78	99
"gallicus"	50	39	159	85	89	1	1	1	80	100
"gallicus"	50	40	261	85	89	1	1	1	79	100
"gallicus"	50	41	43	85	89	0	0	0	86	100
"gallicus"	50	42	222	85	89	0	0	0	77	99
"gallicus"	50	43	2	85	89	0	0	0	84	89
"gallicus"	50	44	37	85	89	1	1	1	80	100
"gallicus"	50	45	20	85	89	0	0	0	78	88
"gallicus"	50	46	764	85	89	0	0	0	93	99
"gallicus"	50	47	366	85	89	0	0	0	95	99
"gallicus"	50	48	274	85	89	1	1	1	79	100
"gallicus"	50	49	309	85	89	0	0	0	79	99
"gallicus"	50	50	81	85	89	1	1	1	79	100
"gallicus"	50	1	1	34	67	1	1	0	35	67
"gallicus"	50	2	1	34	67	1	1	0	33	67
"gallicus"	50	3	1	34	67	1	1	0	33	68
"gallicus"	50	4	2	34	67	1	1	0	36	67
"gallicus"	50	5	1	34	67	1	1	0	34	68
"gallicus"	50	6	2	34	67	1	1	0	33	69
"gallicus"	50	7	2	34	67	1	1	0	32	68
"gallicus"	50	8	2	34	67	1	1	0	34	67
"gallicus"	50	9	2	34	67	1	1	0	35	69
"gallicus"	50	10	2	34	67	1	1	0	36	68
"gallicus"	50	11	5	34	67	1	1	0	34	69
"gallicus"	50	12	6	34	67	1	1	0	33	70
"gallicus"	50	13	3	34	67	1	1	1	35	69
"gallicus"	50	14	5	34	67	1	1	0	36	66
"gallicus"	50	15	3	34	67	1	1	0	35	70
"gallicus"	50	16	2	34	67	1	1	0	35	68
"gallicus"	50	17	2	34	67	1	1	1	36	67
"gallicus"	50	18	5	34	67	1	1	0	34	70
"gallicus"	50	19	1	34	67	1	1	0	34	66
"gallicus"	50	20	5	34	67	1	1	0	36	71
"gallicus"	50	21	4	34	67	1	1	0	36	69
"gallicus"	50	22	4	34	67	1	1	0	32	67
"gallicus"	50	23	5	34	67	1	1	0	36	70
"gallicus"	50	24	5	34	67	1	1	0	37	70
"gallicus"	50	25	7	34	67	1	1	0	33	71
"gallicus"	50	26	2	34	67	1	1	1	35	68
"gallicus"	50	27	10	34	67	1	1	0	34	71
"gallicus"	50	28	4	34	67	1	1	0	37	67
"gallicus"	50	29	4	34	67	1	1	0	37	68
"gallicus"	50	30	1	34	67	1	1	1	34	66
"gallicus"	50	31	5	34	67	1	1	0	32	70
"gallicus"	50	32	4	34	67	1	1	1	36	67
"gallicus"	50	33	3	34	67	1	1	0	37	69
"gallicus"	50	34	1	34	67	1	1	1	35	67
"gallicus"	50	35	5	34	67	1	1	0	38	69
"gallicus"	50	36	6	34	67	1	1	0	31	69
"gallicus"	50	37	11	34	67	1	1	0	38	70
"gallicus"	50	38	1	34	67	0	0	0	34	67
"gallicus"	50	39	5	34	67	1	1	0	35	72
"gallicus"	50	40	3	34	67	1	1	0	33	66
"gallicus"	50	41	4	34	67	1	1	0	34	65
"gallicus"	50	42	4	34	67	1	1	0	31	71
"gallicus"	50	43	7	34	67	1	1	1	35	69
"gallicus"	50	44	23	34	67	1	1	0	32	69
"gallicus"	50	45	11	34	67	1	1	0	38	71
"gallicus"	50	46	9	34	67	1	1	0	32	72
"gallicus"	50	47	5	34	67	1	1	0	37	72
"gallicus"	50	48	5	34	67	1	1	1	36	68
"gallicus"	50	49	5	34	67	1	1	0	35	71
"gallicus"	50	50	3	34	67	1	1	0	31	68
"gallicus"	50	1	37	1	46	1	1	0	5	63
"gallicus"	50	2	67	1	46	1	1	0	6	63
"gallicus"	50	3	34	1	46	1	1	0	11	63
"gallicus"	50	4	36	1	46	1	1	0	10	64
"gallicus"	50	5	91	1	46	1	1	0	4	63
"gallicus"	50	6	49	1	46	1	1	0	12	63
"gallicus"	50	7	65	1	46	1	1	0	8	63
"gallicus"	50	8	39	1	46	1	1	0	7	63
"gallicus"	50	9	141	1	46	1	1	0	13	63
"gallicus"	50	10	31	1	46	1	1	0	5	64
"gallicus"	50	11	62	1	46	1	1	0	9	63
"gallicus"	50	12	55	1	46	1	1	0	3	63
"gallicus"	50	13	46	1	46	1	1	0	10	63
"gallicus"	50	14	62	1	46	1	1	0	3	64
"gallicus"	50	15	37	1	46	1	1	0	12	64
"gallicus"	50	16	30	1	46	1	1	1	5	64
"gallicus"	50	17	57	1	46	0	0	0	8	59
"gallicus"	50	18	51	1	46	1	1	1	5	63
"gallicus"	50	19	70	1	46	1	1	0	4	64
"gallicus"	50	20	82	1	46	1	1	0	11	64
"gallicus"	50	21	112	1	46	1	1	0	7	64
"gallicus"	50	22	44	1	46	1	1	0	10	65
"gallicus"	50	23	13	1	46	0	0	0	2	52
"gallicus"	50	24	40	1	46	1	1	1	12	64
"gallicus"	50	25	37	1	46	1	1	1	8	63
"gallicus"	50	26	54	1	46	0	0	0	8	61
"gallicus"	50	27	24	1	46	0	0	0	12	56
"gallicus"	50	28	37	1	46	1	1	1	10	65
"gallicus"	50	29	41	1	46	1	1	0	9	65
"gallicus"	50	30	56	1	46	1	1	0	8	64
"gallicus"	50	31	46	1	46	1	1	0	9	64
"gallicus"	50	32	59	1	46	1	1	0	4	65
"gallicus"	50	33	48	1	46	1	1	0	3	66
"gallicus"	50	34	54	1	46	1	1	0	6	64
"gallicus"	50	35	30	1	46	1	1	1	5	63
"gallicus"	50	36	59	1	46	1	1	0	10	66
"gallicus"	50	37	56	1	46	1	1	0	4	66
"gallicus"	50	38	63	1	46	1	1	0	5	66
"gallicus"	50	39	56	1	46	1	1	0	12	65
"gallicus"	50	40	68	1	46	1	1	1	9	63
"gallicus"	50	41	51	1	46	1	1	0	14	63
"gallicus"	50	42	68	1	46	1	1	1	11	63
"gallicus"	50	43	58	1	46	1	1	1	5	66
"gallicus"	50	44	87	1	46	1	1	0	23	66
"gallicus"	50	45	31	1	46	0	0	0	2	52
"gallicus"	50	46	107	1	46	1	1	0	2	63
"gallicus"	50	47	67	1	46	1	1	0	14	64
"gallicus"	50	48	66	1	46	1	1	0	5	65
"gallicus"	50	49	48	1	46	1	1	0	7	65
"gallicus"	50	50	55	1	46	1	1	1	5	65
"gallicus"	50	1	1	20	35	1	1	0	20	36
"gallicus"	50	2	1	20	35	1	1	0	21	35
"gallicus"	50	3	1	20	35	1	1	0	21	36
"gallicus"	50	4	1	20	35	1	1	0	19	35
"gallicus"	50	5	2	20	35	1	1	0	20	35
"gallicus"	50	6	2	20	35	1	1	0	18	35
"gallicus"	50	7	1	20	35	1	1	0	20	34
"gallicus"	50	8	4	20	35	1	1	0	19	37
"gallicus"	50	9	4	20	35	1	1	0	20	37
"gallicus"	50	10	1	20	35	1	1	0	19	36
"gallicus"	50	11	5	20	35	1	1	0	20	38
"gallicus"	50	12	1	20	35	1	1	1	19	35
"gallicus"	50	13	2	20	35	1	1	0	22	36
"gallicus"	50	14	1	20	35	1	1	1	20	34
"gallicus"	50	15	4	20	35	1	1	0	22	37
"gallicus"	50	16	2	20	35	1	1	0	21	37
"gallicus"	50	17	4	20	35	1	1	0	20	33
"gallicus"	50	18	5	20	35	1	1	0	18	37
"gallicus"	50	19	3	20	35	1	1	0	18	38
"gallicus"	50	20	4	20	35	1	1	0	20	39
"gallicus"	50	21	2	20	35	1	1	0	18	36
"gallicus"	50	22	2	20	35	1	1	0	21	34
"gallicus"	50	23	3	20	35	1	1	0	19	38
"gallicus"	50	24	5	20	35	1	1	0	17	39
"gallicus"	50	25	4	20	35	1	1	0	23	37
"gallicus"	50	26	11	20	35	1	1	0	21	38
"gallicus"	50	27	4	20	35	1	1	0	17	37
"gallicus"	50	28	4	20	35	1	1	0	17	36
"gallicus"	50	29	4	20	35	1	1	0	19	39
"gallicus"	50	30	2	20	35	1	1	0	22	35
"gallicus"	50	31	7	20	35	1	1	0	19	40
"gallicus"	50	32	2	20	35	1	1	0	19	34
"gallicus"	50	33	6	20	35	1	1	0	20	40
"gallicus"	50	34	7	20	35	1	1	0	21	39
"gallicus"	50	35	14	20	35	1	1	0	22	39
"gallicus"	50	36	9	20	35	1	1	0	22	38
"gallicus"	50	37	4	20	35	1	1	0	23	35
"gallicus"	50	38	5	20	35	1	1	0	18	40
"gallicus"	50	39	9	20	35	1	1	1	20	36
"gallicus"	50	40	4	20	35	1	1	1	19	35
"gallicus"	50	41	5	20	35	1	1	0	17	35
"gallicus"	50	42	8	20	35	1	1	0	21	40
"gallicus"	50	43	4	20	35	1	1	0	17	38
"gallicus"	50	44	7	20	35	1	1	0	19	41
"gallicus"	50	45	4	20	35	1	1	0	16	36
"gallicus"	50	46	3	20	35	1	1	1	21	37
"gallicus"	50	47	6	20	35	1	1	0	18	39
"gallicus"	50	48	3	20	35	1	1	1	22	35
"gallicus"	50	49	12	20	35	1	1	0	24	37
"gallicus"	50	50	4	20	35	1	1	1	19	36
"gallicus"	50	1	415	5	100	0	0	0	20	100
"gallicus"	50	2	479	5	100	0	0	0	40	99
"gallicus"	50	3	300	5	100	0	0	0	22	99
"gallicus"	50	4	232	5	100	0	0	0	2	100
"gallicus"	50	5	323	5	100	0	0	0	22	99
"gallicus"	50	6	676	5	100	0	0	0	10	99
"gallicus"	50	7	32	5	100	0	0	0	4	100
"gallicus"	50	8	179	5	100	0	0	0	10	100
"gallicus"	50	9	169	5	100	0	0	0	7	100
"gallicus"	50	10	36	5	100	0	0	0	13	100
"gallicus"	50	11	579	5	100	0	0	0	4	99
"gallicus"	50	12	170	5	100	0	0	0	12	98
"gallicus"	50	13	191	5	100	0	0	0	8	100
"gallicus"	50	14	627	5	100	0	0	0	8	100
"gallicus"	50	15	465	5	100	0	0	0	26	98
"gallicus"	50	16	30	5	100	0	0	0	3	98
"gallicus"	50	17	1574	5	100	0	0	0	59	99
"gallicus"	50	18	230	5	100	0	0	0	24	98
"gallicus"	50	19	1669	5	100	1	1	0	31	91
"gallicus"	50	20	173	5	100	0	0	0	3	100
"gallicus"	50	21	176	5	100	0	0	0	13	99
"gallicus"	50	22	153	5	100	0	0	0	8	98
"gallicus"	50	23	295	5	100	0	0	0	8	99
"gallicus"	50	24	62	5	100	0	0	0	4	99
"gallicus"	50	25	612	5	100	0	0	0	29	99
"gallicus"	50	26	1161	5	100	0	0	0	30	97
"gallicus"	50	27	1772	5	100	0	0	0	21	99
"gallicus"	50	28	625	5	100	0	0	0	44	100
"gallicus"	50	29	130	5	100	0	0	0	28	99
"gallicus"	50	30	56	5	100	0	0	0	12	100
"gallicus"	50	31	1259	5	100	0	0	0	35	100
"gallicus"	50	32	301	5	100	0	0	0	15	100
"gallicus"	50	33	73	5	100	0	0	0	16	97
"gallicus"	50	34	509	5	100	0	0	0	33	99
"gallicus"	50	35	258	5	100	0	0	0	6	100
"gallicus"	50	36	232	5	100	0	0	0	3	100
"gallicus"	50	37	249	5	100	0	0	0	11	99
"gallicus"	50	38	297	5	100	0	0	0	11	98
"gallicus"	50	39	9	5	100	0	0	0	3	97
"gallicus"	50	40	613	5	100	0	0	0	11	97
"gallicus"	50	41	649	5	100	0	0	0	32	99
"gallicus"	50	42	136	5	100	0	0	0	14	100
"gallicus"	50	43	213	5	100	0	0	0	4	100
"gallicus"	50	44	208	5	100	0	0	0	8	99
"gallicus"	50	45	40	5	100	0	0	0	5	99
"gallicus"	50	46	552	5	100	0	0	0	7	100
"gallicus"	50	47	678	5	100	0	0	0	5	100
"gallicus"	50	48	508	5	100	0	0	0	31	100
"gallicus"	50	49	221	5	100	0	0	0	15	100
"gallicus"	50	50	775	5	100	0	0	0	6	98
"gallicus"	50	1	35	47	20	1	1	0	50	29
"gallicus"	50	2	31	47	20	1	1	0	55	29
"gallicus"	50	3	27	47	20	1	1	0	39	29
"gallicus"	50	4	29	47	20	1	1	0	51	29
"gallicus"	50	5	25	47	20	1	1	0	38	29
"gallicus"	50	6	26	47	20	1	1	0	44	31
"gallicus"	50	7	38	47	20	1	1	0	49	29
"gallicus"	50	8	49	47	20	1	1	0	49	30
"gallicus"	50	9	20	47	20	1	1	0	48	29
"gallicus"	50	10	14	47	20	1	1	0	47	29
"gallicus"	50	11	14	47	20	1	1	0	45	29
"gallicus"	50	12	25	47	20	1	1	0	47	30
"gallicus"	50	13	38	47	20	1	1	0	44	32
"gallicus"	50	14	23	47	20	1	1	0	46	29
"gallicus"	50	15	18	47	20	1	1	0	48	31
"gallicus"	50	16	31	47	20	1	1	0	44	30
"gallicus"	50	17	22	47	20	1	1	0	46	30
"gallicus"	50	18	20	47	20	1	1	0	46	31
"gallicus"	50	19	30	47	20	1	1	0	38	30
"gallicus"	50	20	23	47	20	1	1	0	52	29
"gallicus"	50	21	30	47	20	1	1	0	44	29
"gallicus"	50	22	45	47	20	1	1	0	48	30
"gallicus"	50	23	33	47	20	1	1	0	51	30
"gallicus"	50	24	45	47	20	1	1	0	45	30
"gallicus"	50	25	25	47	20	1	1	1	49	30
"gallicus"	50	26	19	47	20	1	1	0	49	31
"gallicus"	50	27	63	47	20	1	1	0	45	33
"gallicus"	50	28	28	47	20	1	1	0	47	31
"gallicus"	50	29	29	47	20	1	1	1	48	30
"gallicus"	50	30	19	47	20	1	1	0	53	29
"gallicus"	50	31	19	47	20	1	1	1	44	29
"gallicus"	50	32	25	47	20	1	1	0	45	31
"gallicus"	50	33	23	47	20	1	1	1	46	30
"gallicus"	50	34	126	47	20	1	1	0	47	54
"gallicus"	50	35	46	47	20	1	1	0	56	29
"gallicus"	50	36	72	47	20	1	1	0	49	32
"gallicus"	50	37	23	47	20	0	0	0	48	24
"gallicus"	50	38	31	47	20	1	1	0	40	30
"gallicus"	50	39	63	47	20	1	1	0	45	54
"gallicus"	50	40	27	47	20	1	1	0	47	32
"gallicus"	50	41	42	47	20	1	1	0	44	35
"gallicus"	50	42	23	47	20	1	1	0	52	30
"gallicus"	50	43	45	47	20	1	1	0	45	32
"gallicus"	50	44	26	47	20	1	1	0	52	31
"gallicus"	50	45	33	47	20	1	1	0	53	30
"gallicus"	50	46	39	47	20	1	1	0	44	33
"gallicus"	50	47	24	47	20	1	1	0	40	29
"gallicus"	50	48	24	47	20	1	1	1	52	31
"gallicus"	50	49	18	47	20	1	1	0	40	32
"gallicus"	50	50	28	47	20	1	1	0	48	32
"gallicus"	50	1	756	87	83	0	0	0	57	100
"gallicus"	50	2	100	87	83	0	0	0	79	99
"gallicus"	50	3	177	87	83	0	0	0	89	99
"gallicus"	50	4	6	87	83	0	0	0	85	87
"gallicus"	50	5	880	87	83	0	0	0	71	99
"gallicus"	50	6	1009	87	83	1	1	0	45	96
"gallicus"	50	7	915	87	83	1	1	0	48	96
"gallicus"	50	8	39	87	83	0	0	0	79	93
"gallicus"	50	9	607	87	83	0	0	0	51	100
"gallicus"	50	10	517	87	83	0	0	0	63	100
"gallicus"	50	11	307	87	83	0	0	0	64	100
"gallicus"	50	12	67	87	83	0	0	0	94	100
"gallicus"	50	13	384	87	83	0	0	0	95	100
"gallicus"	50	14	31	87	83	0	0	0	88	87
"gallicus"	50	15	1469	87	83	1	1	0	47	96
"gallicus"	50	16	141	87	83	0	0	0	82	99
"gallicus"	50	17	381	87	83	0	0	0	67	100
"gallicus"	50	18	764	87	83	0	0	0	92	100
"gallicus"	50	19	193	87	83	0	0	0	96	99
"gallicus"	50	20	444	87	83	0	0	0	59	100
"gallicus"	50	21	2284	87	83	0	0	0	92	98
"gallicus"	50	22	113	87	83	0	0	0	95	97
"gallicus"	50	23	1404	87	83	0	0	0	52	97
"gallicus"	50	24	1183	87	83	0	0	0	82	99
"gallicus"	50	25	18	87	83	0	0	0	92	85
"gallicus"	50	26	8	87	83	0	0	0	85	86
"gallicus"	50	27	149	87	83	0	0	0	78	100
"gallicus"	50	28	110	87	83	0	0	0	99	99
"gallicus"	50	29	23	87	83	0	0	0	81	96
"gallicus"	50	30	218	87	83	0	0	0	71	100
"gallicus"	50	31	88	87	83	0	0	0	74	99
"gallicus"	50	32	39	87	83	0	0	0	92	93
"gallicus"	50	33	185	87	83	0	0	0	94	100
"gallicus"	50	34	246	87	83	0	0	0	88	99
"gallicus"	50	35	370	87	83	0	0	0	73	99
"gallicus"	50	36	945	87	83	0	0	0	79	97
"gallicus"	50	37	2167	87	83	0	0	0	80	99
"gallicus"	50	38	1257	87	83	0	0	0	66	99
"gallicus"	50	39	569	87	83	0	0	0	62	100
"gallicus"	50	40	1260	87	83	0	0	0	67	99
"gallicus"	50	41	63	87	83	0	0	0	89	99
"gallicus"	50	42	254	87	83	0	0	0	93	97
"gallicus"	50	43	528	87	83	0	0	0	100	99
"gallicus"	50	44	387	87	83	0	0	0	99	98
"gallicus"	50	45	257	87	83	0	0	0	93	99
"gallicus"	50	46	447	87	83	0	0	0	99	99
"gallicus"	50	47	80	87	83	0	0	0	88	99
"gallicus"	50	48	74	87	83	0	0	0	89	99
"gallicus"	50	49	383	87	83	0	0	0	55	99
"gallicus"	50	50	70	87	83	0	0	0	88	100
"gallicus"	60	1	1	46	93	1	1	0	46	94
"gallicus"	60	2	7	46	93	0	0	0	47	94
"gallicus"	60	3	3	46	93	1	1	0	46	92
"gallicus"	60	4	1	46	93	1	1	0	45	93
"gallicus"	60	5	2	46	93	1	1	0	45	95
"gallicus"	60	6	11	46	93	1	1	0	46	96
"gallicus"	60	7	3	46	93	1	1	0	44	94
"gallicus"	60	8	2	46	93	1	1	0	46	95
"gallicus"	60	9	1	46	93	1	1	0	45	94
"gallicus"	60	10	2	46	93	1	1	0	45	92
"gallicus"	60	11	64	46	93	1	1	0	46	99
"gallicus"	60	12	9	46	93	1	1	0	46	97
"gallicus"	60	13	35	46	93	1	1	0	46	100
"gallicus"	60	14	4	46	93	1	1	0	44	95
"gallicus"	60	15	673	46	93	1	1	1	46	99
