"Species"	"number_wasps"	"w"	"s"	"startX"	"startY"	"alive"	"nested"	"usurp"	"coNested"	"X"	"currentX"	"currentY"
"dominula"	50	1	8	75	42	1	1	0	0	1	73	46
"dominula"	50	2	2	75	42	0	0	0	0	-1	74	42
"dominula"	50	3	3	75	42	1	1	0	0	1	73	44
"dominula"	50	4	3	75	42	1	1	0	0	1	73	45
"dominula"	50	5	38	75	42	0	0	0	0	-1	79	51
"dominula"	50	6	61	75	42	0	0	0	0	-1	82	57
"dominula"	50	7	7	75	42	1	1	0	1	2	73	45
"dominula"	50	8	5	75	42	0	0	0	0	-1	77	45
"dominula"	50	9	15	75	42	0	0	0	0	-1	81	51
"dominula"	50	10	2	75	42	1	1	0	0	1	73	43
"dominula"	50	11	78	75	42	0	0	0	0	-1	76	65
"dominula"	50	12	4	75	42	0	0	0	0	-1	77	43
"dominula"	50	13	2	75	42	1	1	0	0	1	73	42
"dominula"	50	14	30	75	42	0	0	0	0	-1	76	57
"dominula"	50	15	11	75	42	1	1	0	1	3	73	45
"dominula"	50	16	10	75	42	0	0	0	0	-1	75	46
"dominula"	50	17	17	75	42	0	0	0	0	-1	80	46
"dominula"	50	18	1	75	42	0	0	0	0	-1	75	42
"dominula"	50	19	1	75	42	0	0	0	0	-1	75	42
"dominula"	50	20	40	75	42	0	0	0	0	-1	82	57
"dominula"	50	21	3	75	42	1	1	0	0	1	73	41
"dominula"	50	22	42	75	42	0	0	0	0	-1	78	53
"dominula"	50	23	14	75	42	0	0	0	0	-1	82	49
"dominula"	50	24	1	75	42	0	0	0	0	-1	75	42
"dominula"	50	25	48	75	42	0	0	0	0	-1	82	65
"dominula"	50	26	64	75	42	1	1	0	0	1	85	75
"dominula"	50	27	3	75	42	0	0	0	0	-1	74	44
"dominula"	50	28	2	75	42	0	0	0	0	-1	76	42
"dominula"	50	29	5	75	42	1	1	0	1	4	73	45
"dominula"	50	30	26	75	42	0	0	0	0	-1	78	46
"dominula"	50	31	30	75	42	1	1	0	0	1	73	47
"dominula"	50	32	16	75	42	0	0	0	0	-1	78	45
"dominula"	50	33	44	75	42	0	0	0	0	-1	90	58
"dominula"	50	34	5	75	42	1	1	0	1	5	73	45
"dominula"	50	35	61	75	42	0	0	0	0	-1	81	58
"dominula"	50	36	5	75	42	0	0	0	0	-1	74	42
"dominula"	50	37	3	75	42	1	1	0	1	6	73	45
"dominula"	50	38	1	75	42	0	0	0	0	-1	75	42
"dominula"	50	39	5	75	42	0	0	0	0	-1	76	45
"dominula"	50	40	18	75	42	0	0	0	0	-1	80	52
"dominula"	50	41	3	75	42	1	1	0	1	2	73	41
"dominula"	50	42	33	75	42	0	0	0	0	-1	78	56
"dominula"	50	43	20	75	42	0	0	0	0	-1	82	48
"dominula"	50	44	6	75	42	0	0	0	0	-1	78	45
"dominula"	50	45	15	75	42	0	0	0	0	-1	74	48
"dominula"	50	46	18	75	42	1	1	0	1	2	73	44
"dominula"	50	47	50	75	42	0	0	0	0	-1	70	58
"dominula"	50	48	3	75	42	0	0	0	0	-1	77	43
"dominula"	50	49	4	75	42	1	1	0	0	1	72	45
"dominula"	50	50	102	75	42	1	1	0	0	1	85	69
"dominula"	50	1	30	69	94	0	0	0	0	-1	70	95
"dominula"	50	2	58	69	94	0	0	0	0	-1	70	100
"dominula"	50	3	139	69	94	0	0	0	0	-1	76	99
"dominula"	50	4	43	69	94	0	0	0	0	-1	67	100
"dominula"	50	5	9	69	94	0	0	0	0	-1	68	99
"dominula"	50	6	63	69	94	0	0	0	0	-1	74	99
"dominula"	50	7	29	69	94	0	0	0	0	-1	72	100
"dominula"	50	8	5	69	94	0	0	0	0	-1	70	95
"dominula"	50	9	36	69	94	0	0	0	0	-1	67	99
"dominula"	50	10	16	69	94	0	0	0	0	-1	67	99
"dominula"	50	11	44	69	94	0	0	0	0	-1	60	99
"dominula"	50	12	42	69	94	0	0	0	0	-1	82	100
"dominula"	50	13	24	69	94	0	0	0	0	-1	73	99
"dominula"	50	14	15	69	94	0	0	0	0	-1	68	100
"dominula"	50	15	11	69	94	0	0	0	0	-1	71	94
"dominula"	50	16	12	69	94	0	0	0	0	-1	65	96
"dominula"	50	17	55	69	94	0	0	0	0	-1	74	100
"dominula"	50	18	114	69	94	0	0	0	0	-1	62	99
"dominula"	50	19	7	69	94	0	0	0	0	-1	65	98
"dominula"	50	20	159	69	94	0	0	0	0	-1	64	99
"dominula"	50	21	176	69	94	0	0	0	0	-1	56	99
"dominula"	50	22	28	69	94	0	0	0	0	-1	66	100
"dominula"	50	23	42	69	94	0	0	0	0	-1	77	98
"dominula"	50	24	29	69	94	0	0	0	0	-1	68	100
"dominula"	50	25	22	69	94	0	0	0	0	-1	75	100
"dominula"	50	26	41	69	94	0	0	0	0	-1	72	99
"dominula"	50	27	31	69	94	0	0	0	0	-1	66	100
"dominula"	50	28	40	69	94	0	0	0	0	-1	65	98
"dominula"	50	29	8	69	94	0	0	0	0	-1	72	97
"dominula"	50	30	20	69	94	0	0	0	0	-1	73	100
"dominula"	50	31	104	69	94	0	0	0	0	-1	65	100
"dominula"	50	32	19	69	94	0	0	0	0	-1	70	98
"dominula"	50	33	8	69	94	0	0	0	0	-1	68	96
"dominula"	50	34	20	69	94	0	0	0	0	-1	69	98
"dominula"	50	35	33	69	94	0	0	0	0	-1	80	96
"dominula"	50	36	58	69	94	0	0	0	0	-1	74	98
"dominula"	50	37	9	69	94	0	0	0	0	-1	68	97
"dominula"	50	38	1	69	94	0	0	0	0	-1	69	94
"dominula"	50	39	81	69	94	0	0	0	0	-1	61	97
"dominula"	50	40	23	69	94	0	0	0	0	-1	69	95
"dominula"	50	41	102	69	94	0	0	0	0	-1	67	100
"dominula"	50	42	83	69	94	0	0	0	0	-1	52	100
"dominula"	50	43	85	69	94	0	0	0	0	-1	72	95
"dominula"	50	44	55	69	94	0	0	0	0	-1	77	99
"dominula"	50	45	39	69	94	0	0	0	0	-1	68	99
"dominula"	50	46	26	69	94	0	0	0	0	-1	67	99
"dominula"	50	47	26	69	94	0	0	0	0	-1	65	96
"dominula"	50	48	8	69	94	0	0	0	0	-1	66	98
"dominula"	50	49	25	69	94	0	0	0	0	-1	67	99
"dominula"	50	50	24	69	94	0	0	0	0	-1	67	100
"dominula"	50	1	6	54	80	0	0	0	0	-1	53	83
"dominula"	50	2	57	54	80	0	0	0	0	-1	53	95
"dominula"	50	3	39	54	80	0	0	0	0	-1	54	99
"dominula"	50	4	22	54	80	0	0	0	0	-1	51	88
"dominula"	50	5	4	54	80	0	0	0	0	-1	56	81
"dominula"	50	6	138	54	80	0	0	0	0	-1	39	100
"dominula"	50	7	80	54	80	0	0	0	0	-1	53	98
"dominula"	50	8	8	54	80	0	0	0	0	-1	52	82
"dominula"	50	9	95	54	80	0	0	0	0	-1	45	99
"dominula"	50	10	39	54	80	0	0	0	0	-1	60	90
"dominula"	50	11	58	54	80	0	0	0	0	-1	55	100
"dominula"	50	12	87	54	80	0	0	0	0	-1	46	99
"dominula"	50	13	126	54	80	0	0	0	0	-1	55	97
"dominula"	50	14	201	54	80	0	0	0	0	-1	63	100
"dominula"	50	15	38	54	80	0	0	0	0	-1	46	92
"dominula"	50	16	28	54	80	0	0	0	0	-1	51	83
"dominula"	50	17	39	54	80	0	0	0	0	-1	69	93
"dominula"	50	18	15	54	80	0	0	0	0	-1	53	84
"dominula"	50	19	23	54	80	0	0	0	0	-1	51	87
"dominula"	50	20	32	54	80	0	0	0	0	-1	51	90
"dominula"	50	21	4	54	80	0	0	0	0	-1	54	81
"dominula"	50	22	13	54	80	0	0	0	0	-1	52	87
"dominula"	50	23	37	54	80	0	0	0	0	-1	55	87
"dominula"	50	24	6	54	80	0	0	0	0	-1	51	83
"dominula"	50	25	46	54	80	0	0	0	0	-1	42	100
"dominula"	50	26	30	54	80	0	0	0	0	-1	43	90
"dominula"	50	27	41	54	80	0	0	0	0	-1	54	96
"dominula"	50	28	35	54	80	0	0	0	0	-1	56	92
"dominula"	50	29	9	54	80	0	0	0	0	-1	56	85
"dominula"	50	30	11	54	80	0	0	0	0	-1	56	81
"dominula"	50	31	47	54	80	0	0	0	0	-1	56	94
"dominula"	50	32	20	54	80	0	0	0	0	-1	59	81
"dominula"	50	33	6	54	80	0	0	0	0	-1	55	80
"dominula"	50	34	110	54	80	0	0	0	0	-1	52	98
"dominula"	50	35	103	54	80	0	0	0	0	-1	61	99
"dominula"	50	36	18	54	80	0	0	0	0	-1	54	86
"dominula"	50	37	31	54	80	0	0	0	0	-1	52	91
"dominula"	50	38	27	54	80	0	0	0	0	-1	48	82
"dominula"	50	39	23	54	80	0	0	0	0	-1	52	84
"dominula"	50	40	4	54	80	0	0	0	0	-1	53	83
"dominula"	50	41	65	54	80	0	0	0	0	-1	57	96
"dominula"	50	42	31	54	80	0	0	0	0	-1	46	94
"dominula"	50	43	11	54	80	0	0	0	0	-1	56	84
"dominula"	50	44	16	54	80	0	0	0	0	-1	59	87
"dominula"	50	45	32	54	80	0	0	0	0	-1	50	91
"dominula"	50	46	14	54	80	0	0	0	0	-1	50	88
"dominula"	50	47	60	54	80	0	0	0	0	-1	60	100
"dominula"	50	48	1	54	80	0	0	0	0	-1	54	80
"dominula"	50	49	28	54	80	0	0	0	0	-1	55	85
"dominula"	50	50	125	54	80	0	0	0	0	-1	56	99
"dominula"	50	1	20	70	94	0	0	0	0	-1	73	98
"dominula"	50	2	162	70	94	0	0	0	0	-1	64	100
"dominula"	50	3	7	70	94	0	0	0	0	-1	69	96
"dominula"	50	4	65	70	94	0	0	0	0	-1	60	100
"dominula"	50	5	111	70	94	0	0	0	0	-1	61	100
"dominula"	50	6	2	70	94	0	0	0	0	-1	71	95
"dominula"	50	7	29	70	94	0	0	0	0	-1	71	99
"dominula"	50	8	143	70	94	0	0	0	0	-1	78	98
"dominula"	50	9	83	70	94	0	0	0	0	-1	75	100
"dominula"	50	10	87	70	94	0	0	0	0	-1	71	98
"dominula"	50	11	34	70	94	0	0	0	0	-1	73	99
"dominula"	50	12	6	70	94	0	0	0	0	-1	68	95
"dominula"	50	13	93	70	94	0	0	0	0	-1	71	100
"dominula"	50	14	105	70	94	0	0	0	0	-1	71	100
"dominula"	50	15	6	70	94	0	0	0	0	-1	71	95
"dominula"	50	16	18	70	94	0	0	0	0	-1	69	100
"dominula"	50	17	6	70	94	0	0	0	0	-1	67	98
"dominula"	50	18	47	70	94	0	0	0	0	-1	70	97
"dominula"	50	19	79	70	94	0	0	0	0	-1	56	100
"dominula"	50	20	49	70	94	0	0	0	0	-1	77	100
"dominula"	50	21	147	70	94	0	0	0	0	-1	78	100
"dominula"	50	22	107	70	94	0	0	0	0	-1	77	100
"dominula"	50	23	79	70	94	0	0	0	0	-1	53	100
"dominula"	50	24	1	70	94	0	0	0	0	-1	70	94
"dominula"	50	25	39	70	94	0	0	0	0	-1	65	99
"dominula"	50	26	22	70	94	0	0	0	0	-1	64	100
"dominula"	50	27	6	70	94	0	0	0	0	-1	69	92
"dominula"	50	28	69	70	94	0	0	0	0	-1	76	99
"dominula"	50	29	18	70	94	0	0	0	0	-1	72	98
"dominula"	50	30	55	70	94	0	0	0	0	-1	72	100
"dominula"	50	31	11	70	94	0	0	0	0	-1	67	94
"dominula"	50	32	21	70	94	0	0	0	0	-1	73	100
"dominula"	50	33	42	70	94	0	0	0	0	-1	69	100
"dominula"	50	34	60	70	94	0	0	0	0	-1	61	99
"dominula"	50	35	16	70	94	0	0	0	0	-1	75	100
"dominula"	50	36	36	70	94	0	0	0	0	-1	65	100
"dominula"	50	37	15	70	94	0	0	0	0	-1	68	96
"dominula"	50	38	54	70	94	0	0	0	0	-1	70	99
"dominula"	50	39	33	70	94	0	0	0	0	-1	75	99
"dominula"	50	40	39	70	94	0	0	0	0	-1	75	99
"dominula"	50	41	35	70	94	0	0	0	0	-1	74	99
"dominula"	50	42	94	70	94	0	0	0	0	-1	79	99
"dominula"	50	43	15	70	94	0	0	0	0	-1	71	99
"dominula"	50	44	2	70	94	0	0	0	0	-1	71	95
"dominula"	50	45	9	70	94	0	0	0	0	-1	76	99
"dominula"	50	46	46	70	94	0	0	0	0	-1	75	99
"dominula"	50	47	36	70	94	0	0	0	0	-1	69	99
"dominula"	50	48	64	70	94	0	0	0	0	-1	72	100
"dominula"	50	49	12	70	94	0	0	0	0	-1	67	95
"dominula"	50	50	46	70	94	0	0	0	0	-1	68	98
"dominula"	50	1	24	27	1	0	0	0	0	-1	27	9
"dominula"	50	2	9	27	1	1	1	0	0	1	34	5
"dominula"	50	3	20	27	1	1	1	0	0	1	25	12
"dominula"	50	4	17	27	1	1	1	0	0	1	21	12
"dominula"	50	5	34	27	1	1	1	0	0	1	23	12
"dominula"	50	6	7	27	1	0	0	0	0	-1	27	4
"dominula"	50	7	19	27	1	1	1	1	0	1	25	12
"dominula"	50	8	31	27	1	1	1	0	1	2	25	12
"dominula"	50	9	21	27	1	0	0	0	0	-1	24	6
"dominula"	50	10	24	27	1	0	0	0	0	-1	26	9
"dominula"	50	11	24	27	1	1	1	0	0	1	24	12
"dominula"	50	12	24	27	1	1	1	0	0	1	31	12
"dominula"	50	13	6	27	1	0	0	0	0	-1	26	2
"dominula"	50	14	20	27	1	1	1	0	0	1	26	12
"dominula"	50	15	16	27	1	1	1	0	0	1	28	12
"dominula"	50	16	27	27	1	1	1	0	0	1	27	12
"dominula"	50	17	29	27	1	1	1	0	1	2	28	12
"dominula"	50	18	31	27	1	0	0	0	0	-1	30	8
"dominula"	50	19	23	27	1	1	1	0	1	3	28	12
"dominula"	50	20	32	27	1	0	0	0	0	-1	20	8
"dominula"	50	21	18	27	1	0	0	0	0	-1	18	7
"dominula"	50	22	25	27	1	1	1	0	1	2	27	12
"dominula"	50	23	11	27	1	0	0	0	0	-1	25	6
"dominula"	50	24	22	27	1	1	1	0	0	1	34	6
"dominula"	50	25	21	27	1	1	1	0	1	2	31	12
"dominula"	50	26	32	27	1	1	1	0	0	1	30	12
"dominula"	50	27	43	27	1	1	1	0	0	1	20	12
"dominula"	50	28	23	27	1	0	0	0	0	-1	25	8
"dominula"	50	29	18	27	1	1	1	0	1	4	28	12
"dominula"	50	30	19	27	1	1	1	0	0	1	19	12
"dominula"	50	31	31	27	1	1	1	0	0	1	19	13
"dominula"	50	32	29	27	1	1	1	0	0	1	35	5
"dominula"	50	33	24	27	1	1	1	0	1	2	24	12
"dominula"	50	34	5	27	1	0	0	0	0	-1	27	3
"dominula"	50	35	37	27	1	0	0	0	0	-1	22	6
"dominula"	50	36	37	27	1	1	1	0	1	3	31	12
"dominula"	50	37	27	27	1	1	1	0	1	2	23	12
"dominula"	50	38	7	27	1	0	0	0	0	-1	28	5
"dominula"	50	39	1	27	1	0	0	0	0	-1	27	1
"dominula"	50	40	3	27	1	0	0	0	0	-1	27	2
"dominula"	50	41	1	27	1	0	0	0	0	-1	27	1
"dominula"	50	42	22	27	1	1	1	0	0	1	31	13
"dominula"	50	43	22	27	1	1	1	0	1	4	31	12
"dominula"	50	44	30	27	1	1	1	0	1	3	23	12
"dominula"	50	45	21	27	1	1	1	0	1	2	26	12
"dominula"	50	46	11	27	1	0	0	0	0	-1	28	3
"dominula"	50	47	20	27	1	1	1	0	1	3	26	12
"dominula"	50	48	38	27	1	1	1	0	1	5	28	12
"dominula"	50	49	4	27	1	0	0	0	0	-1	26	2
"dominula"	50	50	37	27	1	1	1	0	1	3	24	12
"dominula"	50	1	17	23	72	0	0	0	0	-1	29	79
"dominula"	50	2	47	23	72	0	0	0	0	-1	31	82
"dominula"	50	3	64	23	72	0	0	0	0	-1	19	91
"dominula"	50	4	30	23	72	0	0	0	0	-1	19	80
"dominula"	50	5	52	23	72	0	0	0	0	-1	31	88
"dominula"	50	6	15	23	72	0	0	0	0	-1	26	70
"dominula"	50	7	6	23	72	0	0	0	0	-1	26	75
"dominula"	50	8	10	23	72	0	0	0	0	-1	20	78
"dominula"	50	9	52	23	72	0	0	0	0	-1	15	84
"dominula"	50	10	11	23	72	0	0	0	0	-1	24	74
"dominula"	50	11	81	23	72	0	0	0	0	-1	24	94
"dominula"	50	12	124	23	72	0	0	0	0	-1	10	98
"dominula"	50	13	15	23	72	0	0	0	0	-1	21	75
"dominula"	50	14	35	23	72	0	0	0	0	-1	22	80
"dominula"	50	15	142	23	72	0	0	0	0	-1	27	100
"dominula"	50	16	94	23	72	0	0	0	0	-1	29	99
"dominula"	50	17	44	23	72	0	0	0	0	-1	31	75
"dominula"	50	18	87	23	72	0	0	0	0	-1	27	98
"dominula"	50	19	64	23	72	0	0	0	0	-1	18	92
"dominula"	50	20	111	23	72	0	0	0	0	-1	33	100
"dominula"	50	21	59	23	72	0	0	0	0	-1	28	90
"dominula"	50	22	132	23	72	0	0	0	0	-1	11	98
"dominula"	50	23	26	23	72	0	0	0	0	-1	24	78
"dominula"	50	24	29	23	72	0	0	0	0	-1	22	77
"dominula"	50	25	116	23	72	0	0	0	0	-1	35	98
"dominula"	50	26	10	23	72	0	0	0	0	-1	26	70
"dominula"	50	27	33	23	72	0	0	0	0	-1	33	84
"dominula"	50	28	47	23	72	0	0	0	0	-1	22	92
"dominula"	50	29	9	23	72	0	0	0	0	-1	26	73
"dominula"	50	30	40	23	72	0	0	0	0	-1	20	82
"dominula"	50	31	110	23	72	0	0	0	0	-1	11	93
"dominula"	50	32	91	23	72	0	0	0	0	-1	18	98
"dominula"	50	33	90	23	72	0	0	0	0	-1	20	100
"dominula"	50	34	24	23	72	0	0	0	0	-1	29	81
"dominula"	50	35	2	23	72	0	0	0	0	-1	23	71
"dominula"	50	36	170	23	72	0	0	0	0	-1	23	100
"dominula"	50	37	67	23	72	0	0	0	0	-1	25	98
"dominula"	50	38	10	23	72	0	0	0	0	-1	24	77
"dominula"	50	39	15	23	72	0	0	0	0	-1	21	74
"dominula"	50	40	4	23	72	0	0	0	0	-1	26	74
"dominula"	50	41	62	23	72	0	0	0	0	-1	30	84
"dominula"	50	42	61	23	72	0	0	0	0	-1	22	87
"dominula"	50	43	26	23	72	0	0	0	0	-1	21	81
"dominula"	50	44	221	23	72	0	0	0	0	-1	27	100
"dominula"	50	45	80	23	72	0	0	0	0	-1	33	99
"dominula"	50	46	24	23	72	0	0	0	0	-1	19	80
"dominula"	50	47	125	23	72	0	0	0	0	-1	27	99
"dominula"	50	48	8	23	72	0	0	0	0	-1	20	75
"dominula"	50	49	74	23	72	0	0	0	0	-1	28	97
"dominula"	50	50	98	23	72	0	0	0	0	-1	29	100
"dominula"	50	1	13	89	39	0	0	0	0	-1	92	44
"dominula"	50	2	43	89	39	0	0	0	0	-1	91	60
"dominula"	50	3	20	89	39	0	0	0	0	-1	87	46
"dominula"	50	4	45	89	39	0	0	0	0	-1	100	46
"dominula"	50	5	62	89	39	1	1	0	0	1	88	66
"dominula"	50	6	60	89	39	1	1	0	0	1	88	67
"dominula"	50	7	87	89	39	1	1	0	0	1	85	66
"dominula"	50	8	15	89	39	0	0	0	0	-1	96	35
"dominula"	50	9	60	89	39	0	0	0	0	-1	95	54
"dominula"	50	10	16	89	39	0	0	0	0	-1	90	44
"dominula"	50	11	101	89	39	1	1	0	0	1	96	66
"dominula"	50	12	35	89	39	0	0	0	0	-1	91	46
"dominula"	50	13	12	89	39	0	0	0	0	-1	90	36
"dominula"	50	14	76	89	39	1	1	0	0	1	93	66
"dominula"	50	15	38	89	39	0	0	0	0	-1	84	45
"dominula"	50	16	30	89	39	0	0	0	0	-1	92	52
"dominula"	50	17	43	89	39	0	0	0	0	-1	87	52
"dominula"	50	18	96	89	39	1	1	0	0	1	85	70
"dominula"	50	19	21	89	39	0	0	0	0	-1	89	50
"dominula"	50	20	39	89	39	0	0	0	0	-1	95	49
"dominula"	50	21	12	89	39	0	0	0	0	-1	88	43
"dominula"	50	22	6	89	39	0	0	0	0	-1	87	40
"dominula"	50	23	2	89	39	0	0	0	0	-1	89	38
"dominula"	50	24	46	89	39	0	0	0	0	-1	91	48
"dominula"	50	25	17	89	39	0	0	0	0	-1	85	44
"dominula"	50	26	2	89	39	0	0	0	0	-1	90	39
"dominula"	50	27	53	89	39	0	0	0	0	-1	85	56
"dominula"	50	28	7	89	39	0	0	0	0	-1	89	42
"dominula"	50	29	26	89	39	0	0	0	0	-1	88	45
"dominula"	50	30	71	89	39	1	1	0	0	1	97	66
"dominula"	50	31	6	89	39	0	0	0	0	-1	91	42
"dominula"	50	32	53	89	39	0	0	0	0	-1	90	52
"dominula"	50	33	8	89	39	0	0	0	0	-1	85	39
"dominula"	50	34	2	89	39	0	0	0	0	-1	88	40
"dominula"	50	35	19	89	39	0	0	0	0	-1	93	44
"dominula"	50	36	39	89	39	0	0	0	0	-1	93	57
"dominula"	50	37	2	89	39	0	0	0	0	-1	90	39
"dominula"	50	38	4	89	39	0	0	0	0	-1	90	40
"dominula"	50	39	7	89	39	0	0	0	0	-1	91	43
"dominula"	50	40	70	89	39	0	0	0	0	-1	90	58
"dominula"	50	41	3	89	39	0	0	0	0	-1	87	41
"dominula"	50	42	53	89	39	0	0	0	0	-1	89	51
"dominula"	50	43	7	89	39	0	0	0	0	-1	89	41
"dominula"	50	44	119	89	39	1	1	0	0	1	85	67
"dominula"	50	45	69	89	39	1	1	0	0	1	94	67
"dominula"	50	46	21	89	39	0	0	0	0	-1	90	47
"dominula"	50	47	58	89	39	0	0	0	0	-1	87	51
"dominula"	50	48	8	89	39	0	0	0	0	-1	90	38
"dominula"	50	49	31	89	39	0	0	0	0	-1	80	51
"dominula"	50	50	33	89	39	0	0	0	0	-1	95	49
"dominula"	50	1	1	50	42	1	1	0	0	1	50	43
"dominula"	50	2	1	50	42	1	1	0	0	1	50	41
"dominula"	50	3	1	50	42	1	1	0	0	1	49	42
"dominula"	50	4	2	50	42	1	1	0	0	1	49	44
"dominula"	50	5	2	50	42	1	1	0	1	2	49	44
"dominula"	50	6	1	50	42	0	0	0	0	0	50	42
"dominula"	50	7	1	50	42	1	1	0	0	1	51	42
"dominula"	50	8	1	50	42	1	1	0	1	2	51	42
"dominula"	50	9	2	50	42	1	1	0	0	1	50	42
"dominula"	50	10	1	50	42	1	1	0	0	1	51	43
"dominula"	50	11	1	50	42	1	1	0	1	2	51	43
"dominula"	50	12	1	50	42	1	1	0	0	1	49	43
"dominula"	50	13	1	50	42	1	1	1	0	1	50	41
"dominula"	50	14	1	50	42	1	1	0	1	2	49	43
"dominula"	50	15	2	50	42	1	1	0	1	3	51	43
"dominula"	50	16	1	50	42	1	1	0	1	4	51	43
"dominula"	50	17	1	50	42	1	1	0	1	2	50	43
"dominula"	50	18	1	50	42	1	1	0	1	5	51	43
"dominula"	50	19	2	50	42	1	1	0	0	1	51	41
"dominula"	50	20	1	50	42	1	1	0	1	3	50	43
"dominula"	50	21	1	50	42	1	1	0	1	4	50	43
"dominula"	50	22	1	50	42	1	1	0	1	3	49	43
"dominula"	50	23	1	50	42	1	1	0	1	2	50	41
"dominula"	50	24	1	50	42	1	1	0	1	4	49	43
"dominula"	50	25	3	50	42	1	1	0	1	2	50	42
"dominula"	50	26	1	50	42	1	1	0	1	3	51	42
"dominula"	50	27	1	50	42	1	1	0	1	5	50	43
"dominula"	50	28	1	50	42	1	1	0	1	6	50	43
"dominula"	50	29	2	50	42	1	1	0	1	5	49	43
"dominula"	50	30	1	50	42	1	1	0	1	6	49	43
"dominula"	50	31	2	50	42	1	1	0	1	2	51	41
"dominula"	50	32	1	50	42	1	1	0	1	2	49	42
"dominula"	50	33	1	50	42	1	1	0	1	3	49	42
"dominula"	50	34	2	50	42	1	1	0	0	1	48	43
"dominula"	50	35	1	50	42	1	1	0	1	6	51	43
"dominula"	50	36	1	50	42	1	1	0	1	7	51	43
"dominula"	50	37	1	50	42	1	1	0	1	3	50	41
"dominula"	50	38	1	50	42	1	1	0	1	7	50	43
"dominula"	50	39	1	50	42	1	1	0	1	8	50	43
"dominula"	50	40	1	50	42	1	1	0	1	4	49	42
"dominula"	50	41	1	50	42	1	1	0	1	8	51	43
"dominula"	50	42	2	50	42	1	1	0	0	1	51	44
"dominula"	50	43	3	50	42	1	1	0	1	2	51	44
"dominula"	50	44	1	50	42	1	1	0	1	5	49	42
"dominula"	50	45	2	50	42	1	1	0	1	4	51	42
"dominula"	50	46	2	50	42	1	1	0	0	1	52	44
"dominula"	50	47	2	50	42	1	1	0	0	1	52	43
"dominula"	50	48	3	50	42	1	1	0	0	1	50	44
"dominula"	50	49	4	50	42	1	1	0	1	3	49	44
"dominula"	50	50	3	50	42	1	1	0	1	5	51	42
"dominula"	50	1	13	22	71	0	0	0	0	-1	23	70
"dominula"	50	2	22	22	71	0	0	0	0	-1	27	83
"dominula"	50	3	30	22	71	0	0	0	0	-1	27	77
"dominula"	50	4	132	22	71	0	0	0	0	-1	35	100
"dominula"	50	5	14	22	71	0	0	0	0	-1	24	75
"dominula"	50	6	101	22	71	0	0	0	0	-1	14	99
"dominula"	50	7	19	22	71	0	0	0	0	-1	20	74
"dominula"	50	8	191	22	71	0	0	0	0	-1	22	100
"dominula"	50	9	78	22	71	0	0	0	0	-1	25	97
"dominula"	50	10	28	22	71	0	0	0	0	-1	29	85
"dominula"	50	11	5	22	71	0	0	0	0	-1	22	74
"dominula"	50	12	43	22	71	0	0	0	0	-1	25	89
"dominula"	50	13	70	22	71	0	0	0	0	-1	21	98
"dominula"	50	14	90	22	71	0	0	0	0	-1	42	100
"dominula"	50	15	7	22	71	0	0	0	0	-1	21	74
"dominula"	50	16	51	22	71	0	0	0	0	-1	21	95
"dominula"	50	17	33	22	71	0	0	0	0	-1	18	72
"dominula"	50	18	18	22	71	0	0	0	0	-1	21	79
"dominula"	50	19	164	22	71	0	0	0	0	-1	14	100
"dominula"	50	20	8	22	71	0	0	0	0	-1	26	73
"dominula"	50	21	67	22	71	0	0	0	0	-1	29	96
"dominula"	50	22	1	22	71	0	0	0	0	-1	22	71
"dominula"	50	23	173	22	71	0	0	0	0	-1	50	100
"dominula"	50	24	115	22	71	0	0	0	0	-1	11	100
"dominula"	50	25	67	22	71	0	0	0	0	-1	16	98
"dominula"	50	26	18	22	71	0	0	0	0	-1	20	75
"dominula"	50	27	61	22	71	0	0	0	0	-1	20	89
"dominula"	50	28	11	22	71	0	0	0	0	-1	25	74
"dominula"	50	29	25	22	71	0	0	0	0	-1	15	81
"dominula"	50	30	24	22	71	0	0	0	0	-1	25	75
"dominula"	50	31	38	22	71	0	0	0	0	-1	19	90
"dominula"	50	32	7	22	71	0	0	0	0	-1	22	75
"dominula"	50	33	21	22	71	0	0	0	0	-1	19	76
"dominula"	50	34	13	22	71	0	0	0	0	-1	22	73
"dominula"	50	35	34	22	71	0	0	0	0	-1	21	84
"dominula"	50	36	4	22	71	0	0	0	0	-1	22	72
"dominula"	50	37	29	22	71	0	0	0	0	-1	17	82
"dominula"	50	38	95	22	71	0	0	0	0	-1	28	100
"dominula"	50	39	10	22	71	0	0	0	0	-1	21	72
"dominula"	50	40	18	22	71	0	0	0	0	-1	22	73
"dominula"	50	41	27	22	71	0	0	0	0	-1	17	87
"dominula"	50	42	21	22	71	0	0	0	0	-1	19	75
"dominula"	50	43	13	22	71	1	1	0	0	1	16	70
"dominula"	50	44	7	22	71	0	0	0	0	-1	23	69
"dominula"	50	45	18	22	71	0	0	0	0	-1	20	73
"dominula"	50	46	21	22	71	0	0	0	0	-1	31	77
"dominula"	50	47	40	22	71	0	0	0	0	-1	17	90
"dominula"	50	48	116	22	71	0	0	0	0	-1	30	99
"dominula"	50	49	106	22	71	0	0	0	0	-1	15	98
"dominula"	50	50	71	22	71	0	0	0	0	-1	18	99
"dominula"	50	1	46	18	79	0	0	0	0	-1	10	90
"dominula"	50	2	23	18	79	0	0	0	0	-1	19	83
