"number_wasps"	"w"	"max_steps"	"min_steps"	"mean_steps"	"mean_survival"	"mean_nested"	"mean_usurp"
200	38	1184	1	267.3	0.6	0.6	0.2
200	39	490	1	64.2	0.6	0.6	0.2
200	40	3018	3	505	0.4	0.4	0.2
200	41	1805	3	378.3	0.6	0.6	0
200	42	538	1	111.2	0.7	0.7	0.2
200	43	407	2	81.8	0.7	0.7	0.3
200	44	611	2	142.5	0.6	0.6	0.2
200	45	497	3	75.1	0.8	0.8	0.2
200	46	1982	8	328.5	0.5	0.5	0.1
200	47	745	3	125.3	0.6	0.6	0.2
200	48	1512	1	318	0.7	0.7	0.2
200	49	1421	4	229.6	0.5	0.5	0.1
200	50	1567	4	246.7	0.7	0.7	0
200	51	845	1	132.4	0.6	0.6	0.2
200	52	2038	1	483	0.7	0.7	0.3
200	53	1151	7	322.7	0.5	0.5	0
200	54	759	3	198.8	0.6	0.6	0.3
200	55	718	7	140.2	0.5	0.5	0
200	56	1811	3	433.5	0.6	0.6	0.1
200	57	1189	6	318	0.6	0.6	0.3
200	58	829	4	198.1	0.6	0.6	0.4
200	59	646	3	138.8	0.4	0.4	0.2
200	60	1960	3	323	0.4	0.4	0
200	61	242	10	74.6	0.6	0.6	0
200	62	842	4	168.9	0.6	0.6	0.3
200	63	1514	2	225.4	0.7	0.7	0.2
200	64	530	1	133.7	0.5	0.5	0.4
200	65	935	2	204.9	0.4	0.4	0.2
200	66	1659	2	231.5	0.6	0.6	0.1
200	67	1385	3	359.4	0.5	0.5	0.2
200	68	1408	1	257.6	0.6	0.6	0.3
200	69	1489	3	283	0.5	0.5	0.2
200	70	529	3	177.2	0.6	0.6	0.2
200	71	2301	2	400.2	0.6	0.6	0.3
200	72	181	3	42.4	0.5	0.5	0.1
200	73	423	3	158.4	0.5	0.5	0.3
200	74	620	2	134.1	0.7	0.7	0.2
200	75	1515	4	280.3	0.6	0.6	0.3
200	76	1445	5	252.4	0.7	0.7	0.1
200	77	780	1	221.7	0.4	0.4	0.2
200	78	1568	7	364.2	0.6	0.6	0.2
200	79	397	1	96.4	0.5	0.5	0.1
200	80	593	3	179.1	0.6	0.6	0.1
200	81	695	2	130.9	0.6	0.6	0.2
200	82	1203	11	190.4	0.6	0.6	0
200	83	170	2	34.1	0.7	0.7	0.5
200	84	1684	8	282.1	0.6	0.6	0
200	85	592	6	153.7	0.6	0.6	0.1
200	86	1026	1	230.3	0.4	0.4	0
200	87	655	3	121.8	0.6	0.6	0.3
200	88	795	1	178	0.7	0.7	0.3
200	89	769	5	139.2	0.6	0.6	0.3
200	90	865	1	184.8	0.5	0.5	0.1
200	91	844	3	198.3	0.7	0.7	0
200	92	1792	7	266.5	0.6	0.6	0.3
200	93	1391	1	169.7	0.7	0.7	0.3
200	94	875	3	155.8	0.6	0.6	0.2
200	95	289	2	83.1	0.6	0.6	0.3
200	96	1583	4	288.1	0.7	0.7	0.4
200	97	772	1	148.7	0.5	0.5	0.4
200	98	874	3	145.6	0.5	0.5	0.3
200	99	338	1	76.1	0.8	0.8	0.3
200	100	524	7	100.9	0.6	0.6	0.3
200	101	1599	7	317.5	0.4	0.4	0.1
200	102	863	2	183.3	0.5	0.5	0.3
200	103	1013	1	241.8	0.4	0.4	0.1
200	104	1580	2	401.3	0.5	0.5	0.2
200	105	958	2	216.3	0.7	0.7	0.4
200	106	460	1	90.7	0.6	0.6	0.4
200	107	627	3	157.4	0.6	0.6	0.4
200	108	320	5	119.9	0.6	0.6	0.4
200	109	225	6	66.2	0.6	0.6	0.1
200	110	1590	5	214.5	0.6	0.6	0.2
200	111	387	1	122.2	0.5	0.5	0.2
200	112	577	4	87.5	0.5	0.5	0.2
200	113	1559	3	303.6	0.7	0.7	0.1
200	114	329	2	99.3	0.5	0.5	0.3
200	115	1407	2	305.2	0.4	0.4	0.1
200	116	320	4	74.1	0.7	0.7	0.2
200	117	1246	1	328.4	0.6	0.6	0.3
200	118	642	4	98.6	0.6	0.6	0.1
200	119	1167	1	173.2	0.5	0.5	0.2
200	120	1223	1	384.6	0.5	0.5	0.3
200	121	606	7	160.2	0.5	0.5	0.3
200	122	1282	5	487.4	0.4	0.4	0.3
200	123	751	2	210.9	0.5	0.5	0.2
200	124	1703	6	252.2	0.5	0.5	0.1
200	125	1807	1	374.1	0.5	0.5	0.4
200	126	1915	1	401.3	0.6	0.6	0.4
200	127	939	1	245.2	0.5	0.5	0.4
200	128	666	4	190.8	0.5	0.5	0.1
200	129	1383	8	431.5	0.4	0.4	0.2
200	130	333	2	67.5	0.5	0.5	0.3
200	131	3608	7	542.6	0.5	0.5	0.3
200	132	1386	1	219	0.6	0.6	0.5
200	133	2325	6	400	0.6	0.6	0.2
200	134	751	5	143.1	0.6	0.6	0.3
200	135	363	1	85.9	0.6	0.6	0.1
200	136	951	1	276.6	0.4	0.4	0.2
200	137	1017	8	232.3	0.6	0.6	0.2
200	138	405	5	87.9	0.7	0.7	0.2
200	139	586	2	114.3	0.5	0.5	0.4
200	140	988	2	218.5	0.6	0.6	0.3
200	141	967	2	217.3	0.4	0.4	0.3
200	142	904	2	202.6	0.6	0.6	0.3
200	143	1747	3	331.4	0.6	0.6	0.4
200	144	792	1	181.4	0.5	0.5	0.3
200	145	462	1	106.5	0.7	0.7	0.2
200	146	583	1	155.6	0.6	0.6	0.4
200	147	508	5	172.6	0.5	0.5	0.2
200	148	1725	3	395.9	0.6	0.6	0.3
200	149	1409	3	217.8	0.6	0.6	0.3
200	150	702	2	121.1	0.6	0.6	0.5
200	151	390	2	105.8	0.5	0.5	0.3
200	152	3263	3	612.3	0.4	0.4	0.1
200	153	1451	7	251.2	0.7	0.7	0.2
200	154	538	2	91.3	0.6	0.6	0.4
200	155	1339	4	192.6	0.6	0.6	0.3
200	156	888	4	185.6	0.5	0.5	0.3
200	157	1075	1	294.8	0.6	0.6	0.4
200	158	669	2	175.5	0.5	0.5	0.3
200	159	973	3	256.8	0.5	0.5	0.2
200	160	706	2	153.9	0.6	0.6	0.4
200	161	1182	1	157.3	0.6	0.6	0.3
200	162	1262	11	283.6	0.6	0.6	0.2
200	163	1324	2	206.5	0.7	0.7	0.4
200	164	1364	5	247.7	0.5	0.5	0.1
200	165	925	1	196.4	0.7	0.7	0.3
200	166	2272	8	441.9	0.5	0.5	0.3
200	167	1624	4	211.1	0.6	0.6	0.1
200	168	714	15	149.4	0.7	0.7	0.2
200	169	1074	9	301	0.6	0.6	0.3
200	170	2110	3	398.9	0.4	0.4	0.4
200	171	2106	14	439.7	0.5	0.5	0.3
200	172	2153	2	374.9	0.5	0.5	0.5
200	173	779	4	205.2	0.5	0.5	0.2
200	174	2479	3	342.6	0.6	0.6	0.3
200	175	1127	10	250.3	0.6	0.6	0.1
200	176	692	5	176.4	0.6	0.6	0.5
200	177	276	1	81.5	0.5	0.5	0.4
200	178	344	10	94.4	0.5	0.5	0.4
200	179	1050	1	238.8	0.6	0.6	0.3
200	180	649	6	125.4	0.6	0.6	0.3
200	181	700	2	157.7	0.5	0.5	0.4
200	182	1318	4	374.4	0.4	0.4	0.3
200	183	2039	1	347.7	0.7	0.7	0.6
200	184	1246	7	189.8	0.5	0.5	0.3
200	185	636	2	270.6	0.5	0.5	0.3
200	186	1693	1	302.8	0.6	0.6	0.3
200	187	730	1	121.3	0.7	0.7	0.5
200	188	1448	2	373.1	0.6	0.6	0.4
200	189	751	1	125.9	0.6	0.6	0.4
200	190	361	1	123.1	0.5	0.5	0.3
200	191	1244	1	248.5	0.6	0.6	0.4
200	192	412	1	125.2	0.6	0.6	0.3
200	193	1360	10	329.4	0.5	0.5	0.2
200	194	618	1	173.2	0.5	0.5	0.3
200	195	1316	3	273.1	0.5	0.5	0.4
200	196	472	2	107.8	0.7	0.7	0.4
200	197	1097	9	208.6	0.6	0.6	0.2
200	198	736	2	185.6	0.6	0.6	0.4
200	199	969	1	159.6	0.6	0.6	0.2
200	200	1072	5	223.6	0.6	0.6	0.4
