"Species"	"number_wasps"	"w"	"max_steps"	"min_steps"	"mean_steps"	"mean_survival"	"mean_nested"	"mean_usurp"	"mean_coNested"	"mean_coNesters"
"dominula"	100	42	15	1	4.9	0.6	0.6	0	0.6	3.2
"dominula"	100	43	189	1	38.2	0.8	0.8	0	0.7	4.4
"dominula"	100	44	103	2	21.5	0.7	0.7	0	0.3	2.3
"dominula"	100	45	122	1	17.8	0.7	0.7	0	0.7	2.3
"dominula"	100	46	46	1	14.9	0.7	0.7	0	0.5	3.2
"dominula"	100	47	57	1	13.1	0.6	0.6	0	0.3	2.6
"dominula"	100	48	61	1	12.7	0.6	0.6	0.2	0.4	1.3
"dominula"	100	49	36	1	11.1	0.7	0.7	0	0.6	3
"dominula"	100	50	37	1	7.3	0.6	0.6	0	0.6	3.3
"dominula"	100	51	191	1	35	0.6	0.6	0	0.5	3
"dominula"	100	52	20	1	6.9	0.6	0.6	0	0.4	2.5
"dominula"	100	53	55	1	11.4	0.6	0.6	0	0.3	1.8
"dominula"	100	54	81	1	15.6	0.7	0.7	0	0.4	2.1
"dominula"	100	55	173	1	30.3	0.7	0.7	0	0.5	2.5
"dominula"	100	56	71	1	16.5	0.6	0.6	0	0.5	2.8
"dominula"	100	57	162	1	34	0.5	0.5	0	0.4	2.1
"dominula"	100	58	88	1	26.8	0.6	0.6	0	0.3	2
"dominula"	100	59	181	1	36.9	0.7	0.7	0	0.4	1.9
"dominula"	100	60	34	1	9.8	0.7	0.7	0	0.4	1.8
"dominula"	100	61	54	1	9	0.7	0.7	0.1	0.4	2.5
"dominula"	100	62	81	1	13	0.7	0.7	0	0.6	2.9
"dominula"	100	63	185	1	34.5	0.8	0.8	0	0.6	3.7
"dominula"	100	64	23	1	5.4	0.6	0.6	0	0.4	1.7
"dominula"	100	65	88	1	25	0.7	0.7	0	0.6	2.6
"dominula"	100	66	52	1	14.9	0.6	0.6	0	0.6	3.1
"dominula"	100	67	124	1	25.3	0.7	0.7	0	0.5	3.4
"dominula"	100	68	210	1	28.3	0.6	0.6	0	0.6	4.7
"dominula"	100	69	88	1	15.5	0.6	0.6	0	0.6	4
"dominula"	100	70	115	1	18	0.5	0.5	0	0.5	4
"dominula"	100	71	41	1	12.6	0.6	0.6	0	0.5	3.5
"dominula"	100	72	47	1	8.3	0.7	0.7	0	0.5	2.6
"dominula"	100	73	83	1	15.6	0.6	0.6	0	0.5	3.7
"dominula"	100	74	97	1	29	0.8	0.8	0	0.5	2.4
"dominula"	100	75	105	1	21	0.7	0.7	0	0.5	3.4
"dominula"	100	76	338	2	47.7	0.5	0.5	0	0.4	3.5
"dominula"	100	77	70	1	16.4	0.6	0.6	0	0.5	3.4
"dominula"	100	78	41	2	13.7	0.6	0.6	0	0.4	1.2
"dominula"	100	79	99	2	20	0.7	0.7	0.1	0.5	1.3
"dominula"	100	80	24	1	7.8	0.6	0.6	0.1	0.5	3.8
"dominula"	100	81	56	1	14.6	0.6	0.6	0	0.6	2.5
"dominula"	100	82	94	1	16.7	0.5	0.5	0	0.5	3.5
"dominula"	100	83	193	1	27.8	0.5	0.5	0	0.4	3.1
"dominula"	100	84	44	1	7.5	0.6	0.6	0	0.6	2.6
"dominula"	100	85	51	1	13.6	0.7	0.7	0	0.6	3.5
"dominula"	100	86	39	1	12.7	0.5	0.5	0	0.3	2.4
"dominula"	100	87	102	1	22.6	0.8	0.8	0	0.7	4.6
"dominula"	100	88	41	1	12.2	0.7	0.7	0	0.5	4.5
"dominula"	100	89	99	1	24.3	0.6	0.6	0	0.5	4.6
"dominula"	100	90	50	1	13.9	0.6	0.6	0	0.5	3.6
"dominula"	100	91	36	1	9.9	0.6	0.6	0	0.4	2.7
"dominula"	100	92	148	2	23.8	0.6	0.6	0.1	0.4	2.6
"dominula"	100	93	89	1	19.6	0.8	0.8	0	0.4	2.8
"dominula"	100	94	35	1	9.3	0.7	0.7	0	0.7	5
"dominula"	100	95	119	2	24.3	0.6	0.6	0	0.5	3.4
"dominula"	100	96	22	1	7.1	0.7	0.7	0	0.6	4.2
"dominula"	100	97	51	1	13.7	0.7	0.7	0	0.4	2.3
"dominula"	100	98	131	1	20.7	0.6	0.6	0	0.4	3.6
"dominula"	100	99	26	1	7.5	0.6	0.6	0	0.5	2.6
"dominula"	100	100	304	1	46.4	0.5	0.5	0	0.4	2.1
"dominula"	110	1	53	1	15.7	0.6	0.6	0	0	0.2
"dominula"	110	2	105	1	32.3	0.7	0.7	0	0	0.4
"dominula"	110	3	272	1	48.7	0.6	0.6	0	0.2	0.4
"dominula"	110	4	42	1	12.1	0.6	0.6	0	0.1	0.4
"dominula"	110	5	92	1	24.3	0.5	0.5	0	0	0
"dominula"	110	6	59	1	18.2	0.5	0.5	0	0.1	0.1
"dominula"	110	7	213	1	51	0.5	0.5	0	0.1	0.1
"dominula"	110	8	61	1	12	0.6	0.6	0.1	0.2	0.4
"dominula"	110	9	150	1	33.2	0.7	0.7	0	0.3	0.7
"dominula"	110	10	77	1	22.3	0.6	0.6	0	0.1	0.4
"dominula"	110	11	135	1	21	0.6	0.6	0.1	0.3	0.6
"dominula"	110	12	49	1	9.9	0.5	0.5	0	0.3	0.3
"dominula"	110	13	185	1	41.8	0.5	0.5	0	0.5	0.7
"dominula"	110	14	56	1	18.5	0.6	0.6	0	0.4	0.9
"dominula"	110	15	76	1	14	0.6	0.6	0	0.5	1.1
"dominula"	110	16	80	1	24.9	0.6	0.6	0	0.5	1
"dominula"	110	17	28	1	11.1	0.6	0.6	0	0.5	1
"dominula"	110	18	129	1	37.5	0.5	0.5	0	0.4	1.1
"dominula"	110	19	64	1	17.1	0.5	0.5	0	0.4	1.2
"dominula"	110	20	95	1	23.9	0.6	0.6	0	0.4	1.4
"dominula"	110	21	41	1	10.6	0.6	0.6	0	0.4	1
"dominula"	110	22	76	1	23.6	0.5	0.5	0	0.4	0.8
"dominula"	110	23	153	1	33.6	0.6	0.6	0	0.6	1.8
"dominula"	110	24	203	1	37.9	0.5	0.5	0.1	0.1	0.4
"dominula"	110	25	27	1	8.5	0.4	0.4	0	0.3	1
"dominula"	110	26	153	1	26.4	0.5	0.5	0	0.4	1.5
"dominula"	110	27	89	1	21.3	0.6	0.6	0	0.6	2.7
"dominula"	110	28	308	1	56.4	0.5	0.5	0	0.4	0.9
"dominula"	110	29	37	1	11.6	0.7	0.7	0	0.6	2.7
"dominula"	110	30	44	1	7.3	0.4	0.4	0	0.4	1.5
"dominula"	110	31	119	1	22.6	0.6	0.6	0	0.5	1.9
"dominula"	110	32	168	1	28.3	0.5	0.5	0.1	0.4	2.1
"dominula"	110	33	40	1	11.9	0.6	0.6	0	0.5	2.1
"dominula"	110	34	51	1	16.5	0.6	0.6	0	0.4	2.5
"dominula"	110	35	47	1	11.5	0.5	0.5	0	0.3	1.3
"dominula"	110	36	164	1	27.4	0.6	0.6	0	0.4	2.2
"dominula"	110	37	160	1	43.4	0.6	0.6	0	0.4	1.1
"dominula"	110	38	57	1	19.9	0.5	0.5	0	0.5	2.4
"dominula"	110	39	99	1	24.1	0.6	0.6	0	0.5	1.2
"dominula"	110	40	81	1	16	0.4	0.4	0	0.3	0.8
"dominula"	110	41	161	1	31.3	0.6	0.6	0	0.3	2.2
"dominula"	110	42	408	1	59.8	0.5	0.5	0	0.3	1.5
"dominula"	110	43	80	1	19.2	0.6	0.6	0	0.6	1.6
"dominula"	110	44	123	1	29.8	0.6	0.6	0	0.5	1.3
"dominula"	110	45	51	2	13.6	0.5	0.5	0	0.1	0.6
"dominula"	110	46	127	1	29.9	0.5	0.5	0	0.4	1.9
"dominula"	110	47	133	1	39.2	0.6	0.6	0	0.5	1.9
"dominula"	110	48	90	1	22.8	0.6	0.6	0	0.5	1.7
"dominula"	110	49	134	1	21.6	0.5	0.5	0	0.4	2.5
"dominula"	110	50	90	1	17.1	0.5	0.5	0	0.5	1.9
"dominula"	110	51	31	1	8.9	0.3	0.3	0	0.3	0.8
"dominula"	110	52	223	2	37.5	0.5	0.5	0	0.3	0.9
"dominula"	110	53	76	1	12.2	0.5	0.5	0	0.3	1
"dominula"	110	54	63	1	23.6	0.6	0.6	0	0.5	2.5
"dominula"	110	55	26	1	7.4	0.6	0.6	0	0.6	2.5
"dominula"	110	56	94	1	30.5	0.4	0.4	0.1	0.3	1.4
"dominula"	110	57	225	1	41.4	0.6	0.6	0	0.4	1.8
"dominula"	110	58	32	1	11	0.5	0.5	0	0.4	2.3
"dominula"	110	59	122	2	22	0.6	0.6	0	0.5	2.1
"dominula"	110	60	129	1	22.9	0.5	0.5	0	0.4	1.1
"dominula"	110	61	109	1	22.9	0.6	0.6	0	0.4	2
"dominula"	110	62	249	1	35	0.5	0.5	0	0.3	1.2
"dominula"	110	63	209	1	47.7	0.5	0.5	0	0.4	1.5
"dominula"	110	64	42	1	15	0.6	0.6	0	0.4	2.3
"dominula"	110	65	86	1	20.2	0.6	0.6	0	0.5	1.9
"dominula"	110	66	205	1	40.6	0.6	0.6	0	0.6	2.4
"dominula"	110	67	278	1	44.4	0.6	0.6	0	0.6	3.7
"dominula"	110	68	153	1	27.9	0.6	0.6	0	0.6	3.4
"dominula"	110	69	61	1	17.1	0.6	0.6	0	0.5	2
"dominula"	110	70	213	1	44.6	0.6	0.6	0	0.6	3.8
"dominula"	110	71	72	1	20.4	0.5	0.5	0	0.2	1.2
"dominula"	110	72	89	1	28.1	0.6	0.6	0	0.5	3.3
"dominula"	110	73	150	1	42.4	0.5	0.5	0	0.5	2.4
"dominula"	110	74	52	1	12.6	0.4	0.4	0	0.3	1.2
"dominula"	110	75	90	1	27.8	0.6	0.6	0	0.6	2.3
"dominula"	110	76	129	1	22.8	0.6	0.6	0	0.5	3.2
"dominula"	110	77	201	1	45.4	0.5	0.5	0	0.4	2.4
"dominula"	110	78	126	1	23.8	0.4	0.4	0	0.3	1.1
"dominula"	110	79	81	1	19.6	0.3	0.3	0	0.3	0.7
"dominula"	110	80	160	1	29.9	0.5	0.5	0	0.4	2.1
"dominula"	110	81	166	2	26.8	0.4	0.4	0	0.4	0.9
"dominula"	110	82	88	1	24.6	0.5	0.5	0	0.2	1.4
"dominula"	110	83	53	2	15.3	0.6	0.6	0	0.5	3.3
"dominula"	110	84	90	1	29.6	0.5	0.5	0	0.4	1.8
"dominula"	110	85	192	1	49.2	0.5	0.5	0	0.5	2.3
"dominula"	110	86	60	1	15.3	0.6	0.6	0	0.6	3.7
"dominula"	110	87	227	1	49.2	0.5	0.5	0	0.5	3.6
"dominula"	110	88	49	1	13.5	0.6	0.6	0.1	0.5	2.3
"dominula"	110	89	48	1	14.5	0.6	0.6	0	0.5	4.2
"dominula"	110	90	27	1	8.9	0.5	0.5	0	0.5	3.5
"dominula"	110	91	95	1	22.3	0.6	0.6	0	0.5	4.6
"dominula"	110	92	140	1	30.6	0.4	0.4	0	0.3	2.6
"dominula"	110	93	196	1	51.4	0.5	0.5	0	0.5	3.1
"dominula"	110	94	42	2	18.3	0.5	0.5	0.1	0.4	2.6
"dominula"	110	95	95	1	27.1	0.5	0.5	0.1	0.4	2.9
"dominula"	110	96	96	1	26.6	0.6	0.6	0	0.6	4.7
"dominula"	110	97	69	1	22.1	0.6	0.6	0	0.5	3.4
"dominula"	110	98	23	1	6.6	0.5	0.5	0	0.3	2
"dominula"	110	99	79	2	20.9	0.5	0.5	0	0.5	1.8
"dominula"	110	100	108	1	31.7	0.5	0.5	0	0.4	1.4
"dominula"	110	101	125	2	30.6	0.7	0.7	0	0.5	2.6
"dominula"	110	102	125	2	27.8	0.2	0.2	0	0.2	2.4
"dominula"	110	103	281	1	42	0.6	0.6	0	0.6	4.9
"dominula"	110	104	96	1	32	0.4	0.4	0	0.3	1.8
"dominula"	110	105	165	2	37.9	0.5	0.5	0	0.4	3.3
"dominula"	110	106	82	1	30.8	0.6	0.6	0	0.5	4
"dominula"	110	107	124	2	22.4	0.6	0.6	0	0.6	2.3
"dominula"	110	108	91	2	22.2	0.6	0.6	0.1	0.4	2.4
"dominula"	110	109	44	1	13.3	0.6	0.6	0	0.4	3.4
"dominula"	110	110	76	2	21.1	0.7	0.7	0	0.6	5.1
"dominula"	120	1	44	1	16.1	0.6	0.6	0	0	0.2
"dominula"	120	2	91	1	26.4	0.4	0.4	0	0	-0.2
"dominula"	120	3	62	1	17.6	0.5	0.5	0	0	0
"dominula"	120	4	26	1	8.7	0.5	0.5	0	0.1	0.1
"dominula"	120	5	50	1	24.8	0.7	0.7	0	0.2	0.6
"dominula"	120	6	61	1	12.9	0.5	0.5	0	0.2	0.2
"dominula"	120	7	67	1	18.1	0.5	0.5	0	0	0
"dominula"	120	8	66	1	18.1	0.6	0.6	0	0.2	0.5
"dominula"	120	9	123	1	29	0.6	0.6	0	0	0.2
"dominula"	120	10	74	1	20.7	0.4	0.4	0	0.2	0.3
"dominula"	120	11	94	1	28.1	0.6	0.6	0	0.1	0.3
"dominula"	120	12	59	1	14.3	0.6	0.6	0	0.3	0.8
"dominula"	120	13	32	1	7.8	0.4	0.4	0.1	0.3	0.3
"dominula"	120	14	27	1	8.9	0.5	0.5	0	0.3	0.7
"dominula"	120	15	70	1	14.7	0.5	0.5	0	0.3	0.8
"dominula"	120	16	53	1	17.5	0.6	0.6	0.1	0.3	0.8
"dominula"	120	17	69	1	14.6	0.6	0.6	0	0.3	1.3
"dominula"	120	18	45	1	19.1	0.4	0.4	0.1	0.2	0.7
"dominula"	120	19	74	1	13.6	0.5	0.5	0.2	0.1	0.3
"dominula"	120	20	55	1	16.2	0.6	0.6	0	0.3	0.5
"dominula"	120	21	73	1	15.3	0.3	0.3	0	0.2	0.1
"dominula"	120	22	104	1	29.9	0.6	0.6	0	0.3	1.3
"dominula"	120	23	95	1	19	0.5	0.5	0	0.2	0.7
"dominula"	120	24	56	1	16.6	0.6	0.6	0	0.4	1.4
"dominula"	120	25	172	1	25.6	0.5	0.5	0	0.3	0.8
"dominula"	120	26	133	1	36.2	0.6	0.6	0.1	0.3	1.1
"dominula"	120	27	85	1	24.2	0.7	0.7	0	0.6	1.8
"dominula"	120	28	54	1	24.7	0.6	0.6	0	0.3	1
"dominula"	120	29	50	1	16.9	0.6	0.6	0	0.3	0.8
"dominula"	120	30	66	1	16.7	0.5	0.5	0	0.3	1.2
"dominula"	120	31	166	1	37.6	0.8	0.8	0.1	0.5	2.3
"dominula"	120	32	156	1	26.6	0.6	0.6	0	0.4	1.1
"dominula"	120	33	54	1	12.3	0.6	0.6	0	0.4	1.4
"dominula"	120	34	81	1	28	0.5	0.5	0	0.2	0.9
"dominula"	120	35	60	1	19.2	0.5	0.5	0	0.5	2.4
"dominula"	120	36	77	1	21	0.6	0.6	0	0.6	2.6
"dominula"	120	37	207	1	45.8	0.6	0.6	0	0.5	1.3
"dominula"	120	38	101	1	28.6	0.6	0.6	0	0.4	2.1
"dominula"	120	39	80	1	17	0.6	0.6	0	0.4	1.8
"dominula"	120	40	134	1	36.9	0.6	0.6	0	0.4	1.1
"dominula"	120	41	36	1	12.5	0.7	0.7	0	0.5	1.7
"dominula"	120	42	106	1	32.5	0.6	0.6	0	0.4	1.5
"dominula"	120	43	38	1	12.4	0.5	0.5	0	0.2	0.9
"dominula"	120	44	77	1	17.5	0.5	0.5	0	0.4	1.6
"dominula"	120	45	38	1	9.7	0.5	0.5	0	0.3	2.3
"dominula"	120	46	92	1	22.8	0.4	0.4	0	0.3	1
"dominula"	120	47	49	1	14.6	0.5	0.5	0	0.4	0.9
"dominula"	120	48	105	1	31.9	0.7	0.7	0	0.6	1.8
"dominula"	120	49	131	1	34.1	0.6	0.6	0	0.3	1.8
"dominula"	120	50	168	1	31	0.7	0.7	0	0.5	2
"dominula"	120	51	80	1	23.1	0.3	0.3	0	0.2	1.3
"dominula"	120	52	98	1	23.1	0.5	0.5	0	0.5	1.8
"dominula"	120	53	60	1	21.1	0.7	0.7	0	0.4	2.9
"dominula"	120	54	65	1	20.7	0.6	0.6	0.1	0.4	2.6
"dominula"	120	55	100	1	26.5	0.7	0.7	0	0.3	2.7
"dominula"	120	56	105	1	22.2	0.6	0.6	0	0.6	2.1
"dominula"	120	57	54	1	17.4	0.5	0.5	0	0.5	2.4
"dominula"	120	58	94	1	19.5	0.4	0.4	0	0.3	1.4
"dominula"	120	59	83	1	27.9	0.6	0.6	0	0.5	2.5
"dominula"	120	60	50	3	19.9	0.5	0.5	0	0.3	1.4
"dominula"	120	61	82	1	22.3	0.4	0.4	0	0.3	1.4
"dominula"	120	62	83	1	18.8	0.6	0.6	0	0.5	3.6
"dominula"	120	63	107	1	33.7	0.6	0.6	0	0.3	1.4
"dominula"	120	64	116	1	36.2	0.8	0.8	0	0.4	2.8
"dominula"	120	65	158	1	28.5	0.4	0.4	0	0.4	1.7
"dominula"	120	66	63	1	20.3	0.5	0.5	0	0.3	1.5
"dominula"	120	67	67	1	19.5	0.5	0.5	0.1	0.2	1
"dominula"	120	68	158	1	21	0.5	0.5	0	0.4	2
"dominula"	120	69	66	2	17.2	0.5	0.5	0	0.2	1
"dominula"	120	70	36	1	10.5	0.5	0.5	0	0.4	2.5
"dominula"	120	71	116	1	28	0.5	0.5	0	0.5	2
"dominula"	120	72	121	1	28.4	0.4	0.4	0	0.4	1.3
"dominula"	120	73	51	1	15.8	0.5	0.5	0	0.4	2.2
"dominula"	120	74	74	2	20	0.6	0.6	0	0.5	0.9
"dominula"	120	75	95	2	24.9	0.4	0.4	0	0.2	0.1
"dominula"	120	76	212	1	31.2	0.4	0.4	0	0.3	1.6
"dominula"	120	77	110	1	31.3	0.6	0.6	0.1	0.2	2.2
"dominula"	120	78	222	1	37.5	0.5	0.5	0	0.5	2.6
"dominula"	120	79	161	1	35.9	0.4	0.4	0.1	0.3	2.6
"dominula"	120	80	82	1	19.8	0.5	0.5	0	0.5	2.8
"dominula"	120	81	72	2	16.3	0.6	0.6	0	0.5	3.6
"dominula"	120	82	122	1	26.9	0.5	0.5	0	0.5	3.3
"dominula"	120	83	90	1	22.6	0.7	0.7	0	0.5	3.7
"dominula"	120	84	40	1	13.5	0.6	0.6	0	0.5	2.5
"dominula"	120	85	66	1	25.3	0.7	0.7	0	0.5	2.1
"dominula"	120	86	67	1	24.4	0.6	0.6	0	0.4	3
"dominula"	120	87	51	2	18.3	0.8	0.8	0	0.6	2.7
"dominula"	120	88	125	1	32.7	0.5	0.5	0	0.4	1.7
"dominula"	120	89	67	2	19.9	0.4	0.4	0	0.4	2.8
"dominula"	120	90	26	1	9.7	0.6	0.6	0.1	0.5	2.1
"dominula"	120	91	123	1	30.2	0.6	0.6	0.1	0.5	1.6
"dominula"	120	92	69	1	22.9	0.4	0.4	0	0.4	1.9
"dominula"	120	93	131	2	32.9	0.7	0.7	0	0.4	1.3
"dominula"	120	94	57	1	15.6	0.6	0.6	0	0.6	3.1
"dominula"	120	95	132	1	27.5	0.6	0.6	0	0.4	1.9
"dominula"	120	96	110	1	30.5	0.7	0.7	0	0.5	3.8
"dominula"	120	97	48	2	20	0.4	0.4	0	0.3	1
"dominula"	120	98	133	1	43.8	0.4	0.4	0	0.2	1.7
"dominula"	120	99	106	2	33.5	0.5	0.5	0	0.3	2.1
"dominula"	120	100	78	2	27.8	0.6	0.6	0	0.6	2.7
"dominula"	120	101	78	1	19.6	0.5	0.5	0	0.4	2.2
"dominula"	120	102	193	2	45.5	0.6	0.6	0	0.4	1.9
"dominula"	120	103	41	1	13.4	0.6	0.6	0	0.4	2.6
"dominula"	120	104	49	1	10.1	0.6	0.6	0	0.5	3.3
"dominula"	120	105	158	1	26.8	0.6	0.6	0	0.5	3
"dominula"	120	106	55	2	23.5	0.5	0.5	0	0.4	1.5
"dominula"	120	107	100	2	24.4	0.5	0.5	0	0.4	1.4
"dominula"	120	108	71	1	19	0.6	0.6	0	0.5	4.6
"dominula"	120	109	75	2	18.9	0.5	0.5	0	0.5	2.3
"dominula"	120	110	58	1	20.2	0.7	0.7	0	0.5	2.9
"dominula"	120	111	74	2	18.8	0.6	0.6	0.1	0.4	1.7
"dominula"	120	112	58	1	14.6	0.5	0.5	0	0.5	3.7
"dominula"	120	113	53	1	19.7	0.5	0.5	0	0.4	1.7
"dominula"	120	114	56	1	17	0.6	0.6	0	0.6	1.8
"dominula"	120	115	56	1	19.3	0.3	0.3	0	0.3	2.4
"dominula"	120	116	115	2	36.3	0.4	0.4	0	0.3	1.7
"dominula"	120	117	98	1	22.7	0.5	0.5	0	0.5	3.5
"dominula"	120	118	29	1	8.3	0.5	0.5	0	0.3	1.8
"dominula"	120	119	50	1	17.8	0.7	0.7	0	0.6	4.1
"dominula"	120	120	131	1	26.6	0.6	0.6	0	0.3	1.5
"dominula"	130	1	31	1	9.4	0.7	0.7	0	0	0.4
"dominula"	130	2	100	1	26.7	0.5	0.5	0	0	0
"dominula"	130	3	217	1	42.9	0.5	0.5	0	0.1	0.1
"dominula"	130	4	118	1	23.1	0.4	0.4	0	0.3	0.2
"dominula"	130	5	92	1	19	0.5	0.5	0	0	0
"dominula"	130	6	178	1	35.3	0.4	0.4	0	0.3	0.2
"dominula"	130	7	119	1	25.2	0.5	0.5	0	0.2	0.3
"dominula"	130	8	42	1	12.4	0.3	0.3	0	0.2	0
"dominula"	130	9	35	1	11.7	0.3	0.3	0	0.1	-0.2
"dominula"	130	10	42	2	12.6	0.6	0.6	0	0	0.2
"dominula"	130	11	116	1	23.1	0.4	0.4	0	0.1	-0.1
"dominula"	130	12	96	2	17.5	0.3	0.3	0	0.1	-0.3
"dominula"	130	13	186	1	39.6	0.4	0.4	0	0.2	0.1
"dominula"	130	14	168	1	21.5	0.7	0.7	0.1	0.4	0.9
"dominula"	130	15	206	1	38.9	0.4	0.4	0	0.4	0.5
"dominula"	130	16	76	1	21.7	0.6	0.6	0	0.4	1.1
"dominula"	130	17	58	1	10.6	0.6	0.6	0	0.4	1.2
"dominula"	130	18	66	1	25.5	0.5	0.5	0.1	0.2	0.6
"dominula"	130	19	177	1	34.3	0.4	0.4	0	0.1	-0.1
"dominula"	130	20	205	1	42.1	0.4	0.4	0	0.2	0.5
"dominula"	130	21	135	1	25.2	0.7	0.7	0	0.4	1.4
"dominula"	130	22	95	1	29.9	0.5	0.5	0	0.4	0.9
"dominula"	130	23	213	1	44.7	0.5	0.5	0	0.3	0.8
"dominula"	130	24	144	2	45.9	0.3	0.3	0	0.1	0.3
"dominula"	130	25	143	1	40.3	0.5	0.5	0	0.5	1.1
"dominula"	130	26	115	1	26.3	0.4	0.4	0	0.3	1
"dominula"	130	27	182	1	33.1	0.6	0.6	0	0.5	2
"dominula"	130	28	70	1	25	0.4	0.4	0	0.3	0.3
"dominula"	130	29	63	1	17.6	0.5	0.5	0	0.3	1
"dominula"	130	30	93	1	18.1	0.5	0.5	0	0.3	0.7
"dominula"	130	31	132	1	37.6	0.4	0.4	0	0.2	0.5
"dominula"	130	32	112	1	25	0.2	0.2	0	0.2	-0.3
"dominula"	130	33	84	1	23.5	0.6	0.6	0.1	0.4	1.9
"dominula"	130	34	119	1	30.9	0.5	0.5	0	0.4	1.6
"dominula"	130	35	95	1	17.3	0.7	0.7	0	0.5	2.2
"dominula"	130	36	28	2	13.8	0.4	0.4	0	0.3	0.7
"dominula"	130	37	121	1	22	0.5	0.5	0	0.3	1
"dominula"	130	38	159	1	41.3	0.7	0.7	0	0.5	1.7
"dominula"	130	39	223	1	41.3	0.3	0.3	0	0.2	1.2
"dominula"	130	40	59	1	16.2	0.3	0.3	0	0.3	1.5
"dominula"	130	41	168	1	28.8	0.6	0.6	0.1	0.4	1.2
"dominula"	130	42	32	1	13.6	0.5	0.5	0	0.4	1.9
"dominula"	130	43	216	1	37.6	0.3	0.3	0	0.3	0.8
"dominula"	130	44	15	2	6.1	0.6	0.6	0	0.3	0.5
"dominula"	130	45	76	1	15.7	0.4	0.4	0	0.4	1.2
"dominula"	130	46	184	1	27.5	0.5	0.5	0	0.5	3
"dominula"	130	47	28	1	8.7	0.7	0.7	0	0.5	3.8
"dominula"	130	48	65	1	21.3	0.6	0.6	0	0.5	1.5
"dominula"	130	49	174	1	29	0.5	0.5	0	0.3	1.2
"dominula"	130	50	126	2	35.1	0.5	0.5	0	0.3	1.3
"dominula"	130	51	123	1	35.7	0.4	0.4	0.1	0.3	1.7
"dominula"	130	52	53	1	15.4	0.6	0.6	0	0.6	2.3
"dominula"	130	53	154	1	28.6	0.5	0.5	0	0.4	1.8
"dominula"	130	54	59	2	12.1	0.5	0.5	0	0.3	0.8
"dominula"	130	55	141	1	31.5	0.4	0.4	0	0.3	1.8
"dominula"	130	56	130	1	26.7	0.4	0.4	0	0.4	1.5
"dominula"	130	57	72	1	19.4	0.5	0.5	0	0.4	2.8
"dominula"	130	58	31	1	13.3	0.5	0.5	0.1	0.3	2
"dominula"	130	59	161	1	34.2	0.5	0.5	0	0.5	2.1
"dominula"	130	60	118	1	35.1	0.5	0.5	0	0.5	2.1
"dominula"	130	61	98	1	24.8	0.6	0.6	0	0.4	1.5
"dominula"	130	62	61	1	15.6	0.4	0.4	0	0.2	1.8
"dominula"	130	63	80	1	20.7	0.4	0.4	0	0.3	2.6
"dominula"	130	64	51	1	20	0.3	0.3	0	0.3	2.8
"dominula"	130	65	69	1	18.7	0.8	0.8	0	0.6	4.4
"dominula"	130	66	121	1	38.8	0.4	0.4	0	0.4	0.9
"dominula"	130	67	61	1	17.8	0.5	0.5	0	0.4	1.1
"dominula"	130	68	137	1	21.7	0.5	0.5	0	0.4	1.7
"dominula"	130	69	58	1	18.2	0.5	0.5	0	0.5	2.4
"dominula"	130	70	88	1	17.2	0.5	0.5	0	0.4	2.3
"dominula"	130	71	40	1	16.5	0.5	0.5	0	0.3	1.4
"dominula"	130	72	126	1	20.9	0.5	0.5	0	0.4	1.9
"dominula"	130	73	34	1	10.8	0.6	0.6	0	0.5	3.7
"dominula"	130	74	146	1	38.2	0.4	0.4	0	0.3	1
"dominula"	130	75	76	1	21	0.3	0.3	0	0.2	0.7
"dominula"	130	76	46	1	12.5	0.6	0.6	0	0.4	2.7
"dominula"	130	77	284	2	61	0.5	0.5	0	0.3	0.3
"dominula"	130	78	179	1	22.7	0.4	0.4	0	0.3	1.9
"dominula"	130	79	129	1	45.8	0.4	0.4	0	0.4	1.8
"dominula"	130	80	61	1	23.1	0.5	0.5	0	0.3	1.9
"dominula"	130	81	143	1	27.3	0.3	0.3	0	0.3	3.9
"dominula"	130	82	474	1	64.1	0.4	0.4	0	0.3	1.1
"dominula"	130	83	114	3	54.2	0.4	0.4	0	0.3	2.2
"dominula"	130	84	54	1	16.7	0.5	0.5	0	0.5	4.1
"dominula"	130	85	142	2	36	0.4	0.4	0	0.3	0.5
"dominula"	130	86	70	1	15.7	0.5	0.5	0	0.4	1.6
"dominula"	130	87	33	1	11.7	0.6	0.6	0	0.5	2.8
"dominula"	130	88	56	1	19.9	0.5	0.5	0	0.4	3
"dominula"	130	89	37	2	16	0.4	0.4	0	0.3	1.4
"dominula"	130	90	43	1	13	0.4	0.4	0	0.4	1.5
"dominula"	130	91	238	1	58.9	0.4	0.4	0	0.4	1.7
"dominula"	130	92	74	2	21.5	0.5	0.5	0	0.4	3.3
"dominula"	130	93	204	3	55.9	0.2	0.2	0	0.1	0.2
"dominula"	130	94	121	1	16.7	0.5	0.5	0	0.5	4.5
"dominula"	130	95	125	2	24.7	0.6	0.6	0	0.5	2.2
"dominula"	130	96	137	2	34.8	0.5	0.5	0	0.4	1.8
"dominula"	130	97	70	1	17.7	0.6	0.6	0	0.6	3.3
"dominula"	130	98	79	1	22.8	0.6	0.6	0	0.4	2.6
"dominula"	130	99	85	2	24.6	0.5	0.5	0	0.4	1.6
"dominula"	130	100	51	3	19.1	0.4	0.4	0.1	0.3	1.7
