"Species"	"number_wasps"	"w"	"s"	"startX"	"startY"	"alive"	"nested"	"usurp"	"currentX"	"currentY"
"gallicus"	80	17	98	92	35	1	1	0	97	56
"gallicus"	80	18	89	92	35	1	1	0	93	56
"gallicus"	80	19	16	92	35	1	1	0	88	35
"gallicus"	80	20	61	92	35	1	1	0	95	56
"gallicus"	80	21	58	92	35	1	1	0	90	56
"gallicus"	80	22	49	92	35	1	1	0	88	56
"gallicus"	80	23	41	92	35	1	1	0	88	57
"gallicus"	80	24	66	92	35	1	1	0	94	57
"gallicus"	80	25	84	92	35	0	0	0	89	50
"gallicus"	80	26	72	92	35	1	1	0	95	57
"gallicus"	80	27	49	92	35	1	1	0	98	59
"gallicus"	80	28	85	92	35	1	1	0	90	57
"gallicus"	80	29	69	92	35	1	1	0	97	57
"gallicus"	80	30	57	92	35	1	1	0	86	57
"gallicus"	80	31	49	92	35	1	1	0	82	56
"gallicus"	80	32	42	92	35	1	1	0	88	58
"gallicus"	80	33	69	92	35	1	1	0	83	56
"gallicus"	80	34	61	92	35	1	1	0	91	57
"gallicus"	80	35	55	92	35	1	1	0	96	57
"gallicus"	80	36	177	92	35	1	1	0	98	61
"gallicus"	80	37	69	92	35	0	0	0	100	57
"gallicus"	80	38	71	92	35	1	1	0	97	58
"gallicus"	80	39	60	92	35	1	1	1	88	56
"gallicus"	80	40	69	92	35	1	1	0	93	57
"gallicus"	80	41	61	92	35	1	1	0	98	63
"gallicus"	80	42	61	92	35	1	1	0	80	59
"gallicus"	80	43	77	92	35	1	1	0	87	57
"gallicus"	80	44	66	92	35	1	1	0	87	58
"gallicus"	80	45	46	92	35	1	1	0	89	59
"gallicus"	80	46	11	92	35	1	1	0	88	36
"gallicus"	80	47	35	92	35	0	0	0	85	48
"gallicus"	80	48	37	92	35	1	1	0	90	58
"gallicus"	80	49	56	92	35	1	1	0	96	58
"gallicus"	80	50	83	92	35	1	1	0	98	62
"gallicus"	80	51	49	92	35	1	1	0	86	56
"gallicus"	80	52	40	92	35	1	1	0	95	58
"gallicus"	80	53	75	92	35	1	1	0	92	57
"gallicus"	80	54	10	92	35	0	0	0	94	41
"gallicus"	80	55	74	92	35	1	1	0	94	58
"gallicus"	80	56	15	92	35	1	1	0	87	36
"gallicus"	80	57	47	92	35	0	0	0	92	50
"gallicus"	80	58	77	92	35	1	1	0	91	58
"gallicus"	80	59	18	92	35	0	0	0	96	39
"gallicus"	80	60	74	92	35	1	1	0	95	59
"gallicus"	80	61	67	92	35	1	1	0	93	58
"gallicus"	80	62	81	92	35	1	1	0	84	57
"gallicus"	80	63	2	92	35	0	0	0	92	36
"gallicus"	80	64	63	92	35	1	1	0	90	60
"gallicus"	80	65	57	92	35	1	1	1	91	58
"gallicus"	80	66	88	92	35	1	1	0	96	59
"gallicus"	80	67	50	92	35	1	1	0	90	59
"gallicus"	80	68	72	92	35	1	1	0	98	67
"gallicus"	80	69	64	92	35	1	1	0	95	60
"gallicus"	80	70	62	92	35	1	1	0	85	56
"gallicus"	80	71	97	92	35	1	1	1	96	58
"gallicus"	80	72	85	92	35	1	1	1	96	58
"gallicus"	80	73	47	92	35	1	1	0	92	58
"gallicus"	80	74	29	92	35	1	1	1	88	35
"gallicus"	80	75	77	92	35	1	1	0	98	65
"gallicus"	80	76	106	92	35	1	1	0	83	58
"gallicus"	80	77	70	92	35	1	1	0	91	59
"gallicus"	80	78	43	92	35	1	1	0	89	60
"gallicus"	80	79	56	92	35	1	1	0	84	56
"gallicus"	80	80	98	92	35	0	0	0	92	56
"gallicus"	80	1	763	4	6	0	0	0	4	100
"gallicus"	80	2	16	4	6	1	1	0	11	14
"gallicus"	80	3	40	4	6	1	1	0	11	26
"gallicus"	80	4	11	4	6	1	1	0	11	10
"gallicus"	80	5	193	4	6	0	0	0	5	77
"gallicus"	80	6	543	4	6	0	0	0	2	100
"gallicus"	80	7	64	4	6	1	1	0	11	20
"gallicus"	80	8	59	4	6	1	1	0	11	21
"gallicus"	80	9	17	4	6	1	1	0	11	12
"gallicus"	80	10	204	4	6	0	0	0	3	70
"gallicus"	80	11	103	4	6	0	0	0	16	36
"gallicus"	80	12	40	4	6	1	1	0	11	17
"gallicus"	80	13	48	4	6	1	1	0	11	16
"gallicus"	80	14	1600	4	6	0	0	0	44	99
"gallicus"	80	15	14	4	6	1	1	0	11	13
"gallicus"	80	16	2813	4	6	0	0	0	44	100
"gallicus"	80	17	17	4	6	1	1	0	12	14
"gallicus"	80	18	50	4	6	1	1	0	11	15
"gallicus"	80	19	266	4	6	0	0	0	11	100
"gallicus"	80	20	289	4	6	0	0	0	5	98
"gallicus"	80	21	28	4	6	0	0	0	5	18
"gallicus"	80	22	24	4	6	1	1	0	12	12
"gallicus"	80	23	608	4	6	0	0	0	40	98
"gallicus"	80	24	630	4	6	0	0	0	21	100
"gallicus"	80	25	30	4	6	1	1	0	12	20
"gallicus"	80	26	689	4	6	0	0	0	3	99
"gallicus"	80	27	24	4	6	1	1	0	11	11
"gallicus"	80	28	928	4	6	0	0	0	38	100
"gallicus"	80	29	36	4	6	1	1	0	11	23
"gallicus"	80	30	1033	4	6	0	0	0	13	99
"gallicus"	80	31	143	4	6	0	0	0	13	57
"gallicus"	80	32	22	4	6	1	1	0	12	17
"gallicus"	80	33	35	4	6	1	1	0	12	16
"gallicus"	80	34	353	4	6	0	0	0	4	97
"gallicus"	80	35	2159	4	6	0	0	0	74	100
"gallicus"	80	36	980	4	6	0	0	0	89	99
"gallicus"	80	37	47	4	6	1	1	0	11	22
"gallicus"	80	38	520	4	6	0	0	0	23	100
"gallicus"	80	39	1114	4	6	0	0	0	32	98
"gallicus"	80	40	26	4	6	1	1	0	12	13
"gallicus"	80	41	49	4	6	1	1	0	11	27
"gallicus"	80	42	78	4	6	1	1	0	11	24
"gallicus"	80	43	24	4	6	1	1	0	11	19
"gallicus"	80	44	19	4	6	1	1	0	12	11
"gallicus"	80	45	24	4	6	0	0	0	8	12
"gallicus"	80	46	34	4	6	1	1	0	12	15
"gallicus"	80	47	1400	4	6	0	0	0	13	100
"gallicus"	80	48	32	4	6	1	1	0	11	18
"gallicus"	80	49	1424	4	6	0	0	0	18	99
"gallicus"	80	50	432	4	6	0	0	0	19	99
"gallicus"	80	51	307	4	6	0	0	0	13	82
"gallicus"	80	52	53	4	6	0	0	0	7	28
"gallicus"	80	53	504	4	6	0	0	0	14	100
"gallicus"	80	54	50	4	6	1	1	0	12	27
"gallicus"	80	55	186	4	6	0	0	0	5	72
"gallicus"	80	56	48	4	6	1	1	0	13	16
"gallicus"	80	57	1510	4	6	0	0	0	45	99
"gallicus"	80	58	1088	4	6	0	0	0	5	99
"gallicus"	80	59	36	4	6	0	0	0	10	20
"gallicus"	80	60	253	4	6	0	0	0	4	91
"gallicus"	80	61	1637	4	6	0	0	0	65	99
"gallicus"	80	62	2427	4	6	0	0	0	37	100
"gallicus"	80	63	582	4	6	0	0	0	4	98
"gallicus"	80	64	339	4	6	0	0	0	2	98
"gallicus"	80	65	241	4	6	0	0	0	8	79
"gallicus"	80	66	23	4	6	0	0	0	6	15
"gallicus"	80	67	101	4	6	0	0	0	5	38
"gallicus"	80	68	34	4	6	1	1	0	13	17
"gallicus"	80	69	1692	4	6	0	0	0	62	99
"gallicus"	80	70	90	4	6	0	0	0	9	41
"gallicus"	80	71	25	4	6	1	1	0	11	6
"gallicus"	80	72	72	4	6	0	0	0	9	32
"gallicus"	80	73	499	4	6	0	0	0	7	99
"gallicus"	80	74	269	4	6	0	0	0	8	100
"gallicus"	80	75	767	4	6	0	0	0	27	98
"gallicus"	80	76	352	4	6	0	0	0	10	99
"gallicus"	80	77	29	4	6	0	0	0	9	17
"gallicus"	80	78	48	4	6	1	1	0	12	23
"gallicus"	80	79	246	4	6	0	0	0	21	100
"gallicus"	80	80	60	4	6	1	1	0	11	25
"gallicus"	80	1	1	87	84	1	1	0	86	84
"gallicus"	80	2	4	87	84	1	1	0	89	87
"gallicus"	80	3	31	87	84	1	1	0	94	98
"gallicus"	80	4	4	87	84	1	1	0	89	86
"gallicus"	80	5	1	87	84	1	1	0	88	84
"gallicus"	80	6	1	87	84	1	1	0	87	83
"gallicus"	80	7	67	87	84	0	0	0	74	98
"gallicus"	80	8	15	87	84	1	1	0	89	88
"gallicus"	80	9	5	87	84	1	1	0	90	88
"gallicus"	80	10	15	87	84	1	1	0	89	89
"gallicus"	80	11	39	87	84	1	1	0	94	97
"gallicus"	80	12	487	87	84	0	0	0	87	100
"gallicus"	80	13	2	87	84	1	1	0	89	85
"gallicus"	80	14	3	87	84	1	1	0	87	84
"gallicus"	80	15	2	87	84	1	1	0	85	84
"gallicus"	80	16	6	87	84	1	1	0	90	90
"gallicus"	80	17	309	87	84	0	0	0	82	100
"gallicus"	80	18	341	87	84	0	0	0	72	99
"gallicus"	80	19	4	87	84	1	1	0	84	84
"gallicus"	80	20	2	87	84	1	1	0	86	83
"gallicus"	80	21	2	87	84	1	1	0	88	83
"gallicus"	80	22	19	87	84	1	1	0	89	90
"gallicus"	80	23	3	87	84	1	1	0	85	83
"gallicus"	80	24	32	87	84	1	1	0	89	91
"gallicus"	80	25	60	87	84	0	0	0	74	100
"gallicus"	80	26	12	87	84	1	1	0	90	89
"gallicus"	80	27	10	87	84	1	1	0	87	82
"gallicus"	80	28	260	87	84	1	1	0	94	99
"gallicus"	80	29	5	87	84	1	1	1	87	84
"gallicus"	80	30	3	87	84	1	1	0	86	82
"gallicus"	80	31	134	87	84	1	1	0	95	97
"gallicus"	80	32	8	87	84	1	1	0	90	87
"gallicus"	80	33	18	87	84	1	1	1	90	87
"gallicus"	80	34	47	87	84	0	0	0	85	99
"gallicus"	80	35	5	87	84	1	1	1	86	84
"gallicus"	80	36	16	87	84	1	1	1	89	91
"gallicus"	80	37	2	87	84	1	1	1	88	83
"gallicus"	80	38	31	87	84	1	1	0	94	96
"gallicus"	80	39	13	87	84	1	1	0	91	91
"gallicus"	80	40	354	87	84	0	0	0	71	99
"gallicus"	80	41	3	87	84	1	1	1	88	84
"gallicus"	80	42	92	87	84	1	1	0	95	99
"gallicus"	80	43	5	87	84	0	0	0	85	86
"gallicus"	80	44	4	87	84	0	0	0	87	86
"gallicus"	80	45	40	87	84	1	1	0	94	100
"gallicus"	80	46	3	87	84	1	1	0	89	84
"gallicus"	80	47	1	87	84	1	1	1	87	83
"gallicus"	80	48	12	87	84	1	1	0	90	91
"gallicus"	80	49	2	87	84	1	1	1	86	84
"gallicus"	80	50	6	87	84	1	1	0	88	82
"gallicus"	80	51	18	87	84	1	1	0	90	86
"gallicus"	80	52	448	87	84	0	0	0	71	100
"gallicus"	80	53	15	87	84	1	1	1	90	89
"gallicus"	80	54	5	87	84	1	1	1	88	84
"gallicus"	80	55	12	87	84	1	1	0	83	84
"gallicus"	80	56	54	87	84	1	1	0	96	99
"gallicus"	80	57	6	87	84	1	1	0	91	88
"gallicus"	80	58	25	87	84	1	1	0	90	92
"gallicus"	80	59	120	87	84	0	0	0	66	100
"gallicus"	80	60	70	87	84	1	1	0	95	100
"gallicus"	80	61	161	87	84	0	0	0	81	99
"gallicus"	80	62	1141	87	84	0	0	0	48	100
"gallicus"	80	63	1	87	84	1	1	1	87	83
"gallicus"	80	64	21	87	84	1	1	0	89	92
"gallicus"	80	65	15	87	84	1	1	0	88	81
"gallicus"	80	66	8	87	84	1	1	0	91	90
"gallicus"	80	67	11	87	84	1	1	0	92	88
"gallicus"	80	68	4	87	84	1	1	0	91	86
"gallicus"	80	69	111	87	84	1	1	0	96	100
"gallicus"	80	70	107	87	84	0	0	0	88	99
"gallicus"	80	71	116	87	84	1	1	1	94	98
"gallicus"	80	72	11	87	84	1	1	0	91	87
"gallicus"	80	73	18	87	84	1	1	0	92	90
"gallicus"	80	74	10	87	84	1	1	0	87	81
"gallicus"	80	75	2	87	84	0	0	0	87	85
"gallicus"	80	76	10	87	84	1	1	0	86	81
"gallicus"	80	77	144	87	84	1	1	0	97	100
"gallicus"	80	78	8	87	84	1	1	0	91	89
"gallicus"	80	79	15	87	84	0	0	0	89	90
"gallicus"	80	80	44	87	84	1	1	0	94	95
"gallicus"	80	1	1	68	44	1	1	0	68	45
"gallicus"	80	2	2	68	44	1	1	0	67	46
"gallicus"	80	3	1	68	44	1	1	0	67	44
"gallicus"	80	4	2	68	44	1	1	0	66	45
"gallicus"	80	5	3	68	44	1	1	0	66	44
"gallicus"	80	6	1	68	44	1	1	0	69	45
"gallicus"	80	7	1	68	44	1	1	0	69	44
"gallicus"	80	8	1	68	44	1	1	1	68	45
"gallicus"	80	9	2	68	44	1	1	0	69	46
"gallicus"	80	10	2	68	44	1	1	0	68	44
"gallicus"	80	11	2	68	44	1	1	0	68	46
"gallicus"	80	12	5	68	44	1	1	0	68	47
"gallicus"	80	13	6	68	44	1	1	0	67	45
"gallicus"	80	14	3	68	44	1	1	0	70	44
"gallicus"	80	15	5	68	44	1	1	0	69	48
"gallicus"	80	16	7	68	44	1	1	0	69	47
"gallicus"	80	17	11	68	44	1	1	0	71	44
"gallicus"	80	18	4	68	44	1	1	0	65	45
"gallicus"	80	19	4	68	44	1	1	0	70	45
"gallicus"	80	20	4	68	44	1	1	0	67	47
"gallicus"	80	21	11	68	44	1	1	0	70	48
"gallicus"	80	22	15	68	44	1	1	0	71	45
"gallicus"	80	23	2	68	44	1	1	1	70	45
"gallicus"	80	24	13	68	44	1	1	0	71	46
"gallicus"	80	25	6	68	44	1	1	0	70	46
"gallicus"	80	26	8	68	44	1	1	0	67	48
"gallicus"	80	27	11	68	44	1	1	0	65	46
"gallicus"	80	28	5	68	44	1	1	1	67	45
"gallicus"	80	29	30	68	44	1	1	1	67	46
"gallicus"	80	30	8	68	44	1	1	0	70	47
"gallicus"	80	31	14	68	44	1	1	0	66	48
"gallicus"	80	32	4	68	44	1	1	0	72	45
"gallicus"	80	33	7	68	44	1	1	0	66	47
"gallicus"	80	34	10	68	44	1	1	0	71	48
"gallicus"	80	35	5	68	44	1	1	0	66	46
"gallicus"	80	36	4	68	44	1	1	0	65	44
"gallicus"	80	37	5	68	44	1	1	1	67	46
"gallicus"	80	38	14	68	44	1	1	1	65	46
"gallicus"	80	39	29	68	44	1	1	0	72	46
"gallicus"	80	40	8	68	44	1	1	0	71	47
"gallicus"	80	41	4	68	44	1	1	1	70	45
"gallicus"	80	42	13	68	44	1	1	0	68	48
"gallicus"	80	43	5	68	44	1	1	0	67	49
"gallicus"	80	44	70	68	44	1	1	0	80	60
"gallicus"	80	45	6	68	44	1	1	0	70	49
"gallicus"	80	46	11	68	44	1	1	1	69	47
"gallicus"	80	47	13	68	44	1	1	0	72	47
"gallicus"	80	48	8	68	44	1	1	1	68	48
"gallicus"	80	49	7	68	44	1	1	1	67	48
"gallicus"	80	50	6	68	44	1	1	0	72	48
"gallicus"	80	51	6	68	44	1	1	1	70	48
"gallicus"	80	52	7	68	44	1	1	0	69	49
"gallicus"	80	53	48	68	44	1	1	0	68	49
"gallicus"	80	54	8	68	44	1	1	0	67	50
"gallicus"	80	55	7	68	44	1	1	1	67	47
"gallicus"	80	56	2	68	44	1	1	1	66	45
"gallicus"	80	57	22	68	44	1	1	0	68	50
"gallicus"	80	58	3	68	44	1	1	1	69	45
"gallicus"	80	59	15	68	44	1	1	0	68	51
"gallicus"	80	60	9	68	44	1	1	0	65	47
"gallicus"	80	61	5	68	44	1	1	1	67	46
"gallicus"	80	62	9	68	44	1	1	0	71	49
"gallicus"	80	63	9	68	44	1	1	0	70	50
"gallicus"	80	64	7	68	44	1	1	1	69	46
"gallicus"	80	65	7	68	44	1	1	0	65	48
"gallicus"	80	66	5	68	44	1	1	1	67	47
"gallicus"	80	67	20	68	44	1	1	0	66	50
"gallicus"	80	68	7	68	44	1	1	0	70	51
"gallicus"	80	69	13	68	44	1	1	0	71	50
"gallicus"	80	70	5	68	44	1	1	0	64	49
"gallicus"	80	71	18	68	44	1	1	0	65	49
"gallicus"	80	72	1	68	44	1	1	1	69	45
"gallicus"	80	73	18	68	44	1	1	0	72	49
"gallicus"	80	74	14	68	44	1	1	0	71	51
"gallicus"	80	75	2	68	44	1	1	1	68	44
"gallicus"	80	76	11	68	44	1	1	1	71	44
"gallicus"	80	77	8	68	44	1	1	0	66	51
"gallicus"	80	78	8	68	44	1	1	1	68	46
"gallicus"	80	79	71	68	44	1	1	0	72	64
"gallicus"	80	80	2	68	44	1	1	1	70	46
"gallicus"	80	1	783	13	47	0	0	0	24	99
"gallicus"	80	2	300	13	47	0	0	0	5	100
"gallicus"	80	3	35	13	47	0	0	0	25	63
"gallicus"	80	4	1070	13	47	0	0	0	22	98
"gallicus"	80	5	488	13	47	0	0	0	4	99
"gallicus"	80	6	222	13	47	0	0	0	36	96
"gallicus"	80	7	1321	13	47	0	0	0	74	100
"gallicus"	80	8	472	13	47	0	0	0	52	97
"gallicus"	80	9	743	13	47	0	0	0	13	100
"gallicus"	80	10	132	13	47	0	0	0	21	97
"gallicus"	80	11	679	13	47	0	0	0	22	99
"gallicus"	80	12	58	13	47	0	0	0	19	67
"gallicus"	80	13	192	13	47	0	0	0	5	98
"gallicus"	80	14	370	13	47	0	0	0	11	100
"gallicus"	80	15	852	13	47	0	0	0	28	100
"gallicus"	80	16	929	13	47	0	0	0	32	99
"gallicus"	80	17	219	13	47	0	0	0	7	100
"gallicus"	80	18	35	13	47	0	0	0	6	57
"gallicus"	80	19	673	13	47	0	0	0	38	100
"gallicus"	80	20	1208	13	47	0	0	0	22	97
"gallicus"	80	21	289	13	47	0	0	0	5	98
"gallicus"	80	22	66	13	47	0	0	0	14	76
"gallicus"	80	23	420	13	47	0	0	0	22	99
"gallicus"	80	24	1813	13	47	0	0	0	3	100
"gallicus"	80	25	505	13	47	0	0	0	17	99
"gallicus"	80	26	188	13	47	0	0	0	9	100
"gallicus"	80	27	37	13	47	0	0	0	9	62
"gallicus"	80	28	78	13	47	0	0	0	18	71
"gallicus"	80	29	131	13	47	0	0	0	11	94
"gallicus"	80	30	983	13	47	0	0	0	61	100
"gallicus"	80	31	201	13	47	0	0	0	18	98
"gallicus"	80	32	278	13	47	0	0	0	6	100
"gallicus"	80	33	33	13	47	0	0	0	14	55
"gallicus"	80	34	215	13	47	0	0	0	16	100
"gallicus"	80	35	183	13	47	0	0	0	35	99
"gallicus"	80	36	31	13	47	0	0	0	12	57
"gallicus"	80	37	1749	13	47	0	0	0	14	100
"gallicus"	80	38	160	13	47	0	0	0	3	96
"gallicus"	80	39	2	13	47	0	0	0	13	48
"gallicus"	80	40	372	13	47	0	0	0	24	98
"gallicus"	80	41	127	13	47	0	0	0	15	83
"gallicus"	80	42	383	13	47	0	0	0	34	100
"gallicus"	80	43	809	13	47	0	0	0	9	100
"gallicus"	80	44	148	13	47	0	0	0	5	96
"gallicus"	80	45	173	13	47	0	0	0	13	99
"gallicus"	80	46	3100	13	47	0	0	0	45	100
"gallicus"	80	47	881	13	47	0	0	0	28	97
"gallicus"	80	48	1270	13	47	0	0	0	6	97
"gallicus"	80	49	435	13	47	0	0	0	9	100
"gallicus"	80	50	284	13	47	0	0	0	24	99
"gallicus"	80	51	199	13	47	0	0	0	6	99
"gallicus"	80	52	309	13	47	0	0	0	4	98
"gallicus"	80	53	54	13	47	0	0	0	21	55
"gallicus"	80	54	995	13	47	0	0	0	30	99
"gallicus"	80	55	1328	13	47	0	0	0	7	97
"gallicus"	80	56	112	13	47	0	0	0	14	82
"gallicus"	80	57	496	13	47	0	0	0	13	99
"gallicus"	80	58	1140	13	47	0	0	0	5	100
"gallicus"	80	59	199	13	47	0	0	0	9	100
"gallicus"	80	60	441	13	47	0	0	0	24	99
"gallicus"	80	61	350	13	47	0	0	0	8	99
"gallicus"	80	62	29	13	47	0	0	0	9	52
"gallicus"	80	63	483	13	47	0	0	0	40	98
"gallicus"	80	64	363	13	47	0	0	0	15	98
"gallicus"	80	65	490	13	47	0	0	0	11	99
"gallicus"	80	66	628	13	47	0	0	0	18	100
"gallicus"	80	67	875	13	47	0	0	0	14	100
"gallicus"	80	68	68	13	47	0	0	0	17	65
"gallicus"	80	69	438	13	47	0	0	0	11	100
"gallicus"	80	70	489	13	47	0	0	0	28	100
"gallicus"	80	71	154	13	47	0	0	0	39	92
"gallicus"	80	72	1113	13	47	0	0	0	20	99
"gallicus"	80	73	402	13	47	0	0	0	6	100
"gallicus"	80	74	858	13	47	0	0	0	19	100
"gallicus"	80	75	416	13	47	0	0	0	23	98
"gallicus"	80	76	575	13	47	0	0	0	3	98
"gallicus"	80	77	481	13	47	0	0	0	16	99
"gallicus"	80	78	135	13	47	0	0	0	13	80
"gallicus"	80	79	105	13	47	0	0	0	12	86
"gallicus"	80	80	248	13	47	0	0	0	26	100
"gallicus"	80	1	24	76	85	1	1	0	72	88
"gallicus"	80	2	135	76	85	0	0	0	75	98
"gallicus"	80	3	54	76	85	0	0	0	82	97
"gallicus"	80	4	20	76	85	0	0	0	75	90
"gallicus"	80	5	1350	76	85	0	0	0	72	99
"gallicus"	80	6	260	76	85	1	1	0	94	99
"gallicus"	80	7	1	76	85	0	0	0	76	85
"gallicus"	80	8	224	76	85	0	0	0	61	98
"gallicus"	80	9	335	76	85	0	0	0	73	100
"gallicus"	80	10	668	76	85	0	0	0	52	100
"gallicus"	80	11	147	76	85	0	0	0	89	99
"gallicus"	80	12	59	76	85	0	0	0	67	99
"gallicus"	80	13	6	76	85	1	1	0	72	87
"gallicus"	80	14	314	76	85	0	0	0	63	99
"gallicus"	80	15	704	76	85	0	0	0	86	99
"gallicus"	80	16	36	76	85	0	0	0	78	91
"gallicus"	80	17	123	76	85	1	1	0	94	97
"gallicus"	80	18	197	76	85	0	0	0	61	100
"gallicus"	80	19	95	76	85	1	1	0	94	100
"gallicus"	80	20	14	76	85	1	1	0	71	88
"gallicus"	80	21	588	76	85	1	1	0	94	98
"gallicus"	80	22	17	76	85	1	1	0	72	85
"gallicus"	80	23	2274	76	85	0	0	0	25	100
"gallicus"	80	24	23	76	85	1	1	0	70	88
"gallicus"	80	25	11	76	85	1	1	1	72	88
"gallicus"	80	26	937	76	85	1	1	1	94	99
"gallicus"	80	27	27	76	85	0	0	0	76	92
"gallicus"	80	28	600	76	85	0	0	0	88	99
"gallicus"	80	29	96	76	85	0	0	0	74	100
"gallicus"	80	30	724	76	85	0	0	0	42	99
"gallicus"	80	31	8	76	85	1	1	0	72	86
"gallicus"	80	32	157	76	85	0	0	0	87	99
"gallicus"	80	33	211	76	85	0	0	0	80	98
"gallicus"	80	34	376	76	85	0	0	0	80	100
"gallicus"	80	35	186	76	85	0	0	0	84	100
"gallicus"	80	36	888	76	85	0	0	0	81	100
"gallicus"	80	37	166	76	85	0	0	0	68	96
"gallicus"	80	38	358	76	85	1	1	0	95	100
"gallicus"	80	39	170	76	85	1	1	0	95	99
"gallicus"	80	40	660	76	85	0	0	0	32	100
"gallicus"	80	41	322	76	85	1	1	0	96	100
"gallicus"	80	42	352	76	85	1	1	0	96	99
"gallicus"	80	43	397	76	85	0	0	0	84	99
"gallicus"	80	44	263	76	85	0	0	0	86	99
"gallicus"	80	45	1262	76	85	0	0	0	57	99
"gallicus"	80	46	570	76	85	0	0	0	73	97
"gallicus"	80	47	1255	76	85	0	0	0	35	99
"gallicus"	80	48	391	76	85	0	0	0	76	100
"gallicus"	80	49	304	76	85	1	1	1	96	100
"gallicus"	80	50	83	76	85	1	1	1	94	99
"gallicus"	80	51	60	76	85	0	0	0	89	98
"gallicus"	80	52	240	76	85	0	0	0	72	100
"gallicus"	80	53	400	76	85	1	1	0	97	99
"gallicus"	80	54	99	76	85	1	1	1	96	100
"gallicus"	80	55	813	76	85	0	0	0	73	100
"gallicus"	80	56	411	76	85	1	1	1	95	99
"gallicus"	80	57	229	76	85	1	1	0	97	100
"gallicus"	80	58	274	76	85	0	0	0	78	100
"gallicus"	80	59	2007	76	85	0	0	0	53	100
"gallicus"	80	60	490	76	85	1	1	1	94	99
"gallicus"	80	61	1520	76	85	0	0	0	75	100
"gallicus"	80	62	27	76	85	0	0	0	71	93
"gallicus"	80	63	343	76	85	0	0	0	75	100
"gallicus"	80	64	115	76	85	0	0	0	74	100
"gallicus"	80	65	863	76	85	1	1	0	96	98
"gallicus"	80	66	247	76	85	0	0	0	79	100
"gallicus"	80	67	575	76	85	0	0	0	88	100
"gallicus"	80	68	10	76	85	0	0	0	79	88
"gallicus"	80	69	1122	76	85	0	0	0	34	99
"gallicus"	80	70	482	76	85	1	1	0	98	100
"gallicus"	80	71	437	76	85	1	1	0	98	99
"gallicus"	80	72	729	76	85	0	0	0	88	99
"gallicus"	80	73	105	76	85	0	0	0	82	100
"gallicus"	80	74	66	76	85	0	0	0	94	100
"gallicus"	80	75	173	76	85	1	1	1	95	100
"gallicus"	80	76	28	76	85	0	0	0	80	93
"gallicus"	80	77	307	76	85	0	0	0	92	100
"gallicus"	80	78	8	76	85	1	1	1	72	85
"gallicus"	80	79	1430	76	85	0	0	0	53	100
"gallicus"	80	80	234	76	85	0	0	0	78	100
"gallicus"	80	1	1	93	64	1	1	0	92	65
"gallicus"	80	2	2	93	64	1	1	0	91	65
"gallicus"	80	3	1	93	64	1	1	0	93	63
"gallicus"	80	4	1	93	64	1	1	0	94	65
"gallicus"	80	5	1	93	64	1	1	0	92	64
"gallicus"	80	6	1	93	64	1	1	0	93	65
"gallicus"	80	7	4	93	64	1	1	0	91	66
"gallicus"	80	8	2	93	64	1	1	0	95	65
"gallicus"	80	9	4	93	64	1	1	0	94	64
"gallicus"	80	10	2	93	64	1	1	1	91	65
"gallicus"	80	11	3	93	64	1	1	0	93	64
"gallicus"	80	12	3	93	64	1	1	0	92	66
"gallicus"	80	13	3	93	64	1	1	0	93	66
"gallicus"	80	14	2	93	64	1	1	0	91	64
"gallicus"	80	15	2	93	64	1	1	0	94	63
"gallicus"	80	16	3	93	64	1	1	0	94	66
"gallicus"	80	17	1	93	64	1	1	1	92	64
"gallicus"	80	18	5	93	64	1	1	0	94	67
"gallicus"	80	19	3	93	64	1	1	0	93	67
"gallicus"	80	20	7	93	64	1	1	0	95	64
"gallicus"	80	21	14	93	64	1	1	0	95	67
"gallicus"	80	22	7	93	64	1	1	1	94	67
"gallicus"	80	23	9	93	64	1	1	0	96	68
"gallicus"	80	24	5	93	64	1	1	0	93	62
"gallicus"	80	25	3	93	64	1	1	0	92	62
"gallicus"	80	26	1	93	64	1	1	1	93	65
"gallicus"	80	27	4	93	64	1	1	0	91	67
"gallicus"	80	28	7	93	64	1	1	0	93	61
"gallicus"	80	29	5	93	64	1	1	0	92	67
"gallicus"	80	30	8	93	64	1	1	0	92	63
"gallicus"	80	31	5	93	64	1	1	0	96	66
"gallicus"	80	32	3	93	64	1	1	0	91	63
"gallicus"	80	33	9	93	64	1	1	0	95	66
"gallicus"	80	34	1	93	64	1	1	1	94	65
"gallicus"	80	35	4	93	64	1	1	0	90	67
"gallicus"	80	36	6	93	64	1	1	0	92	68
"gallicus"	80	37	5	93	64	1	1	0	96	67
"gallicus"	80	38	5	93	64	1	1	1	93	66
"gallicus"	80	39	8	93	64	1	1	0	90	63
"gallicus"	80	40	5	93	64	1	1	1	92	65
"gallicus"	80	41	14	93	64	1	1	0	90	66
"gallicus"	80	42	5	93	64	1	1	0	94	62
"gallicus"	80	43	2	93	64	1	1	1	94	63
"gallicus"	80	44	8	93	64	1	1	0	95	68
"gallicus"	80	45	7	93	64	1	1	0	90	68
"gallicus"	80	46	7	93	64	1	1	0	89	67
"gallicus"	80	47	5	93	64	1	1	1	95	66
"gallicus"	80	48	2	93	64	1	1	1	91	66
"gallicus"	80	49	7	93	64	1	1	0	93	69
"gallicus"	80	50	10	93	64	1	1	0	93	68
"gallicus"	80	51	4	93	64	1	1	0	96	64
