"Species"	"number_wasps"	"w"	"s"	"startX"	"startY"	"alive"	"nested"	"usurp"	"coNested"	"X"	"currentX"	"currentY"
"dominula"	50	1	13	17	15	1	1	0	0	1	14	19
"dominula"	50	2	7	17	15	1	1	0	0	1	18	19
"dominula"	50	3	4	17	15	1	1	0	0	1	17	19
"dominula"	50	4	13	17	15	0	0	0	0	-1	15	17
"dominula"	50	5	11	17	15	1	1	0	0	1	18	20
"dominula"	50	6	13	17	15	1	1	0	0	1	20	19
"dominula"	50	7	6	17	15	1	1	0	0	1	13	19
"dominula"	50	8	8	17	15	1	1	0	1	2	18	20
"dominula"	50	9	12	17	15	1	1	0	0	1	19	19
"dominula"	50	10	4	17	15	1	1	0	1	2	17	19
"dominula"	50	11	12	17	15	1	1	0	0	1	16	19
"dominula"	50	12	10	17	15	1	1	0	0	1	17	20
"dominula"	50	13	6	17	15	0	0	0	0	-1	17	15
"dominula"	50	14	12	17	15	1	1	0	1	2	14	19
"dominula"	50	15	9	17	15	0	0	0	0	-1	20	15
"dominula"	50	16	5	17	15	0	0	0	0	-1	14	18
"dominula"	50	17	5	17	15	1	1	0	1	2	19	19
"dominula"	50	18	7	17	15	1	1	0	0	1	15	19
"dominula"	50	19	11	17	15	1	1	0	1	3	18	20
"dominula"	50	20	9	17	15	1	1	0	1	3	19	19
"dominula"	50	21	11	17	15	1	1	0	1	4	19	19
"dominula"	50	22	11	17	15	1	1	0	1	4	18	20
"dominula"	50	23	30	17	15	1	1	0	0	1	21	19
"dominula"	50	24	8	17	15	1	1	0	0	1	20	20
"dominula"	50	25	25	17	15	1	1	0	0	1	10	19
"dominula"	50	26	25	17	15	1	1	0	1	2	20	19
"dominula"	50	27	16	17	15	1	1	0	1	3	20	19
"dominula"	50	28	12	17	15	1	1	0	1	3	17	19
"dominula"	50	29	19	17	15	0	0	0	0	-1	12	16
"dominula"	50	30	4	17	15	1	1	0	1	2	16	19
"dominula"	50	31	23	17	15	1	1	0	1	5	19	19
"dominula"	50	32	12	17	15	1	1	0	1	6	19	19
"dominula"	50	33	11	17	15	1	1	0	0	1	18	21
"dominula"	50	34	9	17	15	1	1	0	0	1	17	21
"dominula"	50	35	26	17	15	1	1	0	1	2	15	19
"dominula"	50	36	7	17	15	1	1	0	1	7	19	19
"dominula"	50	37	8	17	15	1	1	0	1	3	14	19
"dominula"	50	38	6	17	15	1	1	0	0	1	19	20
"dominula"	50	39	5	17	15	1	1	0	1	3	15	19
"dominula"	50	40	10	17	15	1	1	0	0	1	12	19
"dominula"	50	41	37	17	15	0	0	0	0	-1	17	16
"dominula"	50	42	10	17	15	1	1	0	1	8	19	19
"dominula"	50	43	5	17	15	1	1	0	1	9	19	19
"dominula"	50	44	9	17	15	1	1	0	1	2	18	19
"dominula"	50	45	7	17	15	1	1	0	0	1	22	19
"dominula"	50	46	6	17	15	1	1	0	1	3	16	19
"dominula"	50	47	8	17	15	1	1	0	1	4	16	19
"dominula"	50	48	1	17	15	0	0	0	0	-1	17	15
"dominula"	50	49	15	17	15	0	0	0	0	4	18	20
"dominula"	50	50	9	17	15	1	1	1	0	1	19	20
"dominula"	50	1	10	17	10	0	0	0	0	-1	12	12
"dominula"	50	2	16	17	10	1	1	0	0	1	15	16
"dominula"	50	3	45	17	10	1	1	0	0	1	25	29
"dominula"	50	4	3	17	10	0	0	0	0	-1	15	11
"dominula"	50	5	16	17	10	0	0	0	0	-1	22	15
"dominula"	50	6	14	17	10	1	1	0	0	1	12	16
"dominula"	50	7	8	17	10	0	0	0	0	-1	17	14
"dominula"	50	8	10	17	10	1	1	0	0	1	14	17
"dominula"	50	9	13	17	10	1	1	0	0	1	16	16
"dominula"	50	10	10	17	10	0	0	0	0	-1	19	9
"dominula"	50	11	36	17	10	1	1	0	0	1	16	21
"dominula"	50	12	6	17	10	0	0	0	0	-1	14	13
"dominula"	50	13	34	17	10	1	1	0	0	1	9	16
"dominula"	50	14	29	17	10	0	0	0	0	-1	17	12
"dominula"	50	15	13	17	10	1	1	1	0	1	16	16
"dominula"	50	16	18	17	10	0	0	0	0	-1	17	16
"dominula"	50	17	32	17	10	1	1	0	0	1	27	29
"dominula"	50	18	11	17	10	0	0	0	0	-1	20	10
"dominula"	50	19	8	17	10	1	1	0	1	2	15	16
"dominula"	50	20	15	17	10	1	1	0	0	1	14	16
"dominula"	50	21	20	17	10	1	1	0	0	1	16	19
"dominula"	50	22	4	17	10	0	0	0	0	-1	18	10
"dominula"	50	23	9	17	10	0	0	0	0	-1	20	10
"dominula"	50	24	33	17	10	1	1	0	0	1	16	27
"dominula"	50	25	14	17	10	1	1	0	0	1	15	17
"dominula"	50	26	22	17	10	1	1	0	1	2	16	16
"dominula"	50	27	3	17	10	0	0	0	0	-1	19	11
"dominula"	50	28	10	17	10	0	0	0	0	-1	19	15
"dominula"	50	29	17	17	10	1	1	0	1	3	16	16
"dominula"	50	30	6	17	10	0	0	0	0	-1	16	11
"dominula"	50	31	15	17	10	0	0	0	0	-1	23	18
"dominula"	50	32	17	17	10	1	1	0	0	1	16	17
"dominula"	50	33	29	17	10	1	1	0	0	1	13	16
"dominula"	50	34	9	17	10	1	1	0	1	4	16	16
"dominula"	50	35	27	17	10	1	1	0	0	1	6	16
"dominula"	50	36	26	17	10	0	0	0	0	-1	17	18
"dominula"	50	37	7	17	10	0	0	0	0	-1	19	12
"dominula"	50	38	15	17	10	1	1	0	0	1	16	20
"dominula"	50	39	24	17	10	0	0	0	0	-1	19	21
"dominula"	50	40	12	17	10	1	1	0	1	5	16	16
"dominula"	50	41	1	17	10	0	0	0	0	-1	17	10
"dominula"	50	42	35	17	10	0	0	0	0	-1	22	25
"dominula"	50	43	4	17	10	0	0	0	0	-1	15	13
"dominula"	50	44	11	17	10	1	1	0	1	3	15	16
"dominula"	50	45	47	17	10	1	1	0	0	1	19	29
"dominula"	50	46	21	17	10	0	0	0	0	-1	21	14
"dominula"	50	47	4	17	10	0	0	0	0	-1	15	11
"dominula"	50	48	11	17	10	1	1	0	1	6	16	16
"dominula"	50	49	23	17	10	1	1	0	1	7	16	16
"dominula"	50	50	2	17	10	0	0	0	0	-1	16	11
"dominula"	50	1	1	36	70	1	1	0	0	1	36	69
"dominula"	50	2	1	36	70	1	1	0	0	1	37	70
"dominula"	50	3	1	36	70	1	1	0	0	1	37	71
"dominula"	50	4	1	36	70	1	1	0	0	1	36	71
"dominula"	50	5	1	36	70	1	1	0	0	1	35	71
"dominula"	50	6	3	36	70	1	1	0	1	2	37	71
"dominula"	50	7	1	36	70	1	1	0	1	3	37	71
"dominula"	50	8	1	36	70	1	1	0	1	2	36	69
"dominula"	50	9	1	36	70	1	1	0	0	1	35	70
"dominula"	50	10	1	36	70	1	1	0	1	2	36	71
"dominula"	50	11	1	36	70	1	1	0	1	3	36	71
"dominula"	50	12	1	36	70	1	1	0	1	4	37	71
"dominula"	50	13	1	36	70	1	1	0	1	5	37	71
"dominula"	50	14	1	36	70	1	1	0	1	6	37	71
"dominula"	50	15	1	36	70	1	1	0	1	3	36	69
"dominula"	50	16	2	36	70	1	1	0	0	1	36	70
"dominula"	50	17	1	36	70	1	1	0	1	7	37	71
"dominula"	50	18	2	36	70	1	1	0	1	2	36	70
"dominula"	50	19	2	36	70	1	1	0	0	1	35	72
"dominula"	50	20	1	36	70	1	1	0	1	4	36	69
"dominula"	50	21	1	36	70	1	1	0	1	2	35	71
"dominula"	50	22	1	36	70	1	1	0	1	3	35	71
"dominula"	50	23	1	36	70	1	1	0	1	4	35	71
"dominula"	50	24	1	36	70	1	1	0	1	2	35	70
"dominula"	50	25	1	36	70	1	1	0	1	5	35	71
"dominula"	50	26	1	36	70	1	1	0	1	5	36	69
"dominula"	50	27	2	36	70	1	1	0	0	1	37	72
"dominula"	50	28	1	36	70	1	1	0	1	4	36	71
"dominula"	50	29	2	36	70	1	1	0	1	6	35	71
"dominula"	50	30	1	36	70	1	1	0	1	6	36	69
"dominula"	50	31	2	36	70	1	1	0	0	1	37	69
"dominula"	50	32	2	36	70	1	1	0	0	1	38	71
"dominula"	50	33	1	36	70	1	1	0	1	5	36	71
"dominula"	50	34	1	36	70	1	1	0	1	8	37	71
"dominula"	50	35	1	36	70	1	1	0	1	2	37	70
"dominula"	50	36	1	36	70	1	1	0	1	3	37	70
"dominula"	50	37	3	36	70	0	0	0	0	2	36	70
"dominula"	50	38	1	36	70	1	1	0	1	6	36	71
"dominula"	50	39	1	36	70	1	1	0	1	7	36	69
"dominula"	50	40	1	36	70	1	1	0	1	8	36	69
"dominula"	50	41	1	36	70	1	1	0	1	4	37	70
"dominula"	50	42	1	36	70	0	0	0	0	2	36	70
"dominula"	50	43	1	36	70	1	1	0	1	9	37	71
"dominula"	50	44	1	36	70	1	1	0	1	3	35	70
"dominula"	50	45	2	36	70	1	1	0	0	1	36	68
"dominula"	50	46	2	36	70	1	1	0	0	1	36	72
"dominula"	50	47	1	36	70	1	1	0	1	7	36	71
"dominula"	50	48	4	36	70	1	1	0	1	3	36	70
"dominula"	50	49	2	36	70	1	1	0	0	1	35	69
"dominula"	50	50	1	36	70	1	1	0	1	8	36	71
"dominula"	50	1	3	29	64	1	1	0	0	1	27	63
"dominula"	50	2	7	29	64	0	0	0	0	-1	30	65
"dominula"	50	3	18	29	64	1	1	0	0	1	27	76
"dominula"	50	4	9	29	64	0	0	0	0	-1	31	67
"dominula"	50	5	34	29	64	1	1	0	0	1	31	82
"dominula"	50	6	71	29	64	1	1	0	0	1	39	83
"dominula"	50	7	3	29	64	1	1	0	0	1	27	65
"dominula"	50	8	18	29	64	1	1	0	0	1	27	71
"dominula"	50	9	30	29	64	1	1	0	0	1	27	73
"dominula"	50	10	2	29	64	1	1	0	0	1	27	66
"dominula"	50	11	2	29	64	1	1	1	0	1	27	66
"dominula"	50	12	3	29	64	1	1	0	0	1	27	64
"dominula"	50	13	65	29	64	1	1	0	0	1	35	82
"dominula"	50	14	50	29	64	0	0	0	0	-1	39	78
"dominula"	50	15	37	29	64	1	1	0	0	1	27	77
"dominula"	50	16	1	29	64	0	0	0	0	-1	29	64
"dominula"	50	17	47	29	64	1	1	0	0	1	29	82
"dominula"	50	18	8	29	64	1	1	0	0	1	27	70
"dominula"	50	19	36	29	64	0	0	0	0	-1	34	73
"dominula"	50	20	10	29	64	1	1	0	0	1	26	66
"dominula"	50	21	2	29	64	1	1	0	1	2	27	66
"dominula"	50	22	5	29	64	1	1	0	1	3	27	66
"dominula"	50	23	10	29	64	0	0	0	0	-1	30	68
"dominula"	50	24	11	29	64	0	0	0	0	-1	30	62
"dominula"	50	25	3	29	64	1	1	0	0	1	26	65
"dominula"	50	26	5	29	64	1	1	0	0	1	27	67
"dominula"	50	27	4	29	64	1	1	0	1	4	27	66
"dominula"	50	28	24	29	64	1	1	0	1	2	27	71
"dominula"	50	29	4	29	64	0	0	0	0	-1	30	65
"dominula"	50	30	7	29	64	1	1	0	0	1	27	68
"dominula"	50	31	21	29	64	0	0	0	0	-1	29	71
"dominula"	50	32	2	29	64	1	1	0	1	2	27	65
"dominula"	50	33	34	29	64	0	0	0	0	-1	37	74
"dominula"	50	34	53	29	64	0	0	0	0	-1	29	77
"dominula"	50	35	16	29	64	1	1	0	0	1	27	69
"dominula"	50	36	20	29	64	1	1	0	1	3	27	65
"dominula"	50	37	38	29	64	1	1	0	0	1	27	78
"dominula"	50	38	52	29	64	0	0	0	0	-1	31	80
"dominula"	50	39	14	29	64	1	1	0	1	2	27	67
"dominula"	50	40	7	29	64	1	1	0	0	1	27	62
"dominula"	50	41	2	29	64	0	0	0	0	-1	30	64
"dominula"	50	42	42	29	64	1	1	0	0	1	27	75
"dominula"	50	43	8	29	64	1	1	0	1	3	27	67
"dominula"	50	44	25	29	64	0	0	0	0	-1	31	71
"dominula"	50	45	25	29	64	1	1	0	0	1	27	74
"dominula"	50	46	7	29	64	1	1	0	1	4	27	67
"dominula"	50	47	8	29	64	1	1	0	1	5	27	67
"dominula"	50	48	14	29	64	1	1	0	1	2	27	69
"dominula"	50	49	9	29	64	1	1	0	1	2	27	64
"dominula"	50	50	14	29	64	0	0	0	0	-1	29	69
"dominula"	50	1	1	35	22	1	1	0	0	1	34	22
"dominula"	50	2	1	35	22	1	1	0	0	1	35	21
"dominula"	50	3	1	35	22	1	1	0	0	1	35	23
"dominula"	50	4	1	35	22	1	1	0	1	2	35	23
"dominula"	50	5	1	35	22	1	1	0	0	1	36	23
"dominula"	50	6	1	35	22	1	1	0	1	3	35	23
"dominula"	50	7	1	35	22	1	1	0	0	1	36	22
"dominula"	50	8	1	35	22	1	1	0	0	1	34	23
"dominula"	50	9	1	35	22	1	1	0	1	2	36	22
"dominula"	50	10	2	35	22	1	1	0	0	1	33	22
"dominula"	50	11	2	35	22	1	1	0	1	2	34	22
"dominula"	50	12	1	35	22	1	1	0	1	3	34	22
"dominula"	50	13	3	35	22	1	1	0	0	1	35	22
"dominula"	50	14	1	35	22	1	1	0	1	2	35	21
"dominula"	50	15	1	35	22	1	1	0	1	2	36	23
"dominula"	50	16	1	35	22	1	1	0	1	3	36	22
"dominula"	50	17	2	35	22	1	1	0	0	1	33	23
"dominula"	50	18	1	35	22	1	1	0	1	4	35	23
"dominula"	50	19	1	35	22	1	1	0	1	5	35	23
"dominula"	50	20	1	35	22	1	1	0	1	4	36	22
"dominula"	50	21	1	35	22	1	1	0	1	3	35	21
"dominula"	50	22	2	35	22	1	1	0	0	1	37	23
"dominula"	50	23	1	35	22	1	1	0	1	4	35	21
"dominula"	50	24	1	35	22	1	1	0	1	4	34	22
"dominula"	50	25	1	35	22	0	0	0	0	1	35	22
"dominula"	50	26	1	35	22	1	1	0	1	5	35	21
"dominula"	50	27	1	35	22	1	1	0	1	6	35	23
"dominula"	50	28	2	35	22	1	1	0	1	2	37	23
"dominula"	50	29	1	35	22	1	1	0	1	7	35	23
"dominula"	50	30	1	35	22	1	1	0	1	3	36	23
"dominula"	50	31	1	35	22	1	1	0	1	5	36	22
"dominula"	50	32	2	35	22	1	1	0	0	1	35	24
"dominula"	50	33	1	35	22	1	1	0	1	6	35	21
"dominula"	50	34	1	35	22	1	1	0	1	2	34	23
"dominula"	50	35	1	35	22	1	1	0	1	5	34	22
"dominula"	50	36	1	35	22	1	1	0	1	7	35	21
"dominula"	50	37	2	35	22	1	1	0	0	1	36	24
"dominula"	50	38	1	35	22	1	1	0	1	8	35	23
"dominula"	50	39	2	35	22	1	1	0	1	6	36	22
"dominula"	50	40	3	35	22	1	1	0	1	2	35	24
"dominula"	50	41	1	35	22	1	1	0	1	4	36	23
"dominula"	50	42	2	35	22	1	1	0	1	2	35	22
"dominula"	50	43	2	35	22	1	1	0	1	3	35	24
"dominula"	50	44	1	35	22	1	1	0	1	8	35	21
"dominula"	50	45	3	35	22	1	1	0	1	4	35	24
"dominula"	50	46	2	35	22	1	1	0	1	2	36	24
"dominula"	50	47	1	35	22	1	1	0	1	3	34	23
"dominula"	50	48	1	35	22	1	1	0	1	6	34	22
"dominula"	50	49	1	35	22	1	1	0	1	9	35	23
"dominula"	50	50	2	35	22	1	1	0	0	1	36	21
"dominula"	50	1	1	86	24	1	1	0	0	1	85	25
"dominula"	50	2	1	86	24	1	1	0	0	1	86	23
"dominula"	50	3	1	86	24	1	1	0	0	1	87	25
"dominula"	50	4	1	86	24	1	1	0	1	2	85	25
"dominula"	50	5	2	86	24	1	1	0	0	1	86	26
"dominula"	50	6	1	86	24	1	1	0	0	1	85	24
"dominula"	50	7	3	86	24	1	1	0	0	1	87	26
"dominula"	50	8	1	86	24	1	1	0	0	1	87	24
"dominula"	50	9	2	86	24	1	1	0	0	1	84	26
"dominula"	50	10	2	86	24	1	1	0	0	1	86	25
"dominula"	50	11	2	86	24	1	1	0	0	1	88	24
"dominula"	50	12	3	86	24	1	1	0	0	1	87	23
"dominula"	50	13	2	86	24	1	1	0	1	2	85	24
"dominula"	50	14	1	86	24	1	1	0	1	2	86	25
"dominula"	50	15	2	86	24	1	1	0	0	1	86	24
"dominula"	50	16	1	86	24	1	1	0	1	2	86	23
"dominula"	50	17	1	86	24	1	1	0	1	3	86	25
"dominula"	50	18	1	86	24	1	1	0	1	2	87	25
"dominula"	50	19	1	86	24	1	1	0	1	3	87	25
"dominula"	50	20	2	86	24	1	1	0	1	3	85	25
"dominula"	50	21	1	86	24	1	1	0	1	4	87	25
"dominula"	50	22	2	86	24	1	1	0	0	1	84	24
"dominula"	50	23	2	86	24	1	1	0	1	2	86	24
"dominula"	50	24	2	86	24	1	1	0	1	3	86	24
"dominula"	50	25	1	86	24	1	1	0	1	5	87	25
"dominula"	50	26	1	86	24	1	1	0	1	6	87	25
"dominula"	50	27	1	86	24	1	1	0	1	3	85	24
"dominula"	50	28	1	86	24	1	1	0	1	3	86	23
"dominula"	50	29	3	86	24	1	1	0	0	1	88	25
"dominula"	50	30	2	86	24	1	1	0	1	2	87	24
"dominula"	50	31	1	86	24	1	1	0	1	3	87	24
"dominula"	50	32	3	86	24	1	1	0	0	1	84	25
"dominula"	50	33	2	86	24	1	1	0	1	4	86	24
"dominula"	50	34	4	86	24	1	1	0	1	7	87	25
"dominula"	50	35	1	86	24	1	1	0	1	4	86	25
"dominula"	50	36	3	86	24	1	1	0	0	1	88	23
"dominula"	50	37	1	86	24	1	1	0	1	5	86	25
"dominula"	50	38	1	86	24	1	1	0	1	4	85	25
"dominula"	50	39	1	86	24	1	1	0	1	4	86	23
"dominula"	50	40	1	86	24	1	1	0	1	6	86	25
"dominula"	50	41	1	86	24	1	1	0	1	5	86	23
"dominula"	50	42	2	86	24	1	1	0	0	1	85	26
"dominula"	50	43	3	86	24	1	1	0	0	1	87	22
"dominula"	50	44	1	86	24	1	1	0	1	8	87	25
"dominula"	50	45	1	86	24	1	1	0	1	4	85	24
"dominula"	50	46	1	86	24	1	1	0	1	4	87	24
"dominula"	50	47	2	86	24	1	1	0	1	2	85	26
"dominula"	50	48	1	86	24	1	1	0	1	5	85	24
"dominula"	50	49	1	86	24	1	1	0	1	6	85	24
"dominula"	50	50	3	86	24	1	1	0	0	1	86	27
"dominula"	50	1	1	89	48	1	1	0	0	1	88	48
"dominula"	50	2	1	89	48	1	1	0	0	1	90	49
"dominula"	50	3	2	89	48	1	1	0	0	1	88	47
"dominula"	50	4	1	89	48	1	1	0	1	2	88	48
"dominula"	50	5	1	89	48	1	1	0	1	3	88	48
"dominula"	50	6	1	89	48	1	1	0	1	2	90	49
"dominula"	50	7	1	89	48	1	1	0	0	1	89	49
"dominula"	50	8	1	89	48	1	1	0	0	1	90	48
"dominula"	50	9	1	89	48	1	1	0	0	1	88	49
"dominula"	50	10	2	89	48	1	1	0	0	1	89	48
"dominula"	50	11	2	89	48	1	1	0	1	2	89	49
"dominula"	50	12	3	89	48	1	1	0	0	1	89	50
"dominula"	50	13	1	89	48	1	1	0	1	4	88	48
"dominula"	50	14	1	89	48	1	1	0	1	3	89	49
"dominula"	50	15	1	89	48	1	1	0	0	1	89	47
"dominula"	50	16	1	89	48	1	1	0	1	5	88	48
"dominula"	50	17	1	89	48	1	1	0	1	3	90	49
"dominula"	50	18	1	89	48	0	0	0	0	1	89	48
"dominula"	50	19	2	89	48	1	1	0	0	1	91	49
"dominula"	50	20	4	89	48	1	1	0	1	4	89	49
"dominula"	50	21	2	89	48	1	1	0	0	1	90	47
"dominula"	50	22	2	89	48	1	1	0	1	2	89	48
"dominula"	50	23	2	89	48	1	1	0	1	3	89	48
"dominula"	50	24	2	89	48	1	1	0	1	2	90	47
"dominula"	50	25	2	89	48	1	1	0	0	1	89	46
"dominula"	50	26	1	89	48	1	1	0	1	5	89	49
"dominula"	50	27	1	89	48	1	1	0	1	2	88	49
"dominula"	50	28	1	89	48	1	1	0	1	2	89	47
"dominula"	50	29	1	89	48	1	1	0	1	6	88	48
"dominula"	50	30	2	89	48	1	1	0	1	4	90	49
"dominula"	50	31	1	89	48	1	1	0	1	7	88	48
"dominula"	50	32	1	89	48	1	1	0	1	6	89	49
"dominula"	50	33	1	89	48	1	1	0	1	2	90	48
"dominula"	50	34	1	89	48	1	1	0	1	3	90	48
"dominula"	50	35	1	89	48	1	1	0	1	4	90	48
"dominula"	50	36	1	89	48	1	1	0	1	5	90	48
"dominula"	50	37	1	89	48	1	1	0	1	6	90	48
"dominula"	50	38	1	89	48	1	1	0	1	7	89	49
"dominula"	50	39	1	89	48	1	1	0	1	3	89	47
"dominula"	50	40	1	89	48	1	1	0	1	7	90	48
"dominula"	50	41	1	89	48	1	1	0	1	8	88	48
"dominula"	50	42	2	89	48	1	1	0	1	4	89	48
"dominula"	50	43	1	89	48	1	1	0	1	8	89	49
"dominula"	50	44	2	89	48	1	1	0	1	5	89	48
"dominula"	50	45	3	89	48	1	1	0	0	1	87	48
"dominula"	50	46	2	89	48	1	1	1	0	1	91	49
"dominula"	50	47	1	89	48	1	1	0	1	9	89	49
"dominula"	50	48	2	89	48	1	1	0	1	8	90	48
"dominula"	50	49	2	89	48	1	1	0	1	2	91	49
"dominula"	50	50	1	89	48	1	1	0	1	4	89	47
"dominula"	50	1	3	2	76	0	0	0	0	-1	3	77
"dominula"	50	2	42	2	76	0	0	0	0	-1	6	97
"dominula"	50	3	30	2	76	0	0	0	0	-1	2	84
"dominula"	50	4	4	2	76	0	0	0	0	-1	4	79
"dominula"	50	5	7	2	76	0	0	0	0	-1	2	77
"dominula"	50	6	10	2	76	0	0	0	0	-1	2	79
"dominula"	50	7	25	2	76	0	0	0	0	-1	3	81
"dominula"	50	8	9	2	76	0	0	0	0	-1	4	80
"dominula"	50	9	19	2	76	0	0	0	0	-1	7	82
"dominula"	50	10	2	2	76	0	0	0	0	-1	3	77
"dominula"	50	11	226	2	76	0	0	0	0	-1	11	100
"dominula"	50	12	79	2	76	0	0	0	0	-1	3	94
"dominula"	50	13	22	2	76	0	0	0	0	-1	5	83
"dominula"	50	14	10	2	76	0	0	0	0	-1	4	72
"dominula"	50	15	67	2	76	0	0	0	0	-1	4	94
"dominula"	50	16	5	2	76	0	0	0	0	-1	2	74
"dominula"	50	17	33	2	76	0	0	0	0	-1	9	87
"dominula"	50	18	76	2	76	0	0	0	0	-1	16	99
"dominula"	50	19	152	2	76	0	0	0	0	-1	4	99
"dominula"	50	20	112	2	76	0	0	0	0	-1	20	98
"dominula"	50	21	5	2	76	0	0	0	0	-1	3	76
"dominula"	50	22	55	2	76	0	0	0	0	-1	9	98
"dominula"	50	23	19	2	76	0	0	0	0	-1	8	83
"dominula"	50	24	30	2	76	0	0	0	0	-1	4	85
"dominula"	50	25	35	2	76	0	0	0	0	-1	3	85
"dominula"	50	26	36	2	76	0	0	0	0	-1	5	96
"dominula"	50	27	59	2	76	0	0	0	0	-1	17	87
"dominula"	50	28	34	2	76	0	0	0	0	-1	5	90
"dominula"	50	29	87	2	76	0	0	0	0	-1	9	100
"dominula"	50	30	135	2	76	0	0	0	0	-1	22	98
"dominula"	50	31	51	2	76	0	0	0	0	-1	10	94
"dominula"	50	32	110	2	76	0	0	0	0	-1	9	99
"dominula"	50	33	11	2	76	0	0	0	0	-1	3	80
"dominula"	50	34	40	2	76	0	0	0	0	-1	3	84
"dominula"	50	35	8	2	76	0	0	0	0	-1	3	80
"dominula"	50	36	101	2	76	0	0	0	0	-1	12	96
"dominula"	50	37	197	2	76	0	0	0	0	-1	17	99
"dominula"	50	38	61	2	76	0	0	0	0	-1	3	97
"dominula"	50	39	26	2	76	0	0	0	0	-1	5	89
"dominula"	50	40	344	2	76	0	0	0	0	-1	12	100
"dominula"	50	41	21	2	76	0	0	0	0	-1	5	85
"dominula"	50	42	81	2	76	0	0	0	0	-1	3	100
"dominula"	50	43	80	2	76	0	0	0	0	-1	3	99
"dominula"	50	44	22	2	76	0	0	0	0	-1	4	78
"dominula"	50	45	13	2	76	0	0	0	0	-1	6	80
"dominula"	50	46	45	2	76	0	0	0	0	-1	12	93
"dominula"	50	47	8	2	76	0	0	0	0	-1	2	79
"dominula"	50	48	229	2	76	0	0	0	0	-1	15	100
"dominula"	50	49	1	2	76	0	0	0	0	-1	2	76
"dominula"	50	50	27	2	76	0	0	0	0	-1	8	85
"dominula"	50	1	1	100	98	1	1	0	0	1	100	97
"dominula"	50	2	1	100	98	1	1	0	1	2	100	97
"dominula"	50	3	1	100	98	1	1	0	1	3	100	97
"dominula"	50	4	1	100	98	1	1	0	1	4	100	97
"dominula"	50	5	1	100	98	1	1	0	0	1	99	99
"dominula"	50	6	1	100	98	1	1	0	0	1	99	98
"dominula"	50	7	1	100	98	1	1	0	0	1	100	98
"dominula"	50	8	1	100	98	1	1	0	1	2	99	98
"dominula"	50	9	1	100	98	1	1	0	0	1	100	99
"dominula"	50	10	3	100	98	1	1	0	0	1	99	100
"dominula"	50	11	1	100	98	1	1	0	1	2	100	99
"dominula"	50	12	1	100	98	1	1	0	1	5	100	97
"dominula"	50	13	3	100	98	1	1	0	0	1	99	97
"dominula"	50	14	2	100	98	1	1	0	1	2	99	99
"dominula"	50	15	2	100	98	1	1	0	0	1	100	100
"dominula"	50	16	1	100	98	1	1	0	1	3	100	99
"dominula"	50	17	1	100	98	1	1	0	1	3	99	99
"dominula"	50	18	1	100	98	1	1	0	1	6	100	97
"dominula"	50	19	1	100	98	1	1	0	1	4	100	99
"dominula"	50	20	1	100	98	1	1	0	1	4	99	99
"dominula"	50	21	1	100	98	1	1	0	1	3	99	98
"dominula"	50	22	1	100	98	1	1	0	1	2	100	98
"dominula"	50	23	1	100	98	1	1	0	1	5	100	99
"dominula"	50	24	4	100	98	1	1	0	1	2	99	100
"dominula"	50	25	1	100	98	0	0	0	0	2	100	98
"dominula"	50	26	2	100	98	1	1	0	0	1	98	99
"dominula"	50	27	1	100	98	1	1	0	1	6	100	99
"dominula"	50	28	1	100	98	1	1	0	1	7	100	99
"dominula"	50	29	1	100	98	1	1	0	1	4	99	98
"dominula"	50	30	1	100	98	1	1	0	1	5	99	98
"dominula"	50	31	2	100	98	1	1	0	1	3	99	100
"dominula"	50	32	1	100	98	1	1	0	1	2	99	97
"dominula"	50	33	2	100	98	1	1	0	1	6	99	98
"dominula"	50	34	1	100	98	1	1	0	1	5	99	99
"dominula"	50	35	6	100	98	1	1	0	1	4	99	100
"dominula"	50	36	1	100	98	1	1	0	1	7	100	97
"dominula"	50	37	1	100	98	1	1	0	1	6	99	99
"dominula"	50	38	1	100	98	1	1	0	1	7	99	98
"dominula"	50	39	1	100	98	1	1	0	1	8	100	99
"dominula"	50	40	1	100	98	1	1	0	1	9	100	99
"dominula"	50	41	2	100	98	1	1	0	1	3	100	98
"dominula"	50	42	1	100	98	1	1	0	1	4	100	98
"dominula"	50	43	1	100	98	1	1	0	1	10	100	99
"dominula"	50	44	1	100	98	1	1	0	1	8	99	98
"dominula"	50	45	2	100	98	1	1	0	1	7	99	99
"dominula"	50	46	2	100	98	1	1	0	1	2	100	100
"dominula"	50	47	2	100	98	1	1	0	1	9	99	98
"dominula"	50	48	1	100	98	1	1	0	1	3	99	97
"dominula"	50	49	1	100	98	1	1	0	1	10	99	98
"dominula"	50	50	1	100	98	1	1	0	1	4	99	97
"dominula"	50	1	1	90	73	1	1	0	0	1	89	74
"dominula"	50	2	1	90	73	1	1	0	0	1	89	73
"dominula"	50	3	2	90	73	1	1	0	0	1	89	72
"dominula"	50	4	2	90	73	1	1	0	0	1	88	75
"dominula"	50	5	1	90	73	1	1	0	0	1	90	74
"dominula"	50	6	1	90	73	1	1	0	1	2	90	74
"dominula"	50	7	1	90	73	1	1	0	0	1	91	73
"dominula"	50	8	1	90	73	1	1	0	1	2	89	74
"dominula"	50	9	1	90	73	1	1	0	1	2	89	73
"dominula"	50	10	2	90	73	1	1	0	0	1	91	74
"dominula"	50	11	2	90	73	1	1	0	1	3	89	74
