"number_wasps"	"w"	"max_steps"	"min_steps"	"mean_steps"	"mean_survival"	"mean_nested"	"mean_usurp"
120	14	594	1	131.1	0.7	0.7	0.1
120	15	317	2	53.7	0.7	0.7	0.1
120	16	589	1	99.4	0.6	0.6	0.1
120	17	801	3	114.4	0.7	0.7	0.1
120	18	648	2	168.4	0.7	0.7	0.1
120	19	1480	3	187	0.7	0.7	0.1
120	20	724	1	126.6	0.6	0.6	0.2
120	21	886	3	167.7	0.6	0.6	0
120	22	438	1	95.2	0.6	0.6	0.1
120	23	1743	4	245.6	0.7	0.7	0.2
120	24	1093	2	249.3	0.7	0.7	0.2
120	25	1113	3	186.3	0.8	0.8	0.1
120	26	2014	2	343.6	0.5	0.5	0.2
120	27	1115	2	234.8	0.6	0.6	0.3
120	28	571	1	179	0.6	0.6	0.2
120	29	730	5	182.5	0.7	0.7	0.1
120	30	1140	2	172.5	0.7	0.7	0.1
120	31	1124	3	193.8	0.6	0.6	0.3
120	32	1042	3	250.6	0.6	0.6	0.2
120	33	905	3	179.8	0.7	0.7	0.5
120	34	327	5	62.3	0.7	0.7	0.2
120	35	736	4	172.5	0.8	0.8	0.4
120	36	1038	3	228	0.7	0.7	0.2
120	37	929	1	278.3	0.5	0.5	0.2
120	38	604	3	129.3	0.7	0.7	0
120	39	1477	3	206.7	0.7	0.7	0.1
120	40	165	2	54.3	0.7	0.7	0.4
120	41	761	3	161.2	0.5	0.5	0.2
120	42	1935	6	338	0.7	0.7	0.2
120	43	980	3	171.7	0.7	0.7	0.2
120	44	334	6	86.2	0.6	0.6	0.2
120	45	542	1	124.1	0.7	0.7	0.4
120	46	1233	3	275.2	0.7	0.7	0.4
120	47	342	3	85.2	0.7	0.7	0.3
120	48	961	2	263.9	0.6	0.6	0.3
120	49	1199	4	213.8	0.7	0.7	0.3
120	50	588	1	194.9	0.6	0.6	0.2
120	51	770	6	152	0.6	0.6	0.1
120	52	899	8	215.8	0.7	0.7	0.3
120	53	1402	3	315.6	0.7	0.7	0.4
120	54	1306	3	244.4	0.5	0.5	0.3
120	55	926	3	256.2	0.7	0.7	0.3
120	56	497	6	136.9	0.6	0.6	0.2
120	57	913	4	193	0.6	0.6	0.1
120	58	1116	9	231	0.7	0.7	0.3
120	59	1775	7	409.6	0.6	0.6	0.3
120	60	1282	1	231.8	0.6	0.6	0.4
120	61	305	2	78.1	0.6	0.6	0.3
120	62	703	1	115.3	0.9	0.9	0.4
120	63	1123	3	229.2	0.6	0.6	0.3
120	64	1471	2	361.8	0.4	0.4	0.1
120	65	314	7	74.8	0.7	0.7	0.1
120	66	817	2	176.4	0.7	0.7	0.6
120	67	418	17	100.5	0.6	0.6	0.3
120	68	605	2	138.7	0.6	0.6	0.5
120	69	223	3	68	0.6	0.6	0.3
120	70	329	8	71.2	0.6	0.6	0.2
120	71	774	6	194.5	0.6	0.6	0.2
120	72	913	8	216.9	0.6	0.6	0.2
120	73	217	9	45.7	0.5	0.5	0.3
120	74	1136	4	188.4	0.7	0.7	0.4
120	75	2053	2	317.9	0.7	0.7	0.3
120	76	477	3	98	0.6	0.6	0.4
120	77	584	5	185.8	0.4	0.4	0.1
120	78	1236	1	329	0.8	0.8	0.4
120	79	1565	4	382.2	0.6	0.6	0.1
120	80	364	1	66.5	0.7	0.7	0.3
120	81	775	3	146.4	0.6	0.6	0.5
120	82	682	4	181.6	0.6	0.6	0.3
120	83	904	7	255.8	0.6	0.6	0.3
120	84	480	2	122.7	0.6	0.6	0.2
120	85	1298	12	285.5	0.6	0.6	0.1
120	86	1078	5	193.9	0.6	0.6	0
120	87	534	3	127	0.6	0.6	0.3
120	88	141	1	49.6	0.6	0.6	0.2
120	89	2130	7	270.3	0.6	0.6	0.3
120	90	952	1	235.1	0.6	0.6	0.4
120	91	548	2	123.9	0.8	0.8	0.3
120	92	720	5	186.2	0.5	0.5	0.3
120	93	250	1	49.9	0.6	0.6	0.2
120	94	795	6	115.9	0.7	0.7	0.2
120	95	585	4	123.6	0.7	0.7	0.4
120	96	905	6	159.6	0.7	0.7	0.3
120	97	1724	13	259.5	0.6	0.6	0.3
120	98	1071	4	176.4	0.4	0.4	0.4
120	99	464	4	100.7	0.6	0.6	0.3
120	100	2021	5	445.8	0.7	0.7	0.4
120	101	351	4	77.2	0.7	0.7	0.5
120	102	1424	7	294	0.7	0.7	0.3
120	103	817	4	116.1	0.7	0.7	0.4
120	104	2471	6	327.7	0.7	0.7	0.3
120	105	1754	8	221	0.6	0.6	0.4
120	106	1468	3	242.9	0.6	0.6	0.3
120	107	649	6	173.1	0.6	0.6	0.5
120	108	848	5	102.5	0.8	0.8	0.6
120	109	352	6	88.1	0.7	0.7	0.3
120	110	928	4	233.2	0.5	0.5	0.2
120	111	988	10	263.1	0.5	0.5	0.3
120	112	554	8	193.3	0.6	0.6	0.2
120	113	131	11	47.8	0.5	0.5	0.1
120	114	1985	11	304.1	0.6	0.6	0.3
120	115	1222	4	277.6	0.6	0.6	0.2
120	116	1375	1	200	0.7	0.7	0.4
120	117	546	8	122.9	0.6	0.6	0.4
120	118	1304	6	268.6	0.6	0.6	0.3
120	119	831	6	193	0.6	0.6	0
120	120	1486	3	303.3	0.7	0.7	0.4
130	1	766	1	169.1	0.5	0.5	0
130	2	1255	1	275	0.7	0.7	0.1
130	3	801	1	99.3	0.7	0.7	0
130	4	1108	1	182.4	0.7	0.7	0
130	5	1121	1	148.2	0.7	0.7	0
130	6	849	1	206	0.7	0.7	0
130	7	585	3	110.9	0.6	0.6	0.1
130	8	838	1	113.8	0.7	0.7	0
130	9	697	2	154.9	0.7	0.7	0.1
130	10	894	3	151.5	0.6	0.6	0
130	11	151	2	51.2	0.3	0.3	0
130	12	1613	1	304.3	0.7	0.7	0
130	13	644	2	119	0.7	0.7	0.2
130	14	563	3	98.1	0.8	0.8	0.2
130	15	1452	2	266.7	0.7	0.7	0.1
130	16	340	2	89	0.6	0.6	0.1
130	17	1891	4	278.6	0.7	0.7	0.1
130	18	572	4	147	0.7	0.7	0
130	19	655	4	105.7	0.6	0.6	0.1
130	20	244	1	55.2	0.5	0.5	0.2
130	21	740	1	171.8	0.6	0.6	0.2
130	22	468	1	128.1	0.7	0.7	0.3
130	23	922	5	173.5	0.7	0.7	0.1
130	24	1018	4	210.4	0.7	0.7	0.1
130	25	944	3	144.5	0.7	0.7	0.2
130	26	1125	1	299.1	0.7	0.7	0.4
130	27	482	2	120.8	0.6	0.6	0.1
130	28	949	3	171.5	0.6	0.6	0.1
130	29	1901	2	256.3	0.5	0.5	0.1
130	30	763	2	196.2	0.7	0.7	0.4
130	31	1046	2	154.2	0.5	0.5	0
130	32	939	5	135.1	0.7	0.7	0.2
130	33	978	7	210.1	0.6	0.6	0
130	34	625	3	155	0.6	0.6	0.3
130	35	1268	3	248.9	0.4	0.4	0.2
130	36	1027	7	167.6	0.7	0.7	0.2
130	37	852	1	178	0.7	0.7	0.2
130	38	300	4	68.7	0.6	0.6	0.2
130	39	946	3	150.6	0.7	0.7	0.2
130	40	889	1	146.5	0.6	0.6	0.3
130	41	283	3	89.9	0.7	0.7	0.1
130	42	518	3	128.2	0.5	0.5	0.2
130	43	864	9	161.7	0.6	0.6	0.1
130	44	700	3	247.4	0.7	0.7	0.1
130	45	506	6	123.3	0.7	0.7	0.4
130	46	564	3	115.3	0.7	0.7	0.2
130	47	551	5	146.8	0.7	0.7	0.2
130	48	1074	2	229.3	0.5	0.5	0.3
130	49	361	4	66.7	0.7	0.7	0.2
130	50	388	7	113.1	0.7	0.7	0.3
130	51	352	5	99.9	0.6	0.6	0.1
130	52	667	3	173.7	0.7	0.7	0.3
130	53	1366	8	354.7	0.6	0.6	0.4
130	54	493	5	99.9	0.7	0.7	0.3
130	55	847	9	165	0.7	0.7	0.3
130	56	440	2	117.3	0.6	0.6	0.2
130	57	999	3	182.6	0.5	0.5	0
130	58	719	8	126.1	0.6	0.6	0.1
130	59	858	2	194.9	0.7	0.7	0.4
130	60	439	5	120.4	0.6	0.6	0.2
130	61	946	5	255	0.5	0.5	0.1
130	62	1023	6	173.8	0.7	0.7	0.5
130	63	2146	2	366	0.8	0.8	0.6
130	64	1999	2	335.9	0.6	0.6	0.3
130	65	1413	3	192.1	0.7	0.7	0.2
130	66	219	4	71.3	0.5	0.5	0.3
130	67	1553	2	198.2	0.7	0.7	0.4
130	68	292	4	76	0.8	0.8	0.1
130	69	394	4	100.4	0.7	0.7	0.1
130	70	890	6	257.5	0.6	0.6	0.3
130	71	812	10	219.4	0.6	0.6	0
130	72	960	3	155.8	0.7	0.7	0.3
130	73	1638	6	434.5	0.6	0.6	0.1
130	74	665	2	171	0.6	0.6	0.4
130	75	1124	7	209.6	0.6	0.6	0.4
130	76	425	2	107.1	0.7	0.7	0.7
130	77	1187	6	195.6	0.6	0.6	0.2
130	78	1399	9	270.5	0.6	0.6	0.4
130	79	875	7	168.3	0.6	0.6	0.3
130	80	630	1	105.7	0.6	0.6	0.3
130	81	648	6	193	0.6	0.6	0.3
130	82	902	14	189.8	0.6	0.6	0.1
130	83	1185	10	257.6	0.7	0.7	0.1
130	84	520	1	171.2	0.6	0.6	0.2
130	85	824	1	209.4	0.7	0.7	0.3
130	86	1232	2	310.8	0.6	0.6	0.4
130	87	485	4	115	0.7	0.7	0.3
130	88	485	6	154.2	0.5	0.5	0.3
130	89	1790	3	304.7	0.6	0.6	0.3
130	90	997	7	260.3	0.6	0.6	0.3
130	91	676	5	209.1	0.6	0.6	0.3
130	92	638	3	104.1	0.8	0.8	0.3
130	93	277	12	99.8	0.4	0.4	0.2
130	94	719	2	138.1	0.7	0.7	0.5
130	95	1214	7	277	0.6	0.6	0.1
130	96	823	7	169.9	0.7	0.7	0.3
130	97	472	7	115	0.5	0.5	0.3
130	98	1380	5	215.3	0.6	0.6	0.5
130	99	1442	6	240.1	0.7	0.7	0.3
130	100	1767	6	273.8	0.7	0.7	0.4
130	101	689	3	151.6	0.8	0.8	0.4
130	102	562	9	89.4	0.6	0.6	0.1
130	103	1237	5	218.2	0.6	0.6	0.4
130	104	220	3	78.3	0.7	0.7	0.4
130	105	709	4	97.9	0.6	0.6	0.3
130	106	1897	4	251.4	0.6	0.6	0.4
130	107	253	3	59.2	0.7	0.7	0.4
130	108	606	2	171.6	0.7	0.7	0.4
130	109	1540	14	241.7	0.5	0.5	0.4
130	110	662	11	140.9	0.6	0.6	0.3
130	111	523	8	79.8	0.7	0.7	0.4
130	112	751	7	167.6	0.5	0.5	0.1
130	113	489	8	147.8	0.6	0.6	0.2
130	114	1703	4	480.5	0.6	0.6	0.5
130	115	679	8	174.8	0.7	0.7	0.2
130	116	408	8	135.8	0.7	0.7	0.4
130	117	1208	5	224.3	0.7	0.7	0.3
130	118	769	1	258.9	0.6	0.6	0.1
130	119	1226	4	312.3	0.6	0.6	0.3
130	120	484	2	104.9	0.6	0.6	0.4
130	121	1014	1	258	0.7	0.7	0.4
130	122	602	6	134.6	0.6	0.6	0.4
130	123	1568	2	275.9	0.5	0.5	0.3
130	124	670	12	172.6	0.6	0.6	0.2
130	125	1448	8	220.6	0.8	0.8	0.2
130	126	222	2	70.6	0.6	0.6	0.4
130	127	350	10	102.6	0.6	0.6	0.3
130	128	728	2	151.9	0.7	0.7	0.3
130	129	807	1	147.1	0.6	0.6	0.5
130	130	1484	2	266.9	0.6	0.6	0.3
140	1	755	1	131.7	0.7	0.7	0
140	2	515	1	154.6	0.6	0.6	0
140	3	1658	1	187.7	0.7	0.7	0
140	4	1238	1	226.1	0.6	0.6	0.1
140	5	812	1	157.3	0.8	0.8	0
140	6	1045	1	184.7	0.6	0.6	0
140	7	501	1	126.9	0.7	0.7	0
140	8	2086	2	353.7	0.6	0.6	0
140	9	858	1	177.1	0.6	0.6	0.1
140	10	473	1	78.4	0.6	0.6	0.1
140	11	684	2	150.6	0.7	0.7	0.1
140	12	1176	2	177	0.7	0.7	0
140	13	1513	2	283.4	0.8	0.8	0.1
140	14	1317	2	249.4	0.6	0.6	0.2
140	15	726	2	110.7	0.7	0.7	0.3
140	16	878	3	126.1	0.7	0.7	0
140	17	896	2	216.4	0.7	0.7	0.1
140	18	811	2	111.9	0.7	0.7	0.1
140	19	905	2	218.9	0.6	0.6	0
140	20	1144	3	140.5	0.6	0.6	0.1
140	21	1331	1	179.4	0.6	0.6	0.1
140	22	962	3	183.3	0.5	0.5	0.2
140	23	1265	1	196.1	0.6	0.6	0.1
140	24	451	2	89.3	0.7	0.7	0.2
140	25	439	2	104.7	0.8	0.8	0.1
140	26	992	2	148.7	0.6	0.6	0.2
140	27	973	3	162.2	0.6	0.6	0
140	28	837	1	174.5	0.6	0.6	0.3
140	29	321	3	122	0.7	0.7	0.2
140	30	1040	3	224.6	0.6	0.6	0.1
140	31	660	9	182	0.5	0.5	0.1
140	32	451	5	94.9	0.7	0.7	0.5
140	33	885	3	213.9	0.6	0.6	0.1
140	34	143	3	48.8	0.6	0.6	0.5
140	35	177	1	47.7	0.6	0.6	0.3
140	36	1379	9	199.1	0.5	0.5	0.1
140	37	704	5	182.6	0.6	0.6	0.3
140	38	1748	1	273.4	0.7	0.7	0.2
140	39	1047	5	291.7	0.5	0.5	0.2
140	40	1357	5	215	0.7	0.7	0.1
140	41	1678	6	230.9	0.7	0.7	0.1
140	42	1883	4	270.4	0.6	0.6	0
140	43	759	3	145.6	0.7	0.7	0.2
140	44	1038	4	209.7	0.7	0.7	0.2
140	45	467	9	104.4	0.7	0.7	0.3
140	46	323	9	94.2	0.7	0.7	0.3
140	47	391	4	113.9	0.6	0.6	0
140	48	537	3	83.8	0.7	0.7	0.4
140	49	866	3	138	0.6	0.6	0.3
140	50	1777	7	298.9	0.6	0.6	0.2
140	51	822	4	154.5	0.8	0.8	0.4
140	52	965	1	238.8	0.6	0.6	0.4
140	53	1270	8	196.7	0.6	0.6	0.1
140	54	2189	4	458.5	0.6	0.6	0.1
140	55	515	7	112.1	0.5	0.5	0.1
140	56	463	1	96.1	0.7	0.7	0.5
140	57	612	6	155.5	0.7	0.7	0.5
140	58	249	5	81.2	0.7	0.7	0.2
140	59	435	1	80.3	0.4	0.4	0.2
140	60	1057	1	221.3	0.7	0.7	0.4
140	61	1686	4	374.3	0.7	0.7	0.2
140	62	481	7	136.8	0.6	0.6	0.2
140	63	2062	7	400.3	0.6	0.6	0.1
140	64	1552	7	257.7	0.6	0.6	0.1
140	65	2062	3	343.6	0.7	0.7	0.5
140	66	309	6	77.1	0.6	0.6	0.1
140	67	1647	4	234.2	0.7	0.7	0.4
140	68	1276	1	224.4	0.7	0.7	0.2
140	69	624	1	145.9	0.7	0.7	0.3
140	70	1308	3	219.3	0.7	0.7	0.3
140	71	1716	7	285.6	0.7	0.7	0.3
140	72	823	5	228.2	0.6	0.6	0.2
140	73	2430	4	323.6	0.7	0.7	0.5
140	74	932	4	175.9	0.7	0.7	0.5
140	75	579	3	147.3	0.6	0.6	0.5
140	76	633	10	117.4	0.6	0.6	0.4
140	77	199	1	56.3	0.6	0.6	0.2
140	78	344	2	98.9	0.5	0.5	0.3
140	79	472	3	145.5	0.7	0.7	0.3
140	80	707	4	164.9	0.5	0.5	0.2
140	81	325	1	51.3	0.7	0.7	0.4
140	82	1309	1	261	0.6	0.6	0.4
140	83	338	8	83.2	0.6	0.6	0.3
140	84	637	6	150.4	0.6	0.6	0.1
140	85	590	4	204.1	0.5	0.5	0.4
140	86	1652	12	350.1	0.7	0.7	0.1
140	87	1467	8	225.4	0.6	0.6	0.2
140	88	895	4	197	0.7	0.7	0.2
140	89	475	1	128.2	0.5	0.5	0.2
140	90	675	8	190.8	0.6	0.6	0.1
140	91	755	3	151.9	0.6	0.6	0.6
140	92	984	10	252.3	0.3	0.3	0
140	93	1299	3	193.8	0.7	0.7	0.4
140	94	513	6	86.7	0.7	0.7	0.6
140	95	303	1	100.7	0.5	0.5	0.3
140	96	2166	1	401.2	0.7	0.7	0.4
140	97	965	11	214.9	0.6	0.6	0.3
140	98	465	2	90.9	0.7	0.7	0.3
140	99	597	3	130.1	0.6	0.6	0.2
140	100	808	5	156.2	0.6	0.6	0.3
140	101	1181	6	205.5	0.7	0.7	0.3
140	102	840	7	177.7	0.7	0.7	0.4
140	103	323	6	76.9	0.6	0.6	0.4
140	104	831	2	184.6	0.6	0.6	0.4
140	105	1696	2	249.1	0.6	0.6	0.4
140	106	633	2	87	0.6	0.6	0.5
140	107	798	2	166.4	0.5	0.5	0.4
140	108	1235	8	256.5	0.7	0.7	0.3
140	109	1842	7	261.2	0.7	0.7	0.4
140	110	769	5	306.2	0.6	0.6	0.4
140	111	917	3	182.4	0.6	0.6	0.1
140	112	888	4	219.9	0.6	0.6	0.4
140	113	2350	4	385.2	0.6	0.6	0.2
140	114	811	11	236.7	0.6	0.6	0.2
140	115	588	5	115.4	0.7	0.7	0.5
140	116	673	6	193.6	0.6	0.6	0.1
140	117	290	2	50.7	0.7	0.7	0.3
140	118	1489	4	229.8	0.6	0.6	0.3
140	119	412	17	110.7	0.7	0.7	0.2
140	120	371	3	88	0.8	0.8	0.4
140	121	398	4	94.6	0.5	0.5	0.4
140	122	452	1	108.5	0.6	0.6	0.3
140	123	1415	7	269.9	0.6	0.6	0.5
140	124	380	14	93.4	0.5	0.5	0.3
140	125	1192	9	241.6	0.7	0.7	0.3
140	126	850	4	183.8	0.7	0.7	0.5
140	127	768	6	173.6	0.6	0.6	0.3
140	128	537	2	94.5	0.6	0.6	0.5
140	129	3549	4	489.9	0.6	0.6	0.4
140	130	907	3	218.1	0.6	0.6	0.3
140	131	1338	12	329.2	0.6	0.6	0.4
140	132	951	1	186.4	0.6	0.6	0.3
140	133	438	2	108.8	0.6	0.6	0.4
140	134	1947	3	247.4	0.5	0.5	0.4
140	135	1418	3	182.6	0.5	0.5	0.4
140	136	1117	6	194.2	0.6	0.6	0.3
140	137	435	2	108.4	0.5	0.5	0.5
140	138	1096	5	261.5	0.7	0.7	0.5
140	139	1594	5	288.3	0.5	0.5	0.3
140	140	642	6	162.7	0.7	0.7	0.5
150	1	623	1	112.7	0.7	0.7	0
150	2	774	1	98.9	0.8	0.8	0
150	3	653	1	176.6	0.7	0.7	0
150	4	308	1	79.9	0.7	0.7	0.1
150	5	608	1	154.5	0.8	0.8	0.1
150	6	1108	1	200.2	0.7	0.7	0
150	7	1284	2	217.2	0.7	0.7	0.2
150	8	878	1	269.6	0.6	0.6	0
150	9	331	2	88.1	0.7	0.7	0.1
150	10	944	2	168.6	0.6	0.6	0
150	11	92	2	32.4	0.6	0.6	0
150	12	535	2	167.8	0.7	0.7	0.1
150	13	127	2	41.5	0.7	0.7	0.1
150	14	651	2	122.5	0.7	0.7	0.1
150	15	1074	2	175.7	0.6	0.6	0.2
150	16	396	1	113.5	0.7	0.7	0.2
150	17	641	1	148.7	0.7	0.7	0.3
150	18	206	2	48.9	0.6	0.6	0.2
150	19	1640	1	309.7	0.6	0.6	0
150	20	677	2	127.1	0.7	0.7	0
150	21	175	3	42.1	0.5	0.5	0.1
150	22	508	4	87.7	0.5	0.5	0.1
150	23	540	4	131.1	0.5	0.5	0.1
150	24	853	2	141.7	0.7	0.7	0.2
150	25	583	2	182.1	0.6	0.6	0.2
150	26	387	2	117.5	0.6	0.6	0.3
150	27	2004	3	367.5	0.7	0.7	0.2
150	28	800	4	297.4	0.7	0.7	0.2
150	29	909	8	171.7	0.7	0.7	0.1
150	30	437	4	125	0.7	0.7	0.3
150	31	701	4	97.3	0.6	0.6	0.1
150	32	1150	2	263	0.5	0.5	0.1
150	33	778	2	195.6	0.7	0.7	0.3
150	34	470	5	85.9	0.6	0.6	0.2
150	35	666	3	125.3	0.7	0.7	0.4
150	36	2888	3	359.5	0.7	0.7	0.2
150	37	412	4	107.6	0.7	0.7	0.1
150	38	1138	1	250.2	0.6	0.6	0.2
150	39	1170	3	247.2	0.5	0.5	0.2
150	40	372	1	103	0.6	0.6	0.4
150	41	1141	4	163.5	0.7	0.7	0.1
150	42	944	7	223.2	0.6	0.6	0.1
150	43	470	3	85.5	0.7	0.7	0.4
150	44	883	8	185.5	0.5	0.5	0.3
150	45	342	3	70.5	0.7	0.7	0.4
150	46	832	2	226.7	0.7	0.7	0.3
150	47	482	2	165.1	0.5	0.5	0
150	48	1188	5	229.8	0.5	0.5	0.1
150	49	906	6	228.7	0.5	0.5	0.3
150	50	1173	2	185.2	0.4	0.4	0.3
150	51	1368	6	320.4	0.6	0.6	0.1
150	52	384	4	107.3	0.7	0.7	0.1
150	53	1422	10	358.7	0.4	0.4	0
150	54	1141	4	199.6	0.6	0.6	0
150	55	886	8	316.7	0.5	0.5	0.2
150	56	1727	3	275.2	0.6	0.6	0.3
150	57	970	3	227.8	0.6	0.6	0.1
150	58	838	6	193.7	0.7	0.7	0.4
150	59	112	2	41.5	0.6	0.6	0.4
150	60	508	2	126.2	0.5	0.5	0.1
150	61	1286	1	297.9	0.6	0.6	0.4
150	62	448	8	78.6	0.7	0.7	0.4
150	63	1310	1	332.4	0.6	0.6	0.3
150	64	118	1	51.8	0.5	0.5	0.2
150	65	499	7	131.9	0.7	0.7	0.4
150	66	1478	4	324.4	0.6	0.6	0.3
150	67	2262	5	511.9	0.7	0.7	0.5
150	68	861	6	159.6	0.8	0.8	0.3
150	69	1763	1	439.1	0.5	0.5	0.2
150	70	761	4	199.8	0.8	0.8	0.4
150	71	384	5	128.2	0.7	0.7	0.2
150	72	110	3	45	0.7	0.7	0.2
150	73	676	4	117.1	0.7	0.7	0.2
150	74	586	8	178.9	0.5	0.5	0.1
150	75	573	4	134.7	0.7	0.7	0.3
150	76	628	13	163.1	0.6	0.6	0.2
150	77	377	2	126.3	0.6	0.6	0.3
150	78	1168	6	215.7	0.7	0.7	0.3
150	79	1346	11	193.4	0.5	0.5	0.2
150	80	470	7	126.9	0.5	0.5	0.2
150	81	669	1	99.8	0.7	0.7	0.2
150	82	603	3	143.4	0.5	0.5	0.2
150	83	347	4	93	0.6	0.6	0.3
150	84	749	2	153.3	0.5	0.5	0.4
150	85	938	4	149.3	0.8	0.8	0.4
150	86	116	3	46.6	0.7	0.7	0.5
150	87	1301	2	309.2	0.7	0.7	0.4
150	88	1609	2	442.9	0.6	0.6	0.2
150	89	308	10	99.6	0.6	0.6	0.3
150	90	681	3	115.4	0.6	0.6	0.3
150	91	215	2	61.3	0.6	0.6	0.5
150	92	761	4	113.7	0.6	0.6	0.2
150	93	669	6	200.5	0.5	0.5	0.2
150	94	1299	4	218.4	0.7	0.7	0.3
150	95	1829	7	328	0.7	0.7	0.2
150	96	601	2	125.4	0.6	0.6	0.3
150	97	505	7	115.4	0.7	0.7	0.3
150	98	323	13	122.7	0.7	0.7	0.1
150	99	1112	2	194.2	0.7	0.7	0.4
150	100	456	1	124.6	0.7	0.7	0.4
150	101	1595	2	245.9	0.8	0.8	0.4
150	102	279	1	92.6	0.7	0.7	0.4
150	103	969	3	168.7	0.6	0.6	0.4
150	104	1073	4	265.7	0.7	0.7	0.3
150	105	610	8	166.2	0.6	0.6	0.1
150	106	735	7	189	0.7	0.7	0.4
150	107	391	7	78.2	0.6	0.6	0.5
150	108	487	8	114.9	0.6	0.6	0.4
150	109	1146	7	193.4	0.5	0.5	0.1
150	110	1139	3	245.6	0.7	0.7	0.4
150	111	676	2	102	0.5	0.5	0.3
150	112	392	4	76.9	0.5	0.5	0.3
150	113	301	4	79.2	0.6	0.6	0.3
150	114	695	5	125.8	0.7	0.7	0.4
150	115	772	6	226	0.6	0.6	0.2
150	116	754	1	198.7	0.6	0.6	0.4
150	117	810	4	158.1	0.6	0.6	0.4
150	118	1437	2	267.9	0.6	0.6	0.5
150	119	1868	2	351.2	0.5	0.5	0.3
150	120	862	10	226.3	0.6	0.6	0.4
150	121	1596	3	220.4	0.5	0.5	0.3
150	122	454	3	146.2	0.7	0.7	0.5
150	123	986	4	269.4	0.6	0.6	0.4
150	124	4696	8	530.2	0.5	0.5	0.1
150	125	1434	4	306.9	0.7	0.7	0.5
150	126	1294	7	208.3	0.6	0.6	0.2
150	127	1319	1	264.2	0.7	0.7	0.4
150	128	638	7	125.1	0.7	0.7	0.3
150	129	1546	11	226.6	0.7	0.7	0.3
150	130	764	1	221.8	0.6	0.6	0.1
150	131	845	2	186	0.7	0.7	0.6
150	132	433	1	88.5	0.5	0.5	0.4
150	133	2305	4	259.4	0.7	0.7	0.4
150	134	524	2	141.3	0.7	0.7	0.4
150	135	1345	3	189.4	0.7	0.7	0.4
150	136	1279	6	241.7	0.6	0.6	0.4
150	137	567	7	132.7	0.7	0.7	0.6
150	138	296	5	64.3	0.5	0.5	0.2
150	139	1020	10	161.3	0.7	0.7	0.5
150	140	956	2	188.9	0.6	0.6	0.4
150	141	941	3	188.9	0.5	0.5	0.1
150	142	958	12	245.6	0.5	0.5	0.4
150	143	2334	1	334.3	0.7	0.7	0.5
150	144	1135	2	432.3	0.4	0.4	0.2
150	145	1509	6	314.8	0.7	0.7	0.5
150	146	246	4	77.1	0.6	0.6	0.2
150	147	917	5	159.1	0.7	0.7	0.4
150	148	441	3	103.5	0.4	0.4	0.2
150	149	354	5	74.6	0.7	0.7	0.5
150	150	802	2	156.5	0.5	0.5	0.3
160	1	289	1	53.6	0.7	0.7	0
160	2	221	1	68.6	0.7	0.7	0.1
160	3	1336	1	212	0.7	0.7	0
160	4	1405	1	179.6	0.7	0.7	0
160	5	640	2	224.5	0.6	0.6	0.1
160	6	854	2	124.9	0.7	0.7	0
160	7	1074	2	211.6	0.7	0.7	0
160	8	315	1	78.9	0.6	0.6	0.1
160	9	1446	1	335.5	0.5	0.5	0
160	10	801	1	159.8	0.7	0.7	0
160	11	1616	2	341.4	0.7	0.7	0.1
160	12	1502	2	192.3	0.5	0.5	0.2
160	13	1814	2	259.7	0.6	0.6	0
160	14	564	1	172.9	0.7	0.7	0.1
160	15	1264	4	276.7	0.7	0.7	0.1
160	16	513	3	88.6	0.7	0.7	0
160	17	395	2	87.5	0.7	0.7	0.2
160	18	221	2	64	0.6	0.6	0.1
160	19	1212	7	221.2	0.6	0.6	0
160	20	1691	2	338	0.7	0.7	0.1
160	21	424	2	87.2	0.6	0.6	0.2
160	22	268	3	66.3	0.7	0.7	0.3
160	23	494	4	109	0.7	0.7	0.1
160	24	2212	1	512.9	0.6	0.6	0.2
160	25	2055	1	229.9	0.7	0.7	0.1
160	26	1601	3	273.3	0.5	0.5	0.1
160	27	399	5	80.9	0.7	0.7	0.1
160	28	723	10	139	0.5	0.5	0.1
160	29	610	2	172.6	0.6	0.6	0.1
160	30	1789	1	305.4	0.8	0.8	0.3
160	31	930	4	176.7	0.6	0.6	0
160	32	1056	3	172.3	0.7	0.7	0.3
160	33	917	4	198.5	0.7	0.7	0.2
160	34	926	4	178.4	0.7	0.7	0.1
160	35	764	5	261.2	0.7	0.7	0.1
160	36	2076	3	324.1	0.7	0.7	0.4
160	37	580	3	143.9	0.8	0.8	0.2
160	38	833	4	175	0.7	0.7	0.2
160	39	672	2	145.1	0.6	0.6	0.4
160	40	593	2	175.8	0.6	0.6	0.2
160	41	467	3	120.4	0.6	0.6	0.2
160	42	227	5	64.3	0.6	0.6	0.3
160	43	496	2	95.8	0.6	0.6	0.3
160	44	761	6	239.4	0.4	0.4	0.1
160	45	1081	3	145.4	0.7	0.7	0.3
160	46	552	1	100.7	0.6	0.6	0.3
160	47	868	5	224.4	0.6	0.6	0
160	48	1321	4	173	0.7	0.7	0.1
160	49	2493	2	397	0.7	0.7	0.6
160	50	281	6	57.4	0.7	0.7	0.2
160	51	593	7	143.2	0.6	0.6	0.4
160	52	1623	1	219.7	0.6	0.6	0.2
160	53	533	4	103.4	0.6	0.6	0.1
160	54	722	7	103.9	0.7	0.7	0.1
160	55	670	1	132.4	0.6	0.6	0.2
