"Species"	"number_wasps"	"w"	"max_steps"	"min_steps"	"mean_steps"	"mean_survival"	"mean_nested"	"mean_usurp"	"mean_coNested"	"mean_coNesters"
"dominula"	150	66	220	1	43.3	0.6	0.6	0	0.4	1.7
"dominula"	150	67	206	1	36.6	0.4	0.4	0	0.3	1.4
"dominula"	150	68	75	1	18.1	0.4	0.4	0	0.3	1.8
"dominula"	150	69	110	1	35.5	0.4	0.4	0	0.4	1.9
"dominula"	150	70	159	1	41.6	0.4	0.4	0	0.3	1.7
"dominula"	150	71	33	1	10.5	0.4	0.4	0	0.4	1.5
"dominula"	150	72	116	1	21.4	0.4	0.4	0	0.4	2.2
"dominula"	150	73	114	2	31.7	0.4	0.4	0	0.3	0.8
"dominula"	150	74	47	2	15.7	0.3	0.3	0	0.3	2.5
"dominula"	150	75	54	1	12.7	0.4	0.4	0.1	0.3	2
"dominula"	150	76	39	1	13.5	0.5	0.5	0	0.5	3.5
"dominula"	150	77	147	1	42.2	0.6	0.6	0.1	0.5	1.6
"dominula"	150	78	92	1	22.7	0.6	0.6	0.1	0.5	3.2
"dominula"	150	79	42	1	16.1	0.5	0.5	0.1	0.3	2.6
"dominula"	150	80	72	1	18.9	0.7	0.7	0.1	0.5	2.5
"dominula"	150	81	44	1	13.5	0.5	0.5	0	0.4	3.3
"dominula"	150	82	133	1	31.8	0.5	0.5	0	0.4	2.7
"dominula"	150	83	55	1	19.7	0.5	0.5	0	0.4	3.3
"dominula"	150	84	158	1	27.8	0.6	0.6	0	0.5	3.2
"dominula"	150	85	163	2	31.6	0.5	0.5	0	0.5	1.2
"dominula"	150	86	47	1	14.9	0.6	0.6	0	0.5	4.5
"dominula"	150	87	167	4	29.6	0.6	0.6	0	0.6	2.6
"dominula"	150	88	71	1	24.9	0.6	0.6	0	0.5	3.5
"dominula"	150	89	179	1	31.6	0.3	0.3	0	0.3	1.9
"dominula"	150	90	65	2	24.7	0.4	0.4	0	0.4	2.6
"dominula"	150	91	31	2	14	0.6	0.6	0	0.4	2.2
"dominula"	150	92	61	2	25.2	0.5	0.5	0	0.4	1.8
"dominula"	150	93	362	2	55.7	0.6	0.6	0	0.5	2.3
"dominula"	150	94	212	1	39.2	0.6	0.6	0	0.5	2.2
"dominula"	150	95	42	1	10	0.5	0.5	0	0.5	2.5
"dominula"	150	96	88	1	25.3	0.4	0.4	0	0.3	3.4
"dominula"	150	97	66	1	18.6	0.3	0.3	0	0.3	2.9
"dominula"	150	98	127	1	34.9	0.3	0.3	0	0.3	0.7
"dominula"	150	99	91	2	20.8	0.6	0.6	0.1	0.5	3
"dominula"	150	100	66	1	21.6	0.6	0.6	0	0.5	3
"dominula"	150	101	78	1	19.1	0.5	0.5	0	0.5	2.8
"dominula"	150	102	64	1	10.7	0.5	0.5	0	0.4	2.5
"dominula"	150	103	215	2	48.3	0.4	0.4	0	0.4	2.2
"dominula"	150	104	103	2	22.1	0.4	0.4	0	0.4	1.9
"dominula"	150	105	108	1	18.6	0.3	0.3	0	0.3	1.8
"dominula"	150	106	23	2	12	0.6	0.6	0	0.4	1.9
"dominula"	150	107	239	1	40.7	0.4	0.4	0	0.4	2
"dominula"	150	108	92	2	18.4	0.5	0.5	0	0.4	2.5
"dominula"	150	109	77	1	19.6	0.5	0.5	0	0.5	5.3
"dominula"	150	110	136	1	22.1	0.6	0.6	0	0.5	4.5
"dominula"	150	111	26	1	12	0.5	0.5	0	0.5	4.8
"dominula"	150	112	105	2	27.1	0.4	0.4	0.1	0.3	1.2
"dominula"	150	113	110	1	21.8	0.5	0.5	0	0.4	2.9
"dominula"	150	114	144	1	33.1	0.3	0.3	0	0.2	2.2
"dominula"	150	115	102	1	22.5	0.5	0.5	0	0.5	4.2
"dominula"	150	116	43	1	19.7	0.5	0.5	0	0.4	2.4
"dominula"	150	117	108	2	35.7	0.4	0.4	0	0.4	2.3
"dominula"	150	118	107	1	21.5	0.6	0.6	0	0.4	3.1
"dominula"	150	119	47	1	15.9	0.6	0.6	0	0.6	3.6
"dominula"	150	120	163	2	29.4	0.3	0.3	0	0.2	2.5
"dominula"	150	121	70	1	14.7	0.5	0.5	0	0.4	2.4
"dominula"	150	122	29	1	11.2	0.5	0.5	0	0.5	4
"dominula"	150	123	76	2	25.5	0.5	0.5	0	0.5	3
"dominula"	150	124	213	1	44.3	0.5	0.5	0	0.3	2.6
"dominula"	150	125	123	1	26.3	0.4	0.4	0	0.4	2.8
"dominula"	150	126	87	1	28	0.4	0.4	0	0.2	2.5
"dominula"	150	127	25	1	8.8	0.6	0.6	0	0.4	2.8
"dominula"	150	128	88	1	27.9	0.6	0.6	0	0.5	5
"dominula"	150	129	171	3	36.9	0.6	0.6	0	0.5	2.5
"dominula"	150	130	136	1	23.6	0.5	0.5	0	0.3	1.2
"dominula"	150	131	85	2	26.4	0.6	0.6	0	0.2	0.7
"dominula"	150	132	97	1	20.1	0.5	0.5	0	0.4	3.5
"dominula"	150	133	161	1	34.5	0.4	0.4	0	0.4	2.6
"dominula"	150	134	134	1	28.5	0.4	0.4	0	0.4	1.8
"dominula"	150	135	159	1	24.9	0.3	0.3	0	0.3	2.1
"dominula"	150	136	44	1	13.6	0.6	0.6	0	0.5	5.5
"dominula"	150	137	70	1	19.3	0.4	0.4	0	0.4	3.8
"dominula"	150	138	77	1	20.9	0.6	0.6	0	0.5	5.1
"dominula"	150	139	67	1	11	0.5	0.5	0	0.5	4.6
"dominula"	150	140	97	2	18.4	0.5	0.5	0	0.5	2
"dominula"	150	141	148	2	38.2	0.5	0.5	0	0.4	3.1
"dominula"	150	142	98	2	32.9	0.3	0.3	0	0.3	1.4
"dominula"	150	143	57	1	11.9	0.4	0.4	0	0.4	2.9
"dominula"	150	144	91	1	17.1	0.4	0.4	0	0.4	3.8
"dominula"	150	145	40	1	15.4	0.4	0.4	0	0.3	2.6
"dominula"	150	146	65	1	20.5	0.6	0.6	0	0.6	5.6
"dominula"	150	147	97	1	27.9	0.4	0.4	0	0.4	4.5
"dominula"	150	148	107	2	34.2	0.5	0.5	0	0.5	3.1
"dominula"	150	149	281	1	44.3	0.5	0.5	0	0.4	3.1
"dominula"	150	150	124	2	42.6	0.5	0.5	0	0.3	1.5
"dominula"	160	1	99	1	26.2	0.4	0.4	0	0	-0.2
"dominula"	160	2	61	1	20.9	0.5	0.5	0	0	0
"dominula"	160	3	91	1	29.5	0.5	0.5	0.1	0.2	0.2
"dominula"	160	4	42	1	16.6	0.4	0.4	0	0	-0.2
"dominula"	160	5	128	1	36	0.7	0.7	0	0.1	0.5
"dominula"	160	6	132	1	30.4	0.5	0.5	0	0.2	0.2
"dominula"	160	7	95	1	23.2	0.7	0.7	0	0.2	0.7
"dominula"	160	8	58	1	17.3	0.5	0.5	0	0.2	0.3
"dominula"	160	9	237	1	54.9	0.6	0.6	0	0.1	0.3
"dominula"	160	10	57	1	19.5	0.7	0.7	0	0.6	1.2
"dominula"	160	11	106	1	35.8	0.5	0.5	0	0.5	0.9
"dominula"	160	12	73	1	30.6	0.4	0.4	0	0.2	0.1
"dominula"	160	13	88	1	34.9	0.7	0.7	0	0.5	1.3
"dominula"	160	14	57	1	11.9	0.6	0.6	0	0.3	0.7
"dominula"	160	15	88	1	28.7	0.6	0.6	0	0.2	0.8
"dominula"	160	16	134	1	37.5	0.5	0.5	0	0.3	1
"dominula"	160	17	29	1	6.3	0.4	0.4	0	0.3	0.7
"dominula"	160	18	96	1	28.4	0.5	0.5	0	0.4	0.8
"dominula"	160	19	53	1	18.3	0.6	0.6	0	0.2	1.4
"dominula"	160	20	64	1	20.3	0.7	0.7	0	0.6	1.6
"dominula"	160	21	128	1	25.4	0.6	0.6	0	0.3	0.7
"dominula"	160	22	95	1	35.2	0.6	0.6	0.1	0.2	1.1
"dominula"	160	23	75	1	16.1	0.6	0.6	0	0.3	0.7
"dominula"	160	24	87	1	21.7	0.5	0.5	0.1	0.4	0.8
"dominula"	160	25	98	1	25.1	0.6	0.6	0	0.4	1.1
"dominula"	160	26	100	1	26.7	0.6	0.6	0	0.5	1.5
"dominula"	160	27	138	1	36.7	0.7	0.7	0	0.3	0.9
"dominula"	160	28	103	1	22.3	0.5	0.5	0	0.4	1.5
"dominula"	160	29	114	1	25.5	0.5	0.5	0	0.4	1.3
"dominula"	160	30	71	1	16.2	0.7	0.7	0	0.6	2.5
"dominula"	160	31	88	2	28.8	0.5	0.5	0	0.1	0.1
"dominula"	160	32	47	1	20.8	0.6	0.6	0	0.4	2.4
"dominula"	160	33	118	1	39.9	0.7	0.7	0	0.6	2.1
"dominula"	160	34	45	1	13.5	0.4	0.4	0	0.3	1.1
"dominula"	160	35	172	2	31	0.4	0.4	0	0.2	0.6
"dominula"	160	36	93	1	29.3	0.6	0.6	0	0.3	1.4
"dominula"	160	37	95	1	24.2	0.5	0.5	0	0.5	1.1
"dominula"	160	38	11	1	4.6	0.3	0.3	0	0.2	0.7
"dominula"	160	39	63	1	29.5	0.6	0.6	0	0.2	1.1
"dominula"	160	40	78	1	19	0.4	0.4	0	0.3	0.5
"dominula"	160	41	79	1	16.3	0.5	0.5	0	0.4	2
"dominula"	160	42	74	1	23.8	0.5	0.5	0.1	0.3	1.3
"dominula"	160	43	50	1	16.6	0.6	0.6	0	0.6	1.4
"dominula"	160	44	211	1	46.9	0.5	0.5	0	0.4	1.4
"dominula"	160	45	76	1	24.3	0.4	0.4	0	0.3	1.2
"dominula"	160	46	94	1	25.9	0.5	0.5	0	0.5	2.1
"dominula"	160	47	75	1	27.4	0.4	0.4	0	0.1	0.3
"dominula"	160	48	82	1	30.7	0.4	0.4	0	0.4	1.2
"dominula"	160	49	56	1	22.5	0.5	0.5	0	0.4	1.9
"dominula"	160	50	79	1	20.9	0.4	0.4	0	0.4	2
"dominula"	160	51	92	1	29.8	0.6	0.6	0	0.4	2.3
"dominula"	160	52	78	1	22.8	0.5	0.5	0	0.2	1.5
"dominula"	160	53	75	1	23.6	0.6	0.6	0	0.3	1
"dominula"	160	54	21	2	6.2	0.6	0.6	0	0.6	2.5
"dominula"	160	55	118	1	34.8	0.4	0.4	0	0.4	2.3
"dominula"	160	56	71	1	23.2	0.7	0.7	0	0.5	1.9
"dominula"	160	57	165	1	27.4	0.3	0.3	0	0.3	2.2
"dominula"	160	58	81	1	27.5	0.5	0.5	0	0.4	1
"dominula"	160	59	225	1	50.4	0.6	0.6	0	0.4	1.4
"dominula"	160	60	103	1	26.9	0.5	0.5	0	0.4	1
"dominula"	160	61	66	1	19.3	0.5	0.5	0	0.4	1.3
"dominula"	160	62	35	1	11.2	0.4	0.4	0	0.4	1
"dominula"	160	63	163	1	34.5	0.4	0.4	0	0.3	0.6
"dominula"	160	64	68	1	29.8	0.6	0.6	0	0.5	2.6
"dominula"	160	65	31	1	11.4	0.5	0.5	0	0.5	2.6
"dominula"	160	66	68	1	20.7	0.4	0.4	0	0.3	0.8
"dominula"	160	67	49	1	9.6	0.5	0.5	0	0.4	2.4
"dominula"	160	68	105	1	24.9	0.4	0.4	0	0.2	0.9
"dominula"	160	69	20	1	6.2	0.3	0.3	0	0.2	1.1
"dominula"	160	70	70	1	17.6	0.4	0.4	0.1	0.3	1.3
"dominula"	160	71	80	1	22.2	0.6	0.6	0	0.6	3.5
"dominula"	160	72	91	1	18.4	0.4	0.4	0	0.4	1.9
"dominula"	160	73	47	1	13.8	0.5	0.5	0	0.4	2
"dominula"	160	74	79	1	14.7	0.4	0.4	0	0.2	0.6
"dominula"	160	75	59	1	14.9	0.4	0.4	0	0.4	1.3
"dominula"	160	76	156	1	42	0.4	0.4	0	0.3	3.1
"dominula"	160	77	64	1	19.7	0.6	0.6	0	0.6	3.4
"dominula"	160	78	59	1	20.2	0.5	0.5	0	0.3	1
"dominula"	160	79	162	1	26.2	0.4	0.4	0	0.4	1.1
"dominula"	160	80	137	1	34.4	0.4	0.4	0	0.3	1.6
"dominula"	160	81	40	1	11.4	0.5	0.5	0	0.5	3.4
"dominula"	160	82	69	1	26.2	0.5	0.5	0	0.5	2.4
"dominula"	160	83	67	1	21.2	0.4	0.4	0	0.4	2.5
"dominula"	160	84	86	1	30.8	0.6	0.6	0	0.5	3.3
"dominula"	160	85	130	1	30.3	0.4	0.4	0	0.3	1.6
"dominula"	160	86	166	1	53	0.5	0.5	0	0.5	3.1
"dominula"	160	87	29	1	11.1	0.6	0.6	0	0.5	2.9
"dominula"	160	88	68	1	22.9	0.5	0.5	0	0.4	2
"dominula"	160	89	192	2	34.8	0.4	0.4	0	0.4	2.9
"dominula"	160	90	105	1	25.1	0.6	0.6	0	0.5	3.1
"dominula"	160	91	151	1	25.3	0.4	0.4	0	0.2	1.3
"dominula"	160	92	87	1	29.8	0.5	0.5	0	0.5	3.8
"dominula"	160	93	39	1	11.4	0.6	0.6	0	0.6	2.4
"dominula"	160	94	320	1	55.6	0.4	0.4	0	0.3	1.7
"dominula"	160	95	59	2	17.7	0.4	0.4	0	0.3	1
"dominula"	160	96	64	1	24	0.6	0.6	0	0.5	3.5
"dominula"	160	97	61	1	17.1	0.4	0.4	0	0.4	1.8
"dominula"	160	98	160	2	41	0.5	0.5	0	0.4	2.5
"dominula"	160	99	42	1	15.8	0.4	0.4	0	0.3	1.2
"dominula"	160	100	130	2	37.2	0.7	0.7	0	0.6	3
"dominula"	160	101	73	1	14.7	0.4	0.4	0	0.4	3.2
"dominula"	160	102	78	1	19.3	0.5	0.5	0	0.3	3.5
"dominula"	160	103	75	1	30	0.5	0.5	0	0.5	2.3
"dominula"	160	104	69	1	21.4	0.3	0.3	0	0.1	1.2
"dominula"	160	105	44	2	17.6	0.6	0.6	0	0.5	2.7
"dominula"	160	106	122	1	27.2	0.4	0.4	0	0.3	3
"dominula"	160	107	49	1	17.4	0.4	0.4	0	0.3	1.1
"dominula"	160	108	85	1	18.3	0.4	0.4	0	0.3	1.2
"dominula"	160	109	116	1	36.3	0.7	0.7	0	0.4	3.1
"dominula"	160	110	155	1	29.4	0.5	0.5	0	0.4	2.8
"dominula"	160	111	187	1	35.4	0.4	0.4	0	0.3	2.4
"dominula"	160	112	77	1	18.8	0.5	0.5	0.1	0.3	2.4
"dominula"	160	113	112	1	36.5	0.6	0.6	0	0.4	1.9
"dominula"	160	114	28	1	11.4	0.4	0.4	0	0.4	3.5
"dominula"	160	115	235	1	41.7	0.5	0.5	0	0.5	3.6
"dominula"	160	116	55	1	10.6	0.5	0.5	0	0.5	3.3
"dominula"	160	117	55	2	17.2	0.4	0.4	0	0.4	1.6
"dominula"	160	118	154	2	34.5	0.6	0.6	0	0.5	2.6
"dominula"	160	119	53	2	17.7	0.7	0.7	0	0.5	3.9
"dominula"	160	120	188	1	39.7	0.5	0.5	0	0.5	3.5
"dominula"	160	121	135	2	21.6	0.4	0.4	0	0.4	1.2
"dominula"	160	122	157	2	24.2	0.7	0.7	0	0.6	4.4
"dominula"	160	123	99	2	21.1	0.4	0.4	0	0.4	3
"dominula"	160	124	58	2	15.8	0.6	0.6	0	0.4	2.6
"dominula"	160	125	77	1	23.4	0.7	0.7	0	0.4	3.9
"dominula"	160	126	47	1	19.2	0.5	0.5	0	0.5	4.3
"dominula"	160	127	61	1	15.5	0.7	0.7	0	0.5	4
"dominula"	160	128	47	2	12.2	0.5	0.5	0	0.5	2.8
"dominula"	160	129	106	1	22.8	0.4	0.4	0	0.3	2.3
"dominula"	160	130	35	1	12.3	0.5	0.5	0	0.4	2.6
"dominula"	160	131	195	2	31.5	0.4	0.4	0	0.4	0.9
"dominula"	160	132	105	1	16.7	0.4	0.4	0	0.4	3.5
"dominula"	160	133	45	1	16.7	0.5	0.5	0	0.4	1.6
"dominula"	160	134	87	1	26.8	0.6	0.6	0	0.6	3.3
"dominula"	160	135	99	1	30	0.6	0.6	0	0.5	4.4
"dominula"	160	136	129	1	26.5	0.6	0.6	0	0.4	3.4
"dominula"	160	137	198	3	37.1	0.5	0.5	0	0.3	1.6
"dominula"	160	138	77	1	24.6	0.6	0.6	0	0.4	3.9
"dominula"	160	139	57	1	16.8	0.4	0.4	0	0.3	4
"dominula"	160	140	124	2	27.6	0.7	0.7	0	0.5	2.4
"dominula"	160	141	32	1	10.9	0.6	0.6	0	0.6	4.7
"dominula"	160	142	93	2	29.1	0.5	0.5	0	0.5	2.2
"dominula"	160	143	72	2	22.1	0.5	0.5	0	0.3	0.8
"dominula"	160	144	79	1	23.3	0.5	0.5	0	0.4	2.7
"dominula"	160	145	61	1	19.6	0.5	0.5	0	0.4	2.1
"dominula"	160	146	86	2	26.5	0.5	0.5	0	0.4	1.5
"dominula"	160	147	58	1	14.9	0.4	0.4	0	0.4	1.6
"dominula"	160	148	44	1	9.4	0.3	0.3	0	0.3	3.8
"dominula"	160	149	53	1	11.2	0.6	0.6	0	0.4	3.6
"dominula"	160	150	172	1	41.5	0.5	0.5	0	0.4	4.1
"dominula"	160	151	53	1	17.3	0.5	0.5	0	0.5	2.7
"dominula"	160	152	178	2	46	0.4	0.4	0	0.4	1.9
"dominula"	160	153	39	1	12.8	0.4	0.4	0	0.3	3.7
"dominula"	160	154	170	1	49.5	0.5	0.5	0	0.4	2.3
"dominula"	160	155	51	1	22.1	0.5	0.5	0	0.3	2.4
"dominula"	160	156	127	1	34.8	0.5	0.5	0	0.4	3.3
"dominula"	160	157	90	1	25.4	0.7	0.7	0	0.5	4.2
"dominula"	160	158	70	2	19.5	0.5	0.5	0	0.5	3.8
"dominula"	160	159	42	1	16.8	0.5	0.5	0	0.3	1.8
"dominula"	160	160	63	1	22.7	0.5	0.5	0	0.4	4.5
"dominula"	170	1	60	1	22	0.8	0.8	0	0	0.6
"dominula"	170	2	58	1	22.1	0.7	0.7	0.1	0	0.4
"dominula"	170	3	91	1	24.7	0.7	0.7	0	0	0.4
"dominula"	170	4	67	1	14.1	0.5	0.5	0	0	0
"dominula"	170	5	115	1	22.8	0.6	0.6	0	0.3	0.5
"dominula"	170	6	93	1	22.8	0.6	0.6	0	0.3	0.7
"dominula"	170	7	77	1	18.1	0.6	0.6	0.1	0.1	0.4
"dominula"	170	8	54	1	19.7	0.6	0.6	0	0.3	0.7
"dominula"	170	9	44	1	13.4	0.4	0.4	0	0.1	0.2
"dominula"	170	10	122	1	31.5	0.6	0.6	0	0.3	0.7
"dominula"	170	11	47	1	17	0.6	0.6	0	0.2	0.5
"dominula"	170	12	83	1	24.4	0.7	0.7	0	0.3	1
"dominula"	170	13	83	1	28.1	0.8	0.8	0	0.2	1
"dominula"	170	14	144	2	23.9	0.4	0.4	0.1	0.1	0
"dominula"	170	15	95	1	19.8	0.6	0.6	0.1	0.2	0.6
"dominula"	170	16	36	1	14.2	0.7	0.7	0	0.3	1
"dominula"	170	17	63	1	14.9	0.7	0.7	0.2	0.2	0.6
"dominula"	170	18	120	1	22.2	0.7	0.7	0	0.3	1
"dominula"	170	19	45	1	12.3	0.6	0.6	0	0.4	0.7
"dominula"	170	20	101	1	21.7	0.6	0.6	0	0.4	0.8
"dominula"	170	21	53	1	11.8	0.6	0.6	0	0.5	0.8
"dominula"	170	22	22	1	7.4	0.5	0.5	0.1	0.4	0.9
"dominula"	170	23	45	1	11.1	0.5	0.5	0	0.3	0.7
"dominula"	170	24	21	1	7.4	0.5	0.5	0	0.4	0.7
"dominula"	170	25	69	1	20.3	0.7	0.7	0	0.4	1.7
"dominula"	170	26	54	1	14.4	0.6	0.6	0	0.3	0.9
"dominula"	170	27	88	2	18.8	0.7	0.7	0	0.3	0.9
"dominula"	170	28	31	1	13.2	0.5	0.5	0	0.4	1
"dominula"	170	29	60	1	15.2	0.5	0.5	0	0.3	0.9
"dominula"	170	30	76	1	17.3	0.5	0.5	0.1	0.4	0.9
"dominula"	170	31	67	1	21.7	0.9	0.9	0	0.5	2.1
"dominula"	170	32	79	1	25.3	0.8	0.8	0	0.4	1.8
"dominula"	170	33	49	1	10.9	0.5	0.5	0	0.5	1.8
"dominula"	170	34	66	1	15.3	0.6	0.6	0	0.5	2.1
"dominula"	170	35	56	1	22.8	0.7	0.7	0	0.4	1.7
"dominula"	170	36	45	1	12.8	0.6	0.6	0	0.3	0.9
"dominula"	170	37	57	1	12.3	0.6	0.6	0	0.4	2
"dominula"	170	38	120	1	29.2	0.7	0.7	0.1	0.4	1.9
"dominula"	170	39	32	1	12.8	0.4	0.4	0	0.4	1.2
"dominula"	170	40	118	1	24.2	0.6	0.6	0	0.4	1.3
"dominula"	170	41	43	1	13.5	0.5	0.5	0	0.4	2.3
"dominula"	170	42	53	1	23.8	0.7	0.7	0	0.3	1.7
"dominula"	170	43	85	1	28.3	0.7	0.7	0	0.3	1.6
"dominula"	170	44	82	1	20.3	0.6	0.6	0	0.5	2.2
"dominula"	170	45	59	1	14.7	0.5	0.5	0	0.3	1.3
"dominula"	170	46	113	1	26.3	0.7	0.7	0	0.4	2
"dominula"	170	47	89	1	22.3	0.5	0.5	0	0.2	0.8
"dominula"	170	48	93	1	27.2	0.6	0.6	0	0.6	2.7
"dominula"	170	49	60	1	17.6	0.5	0.5	0	0.4	1.2
"dominula"	170	50	88	1	24.7	0.7	0.7	0	0.5	2.2
"dominula"	170	51	55	1	20.4	0.7	0.7	0	0.6	2.4
"dominula"	170	52	78	1	21.2	0.6	0.6	0	0.5	2.2
"dominula"	170	53	84	1	25.2	0.7	0.7	0	0.6	2.7
"dominula"	170	54	49	1	19.5	0.6	0.6	0	0.4	2.1
"dominula"	170	55	30	1	14.5	0.6	0.6	0	0.5	2.4
"dominula"	170	56	53	1	16	0.7	0.7	0	0.6	2.6
"dominula"	170	57	28	1	8.1	0.6	0.6	0.1	0.4	2
"dominula"	170	58	55	1	18.6	0.6	0.6	0	0.3	1.3
"dominula"	170	59	60	1	17.1	0.7	0.7	0	0.2	1.1
"dominula"	170	60	45	1	19.2	0.6	0.6	0	0.4	1.9
"dominula"	170	61	44	1	14.4	0.5	0.5	0	0.4	1.9
"dominula"	170	62	52	1	18.7	0.7	0.7	0	0.6	2.4
"dominula"	170	63	80	1	16.7	0.6	0.6	0	0.6	2.1
"dominula"	170	64	105	1	19.6	0.5	0.5	0	0.2	1.1
"dominula"	170	65	114	1	30.1	0.5	0.5	0	0.4	1.9
"dominula"	170	66	95	1	20.5	0.6	0.6	0	0.5	2.8
"dominula"	170	67	26	1	9.5	0.5	0.5	0	0.5	2.7
"dominula"	170	68	50	2	15	0.6	0.6	0	0.6	2.8
"dominula"	170	69	75	1	20.3	0.7	0.7	0	0.5	3.3
"dominula"	170	70	47	1	19.2	0.7	0.7	0.1	0.4	2.5
"dominula"	170	71	59	1	15	0.6	0.6	0	0.5	1.3
"dominula"	170	72	61	1	18.1	0.9	0.9	0	0.5	3
"dominula"	170	73	50	1	17.6	0.6	0.6	0	0.5	2.5
"dominula"	170	74	44	1	14.1	0.6	0.6	0	0.6	3.3
"dominula"	170	75	54	1	13.2	0.5	0.5	0.1	0.3	1.5
"dominula"	170	76	119	1	28.3	0.7	0.7	0	0.5	1.7
"dominula"	170	77	26	1	8.5	0.4	0.4	0	0.1	0.5
"dominula"	170	78	85	1	19.5	0.8	0.8	0	0.6	2.8
"dominula"	170	79	57	1	20.1	0.8	0.8	0	0.5	1.8
"dominula"	170	80	26	1	9.6	0.5	0.5	0	0.4	1.1
"dominula"	170	81	19	2	7.8	0.5	0.5	0	0.2	1.5
"dominula"	170	82	143	1	27.9	0.4	0.4	0	0.2	0.4
"dominula"	170	83	51	2	20.3	0.7	0.7	0.1	0.3	1.3
"dominula"	170	84	55	1	20.4	0.7	0.7	0	0.7	2.4
"dominula"	170	85	265	1	36.9	0.5	0.5	0	0.3	1.2
"dominula"	170	86	151	1	43.2	0.6	0.6	0	0.6	3.5
"dominula"	170	87	67	1	15.4	0.6	0.6	0	0.5	3.8
"dominula"	170	88	55	1	22.4	0.4	0.4	0	0.4	2.6
"dominula"	170	89	56	1	16.2	0.7	0.7	0.1	0.6	3.5
"dominula"	170	90	33	1	11.1	0.4	0.4	0	0.4	2.4
"dominula"	170	91	64	1	22.1	0.8	0.8	0	0.7	3.4
"dominula"	170	92	101	1	16.5	0.5	0.5	0	0.5	3.2
"dominula"	170	93	58	2	21.3	0.9	0.9	0	0.7	3.8
"dominula"	170	94	143	2	24.2	0.4	0.4	0	0.4	1.4
"dominula"	170	95	149	1	29.5	0.7	0.7	0	0.5	4.6
"dominula"	170	96	21	2	9	0.4	0.4	0	0.4	2.4
"dominula"	170	97	32	1	12.4	0.5	0.5	0	0.4	2.2
"dominula"	170	98	54	1	15.8	0.6	0.6	0	0.6	3
"dominula"	170	99	35	2	9.4	0.4	0.4	0	0.4	2.9
"dominula"	170	100	74	2	21.5	0.7	0.7	0	0.5	3.1
"dominula"	170	101	48	1	14.9	0.6	0.6	0	0.5	4
"dominula"	170	102	65	2	20.3	0.5	0.5	0	0.4	2.2
"dominula"	170	103	58	1	15.2	0.6	0.6	0	0.6	3.1
"dominula"	170	104	66	1	18.2	0.5	0.5	0	0.3	1.9
"dominula"	170	105	56	2	15.3	0.6	0.6	0	0.5	3.5
"dominula"	170	106	74	1	19.2	0.6	0.6	0	0.5	4.5
"dominula"	170	107	32	1	10.6	0.6	0.6	0	0.6	3.8
"dominula"	170	108	66	1	18.1	0.6	0.6	0	0.4	3.1
"dominula"	170	109	54	1	17.4	0.6	0.6	0	0.6	3.9
"dominula"	170	110	57	1	17.1	0.6	0.6	0	0.5	3.3
"dominula"	170	111	52	1	16	0.7	0.7	0	0.5	2.9
"dominula"	170	112	33	2	9.9	0.5	0.5	0	0.5	1.4
"dominula"	170	113	54	1	12.5	0.5	0.5	0	0.4	2.8
"dominula"	170	114	71	1	27.4	0.6	0.6	0	0.4	2.8
"dominula"	170	115	32	2	13.6	0.5	0.5	0	0.4	2.3
"dominula"	170	116	99	2	29.3	0.8	0.8	0.1	0.3	1.8
"dominula"	170	117	43	1	18.4	0.7	0.7	0	0.6	4
"dominula"	170	118	43	2	15.1	0.6	0.6	0	0.4	1.8
"dominula"	170	119	70	1	16.8	0.6	0.6	0	0.6	4.7
"dominula"	170	120	67	2	21.3	0.6	0.6	0	0.5	2.6
"dominula"	170	121	97	1	21.7	0.6	0.6	0.1	0.3	2.4
"dominula"	170	122	102	1	18.2	0.6	0.6	0	0.6	4.6
"dominula"	170	123	77	1	23.9	0.7	0.7	0	0.7	6.8
"dominula"	170	124	71	1	16.7	0.5	0.5	0	0.4	1.3
"dominula"	170	125	61	1	15.2	0.6	0.6	0	0.6	5.7
"dominula"	170	126	91	2	18.2	0.5	0.5	0	0.5	2.6
"dominula"	170	127	65	1	20.9	0.6	0.6	0	0.5	3.5
"dominula"	170	128	47	1	13.8	0.5	0.5	0	0.5	5.7
"dominula"	170	129	48	1	14.4	0.4	0.4	0	0.4	3.5
"dominula"	170	130	74	2	16.2	0.6	0.6	0	0.5	3
"dominula"	170	131	50	2	16	0.6	0.6	0	0.5	3.2
"dominula"	170	132	81	1	19.7	0.8	0.8	0	0.6	3.6
"dominula"	170	133	59	1	19.7	0.6	0.6	0.1	0.4	4.2
"dominula"	170	134	60	1	14.6	0.6	0.6	0.1	0.5	3.1
"dominula"	170	135	61	2	14.2	0.6	0.6	0	0.6	4
"dominula"	170	136	55	2	17.6	0.7	0.7	0	0.4	2.4
"dominula"	170	137	59	1	24.6	0.7	0.7	0	0.7	4.6
"dominula"	170	138	59	1	18.7	0.5	0.5	0	0.4	3.8
"dominula"	170	139	185	1	43.7	0.7	0.7	0	0.6	5.5
"dominula"	170	140	44	1	15.1	0.7	0.7	0	0.6	6.9
"dominula"	170	141	72	1	26.1	0.5	0.5	0	0.4	2.4
"dominula"	170	142	43	2	15.2	0.4	0.4	0	0.4	2.1
"dominula"	170	143	43	1	16.5	0.6	0.6	0	0.6	3.2
