"Species"	"number_wasps"	"w"	"max_steps"	"min_steps"	"mean_steps"	"mean_survival"	"mean_nested"	"mean_usurp"	"mean_coNested"	"mean_coNesters"
"dominula"	110	97	89	1	31.1	0.2	0.2	0	0.1	0.6
"dominula"	110	98	73	2	20.9	0.2	0.2	0	0.2	0.1
"dominula"	110	99	184	3	58.8	0.2	0.2	0	0.1	0.2
"dominula"	110	100	151	2	46.8	0.2	0.2	0	0.2	0.5
"dominula"	110	101	92	1	26.8	0.3	0.3	0	0.2	0.7
"dominula"	110	102	100	1	29.2	0.2	0.2	0	0.1	0.7
"dominula"	110	103	259	1	73.2	0.3	0.3	0	0.2	0.8
"dominula"	110	104	116	2	33	0.1	0.1	0	0.1	0.9
"dominula"	110	105	102	5	31.8	0.2	0.2	0	0.1	-0.5
"dominula"	110	106	169	5	50.8	0.2	0.2	0	0.1	0.1
"dominula"	110	107	106	1	27.3	0.3	0.3	0	0.2	0.6
"dominula"	110	108	65	1	23.2	0.2	0.2	0	0.2	0.8
"dominula"	110	109	103	1	28.6	0.3	0.3	0	0.3	1.4
"dominula"	110	110	105	1	42.3	0.3	0.3	0	0.3	0.3
"dominula"	120	1	93	1	38.9	0.3	0.3	0	0	-0.4
"dominula"	120	2	132	1	39.9	0.2	0.2	0	0	-0.6
"dominula"	120	3	101	1	35.5	0.2	0.2	0	0	-0.6
"dominula"	120	4	120	1	29.7	0.3	0.3	0	0.1	-0.3
"dominula"	120	5	80	2	16.8	0.3	0.3	0	0.1	-0.3
"dominula"	120	6	225	1	47	0.4	0.4	0	0	-0.2
"dominula"	120	7	138	1	52.6	0.3	0.3	0	0.1	-0.3
"dominula"	120	8	85	2	26.5	0.3	0.3	0	0.2	-0.1
"dominula"	120	9	192	1	36.4	0.1	0.1	0	0.1	-0.6
"dominula"	120	10	94	1	39	0.2	0.2	0	0.1	-0.3
"dominula"	120	11	135	1	34.3	0.2	0.2	0	0.2	-0.4
"dominula"	120	12	88	1	39	0.2	0.2	0.1	0.1	-0.5
"dominula"	120	13	139	1	39.5	0.2	0.2	0	0.1	-0.2
"dominula"	120	14	112	2	34.6	0.3	0.3	0	0.1	-0.3
"dominula"	120	15	120	1	38.5	0.2	0.2	0.1	0.1	-0.3
"dominula"	120	16	98	1	42.6	0.4	0.4	0	0	-0.2
"dominula"	120	17	153	1	52.2	0.4	0.4	0	0.1	0
"dominula"	120	18	146	2	46.7	0.2	0.2	0	0	-0.4
"dominula"	120	19	105	1	30.8	0.2	0.2	0	0.1	-0.5
"dominula"	120	20	94	1	36.4	0.3	0.3	0	0.2	0.2
"dominula"	120	21	84	1	33.1	0.3	0.3	0	0.3	0.1
"dominula"	120	22	177	1	40.9	0.3	0.3	0	0.1	-0.3
"dominula"	120	23	165	1	56.4	0.1	0.1	0	0.1	-0.2
"dominula"	120	24	72	1	23.9	0.3	0.3	0	0.2	-0.2
"dominula"	120	25	72	1	27.7	0.3	0.3	0	0.2	0
"dominula"	120	26	112	1	29.3	0.2	0.2	0	0.1	-0.4
"dominula"	120	27	66	3	25.4	0.2	0.2	0	0.1	0.1
"dominula"	120	28	86	2	23.4	0.1	0.1	0	0	-0.8
"dominula"	120	29	75	1	23.9	0.2	0.2	0	0.2	0
"dominula"	120	30	83	2	21.6	0.2	0.2	0	0.1	-0.5
"dominula"	120	31	59	2	22.5	0.3	0.3	0	0.1	-0.3
"dominula"	120	32	213	2	50.1	0.3	0.3	0	0	-0.4
"dominula"	120	33	128	1	46.8	0.4	0.4	0	0.4	0.7
"dominula"	120	34	111	3	35.8	0.2	0.2	0	0.1	-0.5
"dominula"	120	35	163	3	50.7	0.2	0.2	0	0.1	-0.4
"dominula"	120	36	147	1	69	0.3	0.3	0	0.1	-0.3
"dominula"	120	37	50	1	24.7	0.2	0.2	0	0.2	0.1
"dominula"	120	38	124	1	45.7	0.3	0.3	0	0.2	0.1
"dominula"	120	39	205	1	51.8	0.2	0.2	0	0.2	-0.2
"dominula"	120	40	37	1	12.8	0.2	0.2	0	0.2	0.1
"dominula"	120	41	475	1	87.2	0.2	0.2	0	0.2	-0.2
"dominula"	120	42	197	1	69.8	0.2	0.2	0	0.2	0.4
"dominula"	120	43	84	1	31.8	0.1	0.1	0	0.1	-0.4
"dominula"	120	44	137	1	26.5	0.2	0.2	0	0.1	-0.1
"dominula"	120	45	121	1	40.6	0.1	0.1	0	0.1	-0.2
"dominula"	120	46	204	1	37.8	0.1	0.1	0	0.1	-0.5
"dominula"	120	47	187	2	36.7	0.2	0.2	0	0.2	0
"dominula"	120	48	134	2	43.1	0.3	0.3	0	0.1	-0.3
"dominula"	120	49	187	3	41.9	0.3	0.3	0	0	-0.4
"dominula"	120	50	228	1	57.1	0.2	0.2	0.1	0.1	0
"dominula"	120	51	46	1	19.5	0.3	0.3	0	0.2	0.4
"dominula"	120	52	159	2	47.3	0.2	0.2	0	0.1	-0.1
"dominula"	120	53	150	1	29.3	0.3	0.3	0	0.2	0.6
"dominula"	120	54	47	1	22.6	0.2	0.2	0	0.2	0.2
"dominula"	120	55	173	2	45.8	0.2	0.2	0	0.1	0
"dominula"	120	56	121	1	45.8	0.2	0.2	0	0.2	0
"dominula"	120	57	123	2	59.9	0.2	0.2	0	0.1	-0.5
"dominula"	120	58	65	1	20.1	0.1	0.1	0.1	0	-0.8
"dominula"	120	59	73	1	23.1	0.3	0.3	0	0.3	1.3
"dominula"	120	60	18	1	9.9	0.2	0.2	0	0.2	0.9
"dominula"	120	61	102	2	40.7	0.1	0.1	0	0.1	-0.1
"dominula"	120	62	48	1	19.2	0.1	0.1	0	0.1	0.1
"dominula"	120	63	193	3	65.5	0.3	0.3	0	0.1	0
"dominula"	120	64	118	1	44.5	0.3	0.3	0	0.2	0.5
"dominula"	120	65	247	2	52.5	0.3	0.3	0	0.2	0.1
"dominula"	120	66	183	1	45.9	0.1	0.1	0	0.1	0.1
"dominula"	120	67	64	1	21.8	0.3	0.3	0	0.2	1.2
"dominula"	120	68	103	1	39.7	0.2	0.2	0	0.2	0.6
"dominula"	120	69	36	2	18.9	0.2	0.2	0	0	-0.6
"dominula"	120	70	66	4	27.2	0.1	0.1	0	0.1	0.5
"dominula"	120	71	163	1	74	0.1	0.1	0	0.1	0.1
"dominula"	120	72	260	1	65.8	0.3	0.3	0	0.3	0.7
"dominula"	120	73	52	1	26.4	0.2	0.2	0	0.2	0.6
"dominula"	120	74	92	1	33.4	0.2	0.2	0	0.2	0.5
"dominula"	120	75	68	2	18.9	0.3	0.3	0	0.2	-0.2
"dominula"	120	76	92	2	32.4	0.3	0.3	0	0.3	1.6
"dominula"	120	77	276	2	81.7	0.2	0.2	0	0.1	-0.5
"dominula"	120	78	81	1	33.7	0.3	0.3	0	0.3	1.3
"dominula"	120	79	94	1	31.6	0.2	0.2	0	0.1	-0.1
"dominula"	120	80	103	1	38.7	0.2	0.2	0	0.1	0.1
"dominula"	120	81	286	2	70.3	0.2	0.2	0	0.2	-0.3
"dominula"	120	82	92	2	37.3	0.1	0.1	0	0.1	-0.5
"dominula"	120	83	111	1	56.7	0.1	0.1	0	0.1	0
"dominula"	120	84	99	1	30.9	0.3	0.3	0	0.3	0.9
"dominula"	120	85	77	2	38	0.1	0.1	0	0	0.4
"dominula"	120	86	156	2	64.1	0.2	0.2	0	0.2	0
"dominula"	120	87	74	3	26.1	0.2	0.2	0	0.1	-0.5
"dominula"	120	88	151	2	48.7	0.3	0.3	0	0.3	0.6
"dominula"	120	89	95	2	28.4	0.2	0.2	0	0.2	-0.2
"dominula"	120	90	83	2	24.3	0.2	0.2	0	0.1	-0.1
"dominula"	120	91	145	2	49.3	0.1	0.1	0	0.1	-0.5
"dominula"	120	92	73	1	32.6	0.2	0.2	0	0.1	0
"dominula"	120	93	75	2	30.8	0.2	0.2	0	0.2	0.5
"dominula"	120	94	101	1	30.2	0.3	0.3	0	0.2	1.1
"dominula"	120	95	232	1	65.3	0.4	0.4	0	0.4	1.4
"dominula"	120	96	78	3	36.8	0.2	0.2	0	0.2	0
"dominula"	120	97	90	2	25	0.3	0.3	0.1	0.2	0.3
"dominula"	120	98	59	1	18.7	0.2	0.2	0	0.2	1.2
"dominula"	120	99	170	1	69.5	0.4	0.4	0	0.3	0.4
"dominula"	120	100	252	1	60.7	0.2	0.2	0	0.1	0.6
"dominula"	120	101	98	1	39.2	0.2	0.2	0	0.2	-0.2
"dominula"	120	102	72	2	23.9	0.3	0.3	0	0.2	0.7
"dominula"	120	103	82	1	39.1	0.3	0.3	0.1	0.2	0.1
"dominula"	120	104	202	3	54.9	0.2	0.2	0	0.2	0.1
"dominula"	120	105	67	4	32.3	0.3	0.3	0	0.2	0.9
"dominula"	120	106	85	2	28.9	0.2	0.2	0	0.2	0.4
"dominula"	120	107	115	3	37.8	0.3	0.3	0	0.2	0.2
"dominula"	120	108	166	4	55.7	0.2	0.2	0	0	-0.6
"dominula"	120	109	65	2	28.2	0.2	0.2	0	0.2	1.1
"dominula"	120	110	124	2	38.7	0.2	0.2	0	0.1	0
"dominula"	120	111	115	3	37.6	0.3	0.3	0	0.3	0.9
"dominula"	120	112	107	3	38.1	0.2	0.2	0	0.2	-0.1
"dominula"	120	113	136	1	29.5	0.3	0.3	0	0.2	0.9
"dominula"	120	114	80	2	18.9	0.2	0.2	0	0.1	-0.5
"dominula"	120	115	181	7	41.1	0.1	0.1	0	0	-0.8
"dominula"	120	116	153	2	48.1	0.3	0.3	0	0.2	0.6
"dominula"	120	117	317	6	50.4	0.2	0.2	0	0.2	0.1
"dominula"	120	118	67	3	24.2	0.1	0.1	0	0	-0.8
"dominula"	120	119	241	1	60.1	0.2	0.2	0	0.2	0.9
"dominula"	120	120	123	2	48	0.2	0.2	0	0.1	-0.5
"dominula"	130	1	141	1	57.8	0.3	0.3	0	0	-0.4
"dominula"	130	2	126	1	39.7	0.3	0.3	0	0	-0.4
"dominula"	130	3	326	1	68.8	0.2	0.2	0	0	-0.6
"dominula"	130	4	158	1	60	0.2	0.2	0	0.1	-0.5
"dominula"	130	5	112	2	44.9	0.4	0.4	0	0	-0.2
"dominula"	130	6	151	1	39.3	0.3	0.3	0	0.2	-0.2
"dominula"	130	7	159	1	33.6	0.3	0.3	0	0.1	-0.3
"dominula"	130	8	167	2	41	0.3	0.3	0	0.1	-0.2
"dominula"	130	9	57	1	21.2	0.2	0.2	0	0	-0.6
"dominula"	130	10	55	3	26.3	0.1	0.1	0	0	-0.8
"dominula"	130	11	81	2	32.4	0.2	0.2	0	0.1	-0.5
"dominula"	130	12	40	1	19.1	0.3	0.3	0	0.3	-0.1
"dominula"	130	13	123	1	42	0.1	0.1	0	0.1	-0.6
"dominula"	130	14	122	1	44.5	0.2	0.2	0	0.1	-0.4
"dominula"	130	15	112	2	29.8	0.3	0.3	0.1	0	-0.4
"dominula"	130	16	138	2	34.5	0.1	0.1	0	0	-0.8
"dominula"	130	17	70	1	27	0.1	0.1	0	0.1	-0.5
"dominula"	130	18	85	1	26.9	0.2	0.2	0	0.1	-0.5
"dominula"	130	19	73	1	36.9	0.2	0.2	0	0.1	-0.4
"dominula"	130	20	95	1	26.8	0.2	0.2	0.1	0.1	-0.2
"dominula"	130	21	128	1	50.2	0.2	0.2	0	0.1	-0.3
"dominula"	130	22	83	1	39.6	0.2	0.2	0	0.1	-0.3
"dominula"	130	23	126	2	47.6	0.2	0.2	0	0	-0.6
"dominula"	130	24	244	2	71.7	0.3	0.3	0	0.1	-0.3
"dominula"	130	25	93	1	29.3	0.3	0.3	0	0.1	-0.2
"dominula"	130	26	79	1	28.3	0.1	0.1	0	0.1	-0.4
"dominula"	130	27	175	2	57.2	0.3	0.3	0	0.2	0.2
"dominula"	130	28	124	1	37.3	0.3	0.3	0	0.1	0
"dominula"	130	29	76	1	39	0.2	0.2	0	0	-0.6
"dominula"	130	30	139	1	49.1	0.3	0.3	0	0.1	-0.3
"dominula"	130	31	88	2	26.1	0.1	0.1	0	0	-0.8
"dominula"	130	32	136	2	38.8	0.3	0.3	0	0.2	0
"dominula"	130	33	268	2	69.7	0.2	0.2	0	0.1	-0.4
"dominula"	130	34	256	3	64.7	0.2	0.2	0	0	-0.6
"dominula"	130	35	96	1	29.8	0.3	0.3	0	0.2	0
"dominula"	130	36	58	1	24.7	0.1	0.1	0	0.1	-0.4
"dominula"	130	37	52	1	22.4	0.3	0.3	0	0.3	0.5
"dominula"	130	38	175	1	47.5	0.2	0.2	0	0.1	0
"dominula"	130	39	72	1	25.4	0.2	0.2	0	0.1	-0.1
"dominula"	130	40	118	1	31.8	0.2	0.2	0	0.2	0.2
"dominula"	130	41	63	1	25.3	0.2	0.2	0	0.2	0
"dominula"	130	42	82	2	39	0.3	0.3	0	0.2	0.1
"dominula"	130	43	43	1	17.7	0.2	0.2	0.1	0.1	-0.3
"dominula"	130	44	108	2	50	0.4	0.4	0	0.1	-0.1
"dominula"	130	45	218	1	79.1	0.2	0.2	0	0.1	0
"dominula"	130	46	188	1	53.2	0.2	0.2	0	0.1	-0.2
"dominula"	130	47	189	1	35.6	0.4	0.4	0	0.2	0
"dominula"	130	48	84	1	35.1	0.1	0.1	0	0.1	-0.6
"dominula"	130	49	161	2	35.9	0.1	0.1	0	0.1	-0.7
"dominula"	130	50	113	2	33.6	0.4	0.4	0	0.4	0.3
"dominula"	130	51	87	1	31.7	0.4	0.4	0	0.4	1.2
"dominula"	130	52	46	2	21.6	0.3	0.3	0.1	0.2	0.3
"dominula"	130	53	86	2	26.1	0.2	0.2	0	0.1	-0.2
"dominula"	130	54	133	1	30.5	0.2	0.2	0	0.1	-0.4
"dominula"	130	55	82	3	34.3	0.4	0.4	0	0.1	0
"dominula"	130	56	123	2	45.9	0.3	0.3	0	0.3	0.1
"dominula"	130	57	215	1	49.8	0.1	0.1	0	0.1	-0.1
"dominula"	130	58	107	2	35	0.3	0.3	0	0.2	0.3
"dominula"	130	59	131	3	41.5	0.1	0.1	0	0.1	-0.4
"dominula"	130	60	132	2	47.6	0.2	0.2	0	0.2	-0.2
"dominula"	130	61	167	1	38.3	0.1	0.1	0	0.1	-0.1
"dominula"	130	62	100	2	31.9	0.2	0.2	0	0.2	0.3
"dominula"	130	63	103	1	40.2	0.2	0.2	0	0.2	0
"dominula"	130	64	127	1	41.6	0.2	0.2	0	0.1	-0.1
"dominula"	130	65	188	1	66	0.1	0.1	0	0.1	0
"dominula"	130	66	194	1	35.2	0.3	0.3	0	0.3	1
"dominula"	130	67	57	3	24.3	0.2	0.2	0	0.2	-0.1
"dominula"	130	68	155	2	50.9	0.3	0.3	0	0.2	0.1
"dominula"	130	69	142	3	51.4	0.3	0.3	0	0.2	0.2
"dominula"	130	70	95	1	28.7	0.1	0.1	0	0.1	-0.6
"dominula"	130	71	152	4	57.4	0.2	0.2	0	0.1	-0.5
"dominula"	130	72	69	2	31.4	0.1	0.1	0.1	0	-0.8
"dominula"	130	73	134	3	53.6	0.2	0.2	0	0.2	-0.2
"dominula"	130	74	145	3	55.8	0.3	0.3	0	0.2	0.8
"dominula"	130	75	134	2	45.2	0.3	0.3	0	0.2	0.1
"dominula"	130	76	96	1	29.6	0.1	0.1	0	0.1	-0.3
"dominula"	130	77	102	2	37.8	0.3	0.3	0	0.3	0.7
"dominula"	130	78	92	1	27.1	0.1	0.1	0	0.1	-0.2
"dominula"	130	79	167	1	43.5	0.3	0.3	0	0.3	0.6
"dominula"	130	80	39	2	18.5	0.2	0.2	0	0.2	0.3
"dominula"	130	81	167	1	38.1	0.4	0.4	0	0.3	1
"dominula"	130	82	150	4	39.2	0.2	0.2	0	0.2	0.5
"dominula"	130	83	218	2	61.4	0.2	0.2	0	0.1	-0.3
"dominula"	130	84	55	1	25.5	0.2	0.2	0	0.2	0.4
"dominula"	130	85	201	1	45.5	0.3	0.3	0	0.3	1.1
"dominula"	130	86	141	1	27.8	0.3	0.3	0	0.1	-0.1
"dominula"	130	87	208	1	47.7	0.2	0.2	0	0.2	0.3
"dominula"	130	88	206	1	54.4	0.2	0.2	0	0.2	0.6
"dominula"	130	89	59	4	27	0.3	0.3	0	0.2	0.7
"dominula"	130	90	70	1	23.3	0.4	0.4	0	0.2	0.5
"dominula"	130	91	97	4	33	0.2	0.2	0	0.1	0.4
"dominula"	130	92	209	2	63.9	0.2	0.2	0	0.1	-0.2
"dominula"	130	93	156	1	38.1	0.2	0.2	0	0.2	0.9
"dominula"	130	94	102	2	35.8	0.1	0.1	0	0	-0.8
"dominula"	130	95	66	2	22.5	0.3	0.3	0	0.2	0.5
"dominula"	130	96	148	4	51.7	0.2	0.2	0	0.2	0.1
"dominula"	130	97	40	3	18.9	0.3	0.3	0	0.2	0.2
"dominula"	130	98	99	2	29.8	0.1	0.1	0	0.1	-0.4
"dominula"	130	99	187	2	47.2	0.1	0.1	0	0.1	-0.7
"dominula"	130	100	127	1	46.3	0.1	0.1	0	0.1	0.2
"dominula"	130	101	76	2	25.6	0.2	0.2	0	0.2	0.2
"dominula"	130	102	120	4	44.1	0.1	0.1	0	0.1	-0.7
"dominula"	130	103	76	2	22.6	0.2	0.2	0	0.2	0.9
"dominula"	130	104	97	2	25.1	0.3	0.3	0	0.2	0.7
"dominula"	130	105	61	1	27.7	0.2	0.2	0	0.2	-0.4
"dominula"	130	106	47	1	17	0.1	0.1	0	0.1	0.1
"dominula"	130	107	68	2	29.2	0.2	0.2	0	0.1	0
"dominula"	130	108	254	8	56	0.1	0.1	0	0.1	-0.3
"dominula"	130	109	114	2	41	0.2	0.2	0	0.2	-0.1
"dominula"	130	110	117	3	41.9	0.3	0.3	0	0.1	-0.2
"dominula"	130	111	118	2	27.7	0.1	0.1	0	0	-0.8
"dominula"	130	112	59	2	21.3	0.3	0.3	0	0.3	1.3
"dominula"	130	113	115	1	42.6	0.1	0.1	0	0.1	1
"dominula"	130	114	112	1	42.4	0.2	0.2	0	0.2	0.4
"dominula"	130	115	132	2	40	0.2	0.2	0	0.2	0.7
"dominula"	130	116	415	1	69.8	0.1	0.1	0	0.1	0.1
"dominula"	130	117	82	3	18.3	0.2	0.2	0	0.2	0.2
"dominula"	130	118	163	3	41.4	0.2	0.2	0	0.2	0.4
"dominula"	130	119	106	5	37.5	0.3	0.3	0	0.3	1.5
"dominula"	130	120	80	2	28.8	0.3	0.3	0	0.3	1.4
"dominula"	130	121	93	1	29.1	0.3	0.3	0	0.2	1.1
"dominula"	130	122	134	4	50	0.2	0.2	0	0.2	-0.3
"dominula"	130	123	127	1	47.2	0.2	0.2	0	0.1	-0.5
"dominula"	130	124	77	1	28.5	0.1	0.1	0	0.1	0.1
"dominula"	130	125	219	1	43.2	0.2	0.2	0	0.2	1.3
"dominula"	130	126	145	3	52.7	0.2	0.2	0	0.1	-0.5
"dominula"	130	127	203	2	66.7	0.1	0.1	0	0.1	-0.1
"dominula"	130	128	70	2	18.9	0.2	0.2	0	0.1	-0.1
"dominula"	130	129	100	1	35.6	0.1	0.1	0	0.1	0.1
"dominula"	130	130	177	3	38.9	0.1	0.1	0	0.1	0.2
"dominula"	140	1	113	1	39	0.3	0.3	0	0	-0.4
"dominula"	140	2	165	1	52.1	0.3	0.3	0	0	-0.4
"dominula"	140	3	21	1	12.1	0.3	0.3	0	0	-0.4
"dominula"	140	4	217	1	59.1	0.2	0.2	0	0.1	-0.5
"dominula"	140	5	178	1	47.7	0.2	0.2	0	0	-0.6
"dominula"	140	6	66	2	19.5	0.4	0.4	0	0.1	-0.1
"dominula"	140	7	98	2	48	0.3	0.3	0	0.2	-0.2
"dominula"	140	8	162	2	47.2	0.1	0.1	0	0	-0.8
"dominula"	140	9	214	1	47.4	0.1	0.1	0	0.1	-0.7
"dominula"	140	10	95	1	32.5	0.3	0.3	0	0	-0.4
"dominula"	140	11	149	1	21.3	0.2	0.2	0	0.1	-0.5
"dominula"	140	12	35	2	17.4	0.3	0.3	0	0.1	-0.3
"dominula"	140	13	308	1	65.2	0.3	0.3	0	0.1	-0.2
"dominula"	140	14	108	2	46.3	0.1	0.1	0	0	-0.8
"dominula"	140	15	98	1	33.8	0.3	0.3	0	0.1	-0.1
"dominula"	140	16	169	1	49	0.3	0.3	0	0.2	-0.2
"dominula"	140	17	24	2	11.3	0.2	0.2	0	0	-0.6
"dominula"	140	18	165	1	40.1	0.2	0.2	0	0.1	-0.4
"dominula"	140	19	122	1	42.4	0.3	0.3	0	0.1	-0.2
"dominula"	140	20	68	1	33.6	0.3	0.3	0	0.1	-0.3
"dominula"	140	21	100	3	42.5	0.3	0.3	0	0.2	0.1
"dominula"	140	22	171	1	50.1	0.2	0.2	0	0.2	-0.3
"dominula"	140	23	147	1	51.8	0.1	0.1	0	0.1	-0.5
"dominula"	140	24	111	1	21.7	0.2	0.2	0	0.2	-0.1
"dominula"	140	25	64	1	27.5	0.2	0.2	0	0.2	-0.3
"dominula"	140	26	124	1	40.2	0.3	0.3	0.1	0.2	0
"dominula"	140	27	37	2	22.2	0.2	0.2	0	0.1	-0.5
"dominula"	140	28	228	2	61.9	0.2	0.2	0	0.1	-0.5
"dominula"	140	29	81	1	28.8	0.2	0.2	0	0.1	-0.2
"dominula"	140	30	60	1	29.9	0.3	0.3	0.1	0.1	0
"dominula"	140	31	75	1	32.7	0.1	0.1	0	0.1	-0.4
"dominula"	140	32	147	1	45.1	0.2	0.2	0	0.1	0
"dominula"	140	33	87	1	21.1	0.2	0.2	0	0.1	-0.2
"dominula"	140	34	48	1	19.6	0.2	0.2	0	0.2	0.3
"dominula"	140	35	167	1	43.9	0.2	0.2	0	0.1	-0.1
"dominula"	140	36	61	2	26.9	0.3	0.3	0	0.1	-0.3
"dominula"	140	37	69	1	28.7	0.2	0.2	0	0.2	0.2
"dominula"	140	38	247	2	48.6	0.1	0.1	0	0	-0.8
"dominula"	140	39	131	1	38	0.3	0.3	0	0.1	0.3
"dominula"	140	40	113	2	39.5	0.4	0.4	0	0.1	0.1
"dominula"	140	41	66	1	20.3	0.1	0.1	0	0.1	-0.4
"dominula"	140	42	80	2	36.2	0.2	0.2	0	0.2	-0.4
"dominula"	140	43	49	1	19.1	0.1	0.1	0	0.1	-0.3
"dominula"	140	44	95	1	36.3	0.3	0.3	0	0.3	0.5
"dominula"	140	45	99	1	41.5	0.2	0.2	0.1	0.1	-0.1
"dominula"	140	46	98	1	40.2	0.2	0.2	0	0.2	0.1
"dominula"	140	47	125	1	46.7	0.2	0.2	0	0.2	0.2
"dominula"	140	48	86	2	27.6	0.3	0.3	0	0.2	0.3
"dominula"	140	49	118	1	33.9	0	0	0	0	-0.8
"dominula"	140	50	117	1	39.5	0.4	0.4	0	0.2	0.9
"dominula"	140	51	128	1	31.9	0.3	0.3	0	0.2	0.6
"dominula"	140	52	95	1	29.1	0.3	0.3	0	0.2	0.4
"dominula"	140	53	140	2	51.7	0.3	0.3	0	0.1	-0.2
"dominula"	140	54	180	1	38.6	0.2	0.2	0	0.2	-0.4
"dominula"	140	55	164	3	65.4	0.3	0.3	0	0.3	0.7
"dominula"	140	56	110	1	28.9	0.3	0.3	0	0.3	1.1
"dominula"	140	57	99	1	37.4	0.2	0.2	0	0.1	0
"dominula"	140	58	193	1	38.8	0.2	0.2	0	0.1	0.1
"dominula"	140	59	132	1	60.4	0.3	0.3	0	0.1	0.3
"dominula"	140	60	138	1	30.8	0.2	0.2	0	0.1	0.4
"dominula"	140	61	96	2	39.4	0.2	0.2	0	0.1	-0.4
"dominula"	140	62	167	1	38.9	0.3	0.3	0	0.3	0.4
"dominula"	140	63	96	2	35.2	0.3	0.3	0	0	-0.4
"dominula"	140	64	174	3	44.3	0.1	0.1	0	0	-0.8
"dominula"	140	65	121	3	34.8	0.4	0.4	0	0.3	0.3
"dominula"	140	66	118	1	22	0.1	0.1	0	0.1	0
"dominula"	140	67	76	1	31.1	0.4	0.4	0	0.1	0.2
"dominula"	140	68	192	1	68.6	0.1	0.1	0	0.1	0.1
"dominula"	140	69	122	1	35.8	0.2	0.2	0	0.2	0.7
"dominula"	140	70	100	2	40.6	0.2	0.2	0	0.2	-0.3
"dominula"	140	71	108	1	46.1	0.2	0.2	0	0.2	0.2
"dominula"	140	72	71	2	28	0.3	0.3	0.1	0.2	0.4
"dominula"	140	73	46	1	14.9	0.2	0.2	0	0.1	0
"dominula"	140	74	116	1	57.1	0.2	0.2	0	0.2	0.6
"dominula"	140	75	111	2	54.2	0.2	0.2	0	0.2	-0.2
"dominula"	140	76	160	3	47.3	0.2	0.2	0	0.2	0.4
"dominula"	140	77	233	1	42.5	0.1	0.1	0	0.1	-0.7
"dominula"	140	78	72	1	35.1	0.3	0.3	0	0.2	1
"dominula"	140	79	111	3	55.4	0.1	0.1	0	0.1	-0.5
"dominula"	140	80	108	1	30.8	0.2	0.2	0	0.2	0.8
"dominula"	140	81	197	1	39.6	0.2	0.2	0	0.1	0.5
"dominula"	140	82	85	2	35.7	0.1	0.1	0	0.1	-0.4
"dominula"	140	83	75	1	24.2	0.4	0.4	0	0.4	1.6
"dominula"	140	84	119	2	42.9	0.1	0.1	0	0.1	0.5
"dominula"	140	85	102	3	22.9	0.1	0.1	0	0	0
"dominula"	140	86	148	1	48.6	0.3	0.3	0	0.2	0.8
"dominula"	140	87	108	2	32.6	0.2	0.2	0	0.2	1.3
"dominula"	140	88	71	3	21.9	0.1	0.1	0	0.1	-0.2
"dominula"	140	89	224	3	50.4	0.2	0.2	0	0.2	1.1
"dominula"	140	90	121	2	36.8	0.1	0.1	0	0.1	-0.6
"dominula"	140	91	110	1	37.7	0.1	0.1	0	0.1	0.6
"dominula"	140	92	104	2	28.4	0.1	0.1	0	0.1	0.8
"dominula"	140	93	68	2	32.5	0.3	0.3	0	0.3	0.8
"dominula"	140	94	97	2	23.8	0.3	0.3	0	0.3	0.4
"dominula"	140	95	160	4	58.1	0.2	0.2	0	0.1	-0.5
"dominula"	140	96	91	1	32.8	0.2	0.2	0	0.1	0.4
"dominula"	140	97	178	7	56.4	0.2	0.2	0	0	-0.6
"dominula"	140	98	206	1	57.8	0.3	0.3	0	0.3	0.9
"dominula"	140	99	158	3	47.4	0.3	0.3	0	0.1	-0.3
"dominula"	140	100	121	1	32.6	0.3	0.3	0	0.2	0.7
"dominula"	140	101	127	1	45.2	0.2	0.2	0	0.2	1
"dominula"	140	102	164	1	46.5	0.1	0.1	0	0.1	0.2
"dominula"	140	103	85	1	25.8	0.2	0.2	0	0.1	0.9
"dominula"	140	104	204	4	61.2	0.1	0.1	0	0.1	-0.4
"dominula"	140	105	74	2	25	0.3	0.3	0.1	0.2	-0.2
"dominula"	140	106	105	2	28.4	0.1	0.1	0	0.1	-0.5
"dominula"	140	107	34	2	15.1	0.3	0.3	0	0.3	0.8
"dominula"	140	108	69	4	31.7	0.3	0.3	0	0.3	0.6
"dominula"	140	109	141	2	34.3	0.1	0.1	0	0.1	-0.2
"dominula"	140	110	132	1	37.2	0.2	0.2	0	0	-0.6
"dominula"	140	111	149	1	40.3	0.2	0.2	0	0.2	0.8
"dominula"	140	112	159	1	49.5	0.3	0.3	0	0.2	1.2
"dominula"	140	113	143	2	37.2	0.3	0.3	0	0.2	0.5
"dominula"	140	114	325	3	57.3	0.2	0.2	0	0.1	1
"dominula"	140	115	193	1	44	0.2	0.2	0	0.1	0.5
"dominula"	140	116	144	2	33.8	0.1	0.1	0	0.1	-0.2
"dominula"	140	117	116	1	53.7	0.3	0.3	0	0.1	0.7
"dominula"	140	118	93	2	39	0.3	0.3	0	0.3	1.1
"dominula"	140	119	123	3	50.5	0.1	0.1	0	0.1	-0.5
"dominula"	140	120	80	1	26	0.4	0.4	0	0.4	2
"dominula"	140	121	149	1	32.5	0.3	0.3	0	0.2	1.3
"dominula"	140	122	77	4	34.7	0.1	0.1	0	0.1	-0.4
"dominula"	140	123	242	2	67.9	0.3	0.3	0	0.2	-0.1
