"Species"	"number_wasps"	"w"	"max_steps"	"min_steps"	"mean_steps"	"mean_survival"	"mean_nested"	"mean_usurp"	"mean_coNested"	"mean_coNesters"
"dominula"	190	56	86	1	18	0.5	0.5	0	0.5	3
"dominula"	190	57	53	1	17.8	0.6	0.6	0	0.3	1.5
"dominula"	190	58	64	1	19.3	0.5	0.5	0	0.4	2.1
"dominula"	190	59	140	1	27.5	0.4	0.4	0	0.3	2.7
"dominula"	190	60	112	1	21.7	0.6	0.6	0	0.3	2.3
"dominula"	190	61	211	1	37.8	0.7	0.7	0	0.2	1.4
"dominula"	190	62	124	1	41.2	0.5	0.5	0	0.4	2
"dominula"	190	63	55	1	13.4	0.7	0.7	0	0.3	2.6
"dominula"	190	64	60	2	19.9	0.5	0.5	0	0.4	1.5
"dominula"	190	65	43	2	15.2	0.5	0.5	0	0.4	2.2
"dominula"	190	66	34	1	14.8	0.5	0.5	0	0.5	3.1
"dominula"	190	67	45	1	11.9	0.5	0.5	0	0.4	1.2
"dominula"	190	68	25	1	10.7	0.5	0.5	0.1	0.3	1.4
"dominula"	190	69	79	1	20	0.6	0.6	0	0.3	1.6
"dominula"	190	70	53	1	17	0.5	0.5	0.1	0.3	2.1
"dominula"	190	71	206	1	27.8	0.4	0.4	0	0.4	1.4
"dominula"	190	72	130	1	34.7	0.4	0.4	0	0.2	1.2
"dominula"	190	73	86	1	18.6	0.7	0.7	0	0.6	2.2
"dominula"	190	74	67	1	26	0.4	0.4	0	0.3	1.4
"dominula"	190	75	94	1	20.2	0.6	0.6	0	0.4	3.2
"dominula"	190	76	85	1	23	0.6	0.6	0	0.4	1.7
"dominula"	190	77	157	3	33.7	0.6	0.6	0	0.6	1.6
"dominula"	190	78	52	1	14	0.3	0.3	0	0.3	1.6
"dominula"	190	79	42	1	11.1	0.4	0.4	0	0.4	1.8
"dominula"	190	80	90	1	20.1	0.5	0.5	0	0.4	2.6
"dominula"	190	81	55	2	12.1	0.7	0.7	0	0.5	3
"dominula"	190	82	83	1	26.7	0.6	0.6	0.1	0.3	2.7
"dominula"	190	83	64	1	18.9	0.4	0.4	0	0.2	2.3
"dominula"	190	84	153	2	28.9	0.5	0.5	0	0.5	1.6
"dominula"	190	85	75	2	20.3	0.5	0.5	0	0.4	2.4
"dominula"	190	86	143	2	42.2	0.4	0.4	0	0.4	2.6
"dominula"	190	87	76	2	25.7	0.7	0.7	0	0.3	1
"dominula"	190	88	238	2	42.1	0.6	0.6	0	0.4	1.7
"dominula"	190	89	63	2	20.3	0.5	0.5	0	0.3	0.8
"dominula"	190	90	43	2	12.1	0.4	0.4	0	0.2	1.2
"dominula"	190	91	49	1	11.4	0.7	0.7	0	0.6	4.7
"dominula"	190	92	81	1	21.9	0.3	0.3	0	0.3	1.7
"dominula"	190	93	51	1	13.6	0.4	0.4	0	0.3	2
"dominula"	190	94	24	1	9.6	0.6	0.6	0	0.6	2.9
"dominula"	190	95	60	2	14.1	0.7	0.7	0.1	0.5	3.5
"dominula"	190	96	107	1	23	0.3	0.3	0	0.3	1.9
"dominula"	190	97	79	1	23.3	0.7	0.7	0	0.5	4.5
"dominula"	190	98	62	1	22.6	0.4	0.4	0	0.3	4.2
"dominula"	190	99	80	1	16.9	0.5	0.5	0	0.4	4.2
"dominula"	190	100	109	1	22.6	0.6	0.6	0	0.4	3
"dominula"	190	101	38	1	17.1	0.5	0.5	0	0.5	5.1
"dominula"	190	102	72	1	15.9	0.3	0.3	0	0.2	3.1
"dominula"	190	103	95	1	26.3	0.4	0.4	0	0.4	4.8
"dominula"	190	104	53	1	17.2	0.5	0.5	0	0.4	3
"dominula"	190	105	59	2	16.5	0.5	0.5	0	0.4	1
"dominula"	190	106	42	2	14.9	0.5	0.5	0.1	0.3	2.7
"dominula"	190	107	108	2	36	0.4	0.4	0	0.3	2.2
"dominula"	190	108	212	2	45.8	0.7	0.7	0.1	0.5	2.5
"dominula"	190	109	119	1	22	0.6	0.6	0	0.6	4.6
"dominula"	190	110	119	1	23.2	0.6	0.6	0	0.4	2.2
"dominula"	190	111	97	2	19.2	0.4	0.4	0.1	0.3	1
"dominula"	190	112	18	1	7.2	0.4	0.4	0	0.3	1.4
"dominula"	190	113	105	4	21	0.6	0.6	0	0.4	1.8
"dominula"	190	114	127	1	21	0.8	0.8	0	0.5	2.9
"dominula"	190	115	131	1	30.1	0.7	0.7	0	0.5	4.2
"dominula"	190	116	104	1	30.1	0.7	0.7	0	0.5	4.3
"dominula"	190	117	58	1	19.5	0.5	0.5	0	0.4	3.9
"dominula"	190	118	70	1	22.3	0.8	0.8	0	0.5	3.1
"dominula"	190	119	40	1	11.9	0.4	0.4	0	0.3	4.7
"dominula"	190	120	84	1	21.8	0.6	0.6	0	0.6	5
"dominula"	190	121	103	1	19.2	0.3	0.3	0	0.3	2.6
"dominula"	190	122	45	1	11.6	0.5	0.5	0	0.4	3.3
"dominula"	190	123	121	1	28.5	0.3	0.3	0	0.3	1.6
"dominula"	190	124	127	2	27.7	0.5	0.5	0	0.3	1.6
"dominula"	190	125	139	1	36.8	0.6	0.6	0.1	0.5	2.8
"dominula"	190	126	107	1	17.7	0.6	0.6	0	0.6	4.2
"dominula"	190	127	93	1	24.6	0.5	0.5	0	0.5	2.1
"dominula"	190	128	66	1	22.9	0.6	0.6	0	0.4	1.6
"dominula"	190	129	83	1	18.5	0.5	0.5	0	0.4	4.5
"dominula"	190	130	89	1	26.9	0.4	0.4	0	0.3	3.9
"dominula"	190	131	64	2	23.7	0.6	0.6	0	0.4	3.2
"dominula"	190	132	97	1	30.2	0.6	0.6	0	0.5	3.3
"dominula"	190	133	64	1	17.9	0.5	0.5	0	0.5	3.9
"dominula"	190	134	69	1	16.8	0.5	0.5	0	0.5	3.5
"dominula"	190	135	235	2	41.6	0.5	0.5	0	0.4	1.9
"dominula"	190	136	287	2	57.4	0.7	0.7	0	0.6	3.4
"dominula"	190	137	29	1	11.7	0.6	0.6	0	0.4	1.8
"dominula"	190	138	60	1	14	0.5	0.5	0	0.4	3.3
"dominula"	190	139	53	1	11.6	0.7	0.7	0.1	0.5	3.8
"dominula"	190	140	28	1	11.1	0.5	0.5	0	0.5	3.8
"dominula"	190	141	80	2	24.3	0.7	0.7	0	0.5	2.8
"dominula"	190	142	42	1	15.9	0.5	0.5	0	0.3	1.9
"dominula"	190	143	155	1	35.9	0.5	0.5	0.1	0.3	4.6
"dominula"	190	144	172	1	32.1	0.5	0.5	0.1	0.3	3.4
"dominula"	190	145	220	1	39.9	0.5	0.5	0	0.4	4.2
"dominula"	190	146	77	1	21.5	0.4	0.4	0	0.4	2.8
"dominula"	190	147	57	1	19.9	0.5	0.5	0	0.5	6.1
"dominula"	190	148	47	1	17.1	0.6	0.6	0	0.4	5
"dominula"	190	149	50	1	18.1	0.5	0.5	0	0.5	2.1
"dominula"	190	150	47	1	16.2	0.6	0.6	0	0.5	2.7
"dominula"	190	151	59	2	22.2	0.5	0.5	0	0.3	3.9
"dominula"	190	152	86	1	20	0.7	0.7	0	0.5	5.9
"dominula"	190	153	83	3	16.6	0.5	0.5	0	0.5	1.5
"dominula"	190	154	37	1	10.1	0.5	0.5	0	0.4	2
"dominula"	190	155	135	1	32.2	0.6	0.6	0	0.5	2.5
"dominula"	190	156	69	1	23.1	0.6	0.6	0	0.5	5.4
"dominula"	190	157	64	1	18.4	0.5	0.5	0	0.5	4.4
"dominula"	190	158	62	2	23.8	0.7	0.7	0	0.5	2.3
"dominula"	190	159	74	1	22.1	0.5	0.5	0	0.4	4.7
"dominula"	190	160	59	1	18.4	0.5	0.5	0	0.5	4.3
"dominula"	190	161	86	2	27	0.6	0.6	0	0.5	4.4
"dominula"	190	162	97	1	25.6	0.6	0.6	0	0.4	6.6
"dominula"	190	163	52	1	15.4	0.8	0.8	0	0.7	4.5
"dominula"	190	164	72	1	19.8	0.5	0.5	0	0.4	4.8
"dominula"	190	165	205	1	41.5	0.5	0.5	0	0.5	3.6
"dominula"	190	166	54	2	20.2	0.6	0.6	0	0.4	3.2
"dominula"	190	167	102	1	18.9	0.7	0.7	0	0.6	4.3
"dominula"	190	168	70	1	27	0.4	0.4	0	0.3	3.6
"dominula"	190	169	126	2	22.7	0.5	0.5	0	0.5	2.2
"dominula"	190	170	57	2	21	0.4	0.4	0	0.3	4.2
"dominula"	190	171	51	2	18.4	0.5	0.5	0	0.4	1.8
"dominula"	190	172	72	1	22.8	0.6	0.6	0	0.4	3.1
"dominula"	190	173	62	1	27.1	0.4	0.4	0	0.3	3.4
"dominula"	190	174	202	1	37.2	0.8	0.8	0	0.6	4.8
"dominula"	190	175	80	1	17.6	0.5	0.5	0	0.5	5.2
"dominula"	190	176	119	1	22.6	0.5	0.5	0	0.3	2.1
"dominula"	190	177	205	2	33.4	0.7	0.7	0	0.2	2.6
"dominula"	190	178	37	2	15.2	0.6	0.6	0	0.6	7.4
"dominula"	190	179	114	1	25.5	0.4	0.4	0	0.3	1.9
"dominula"	190	180	35	1	11.3	0.5	0.5	0	0.5	3.8
"dominula"	190	181	133	1	29.1	0.5	0.5	0	0.5	3.4
"dominula"	190	182	86	1	24.1	0.4	0.4	0	0.3	2.4
"dominula"	190	183	28	1	13.3	0.7	0.7	0	0.5	7.3
"dominula"	190	184	154	1	42.3	0.7	0.7	0	0.4	4.6
"dominula"	190	185	38	2	15	0.6	0.6	0	0.6	3.2
"dominula"	190	186	55	1	16.7	0.5	0.5	0	0.4	3.2
"dominula"	190	187	128	1	31	0.6	0.6	0	0.5	3
"dominula"	190	188	65	1	17.8	0.4	0.4	0	0.4	1.9
"dominula"	190	189	86	1	23.2	0.6	0.6	0	0.6	4.7
"dominula"	190	190	85	4	34.2	0.6	0.6	0	0.4	1.9
"dominula"	200	1	133	1	36.4	0.6	0.6	0	0	0.2
"dominula"	200	2	64	1	22.6	0.7	0.7	0	0.1	0.5
"dominula"	200	3	76	1	15.8	0.5	0.5	0	0	0
"dominula"	200	4	57	1	10.4	0.5	0.5	0	0	0.1
"dominula"	200	5	77	1	18.7	0.6	0.6	0	0.2	0.4
"dominula"	200	6	127	1	22	0.6	0.6	0	0.1	0.3
"dominula"	200	7	72	1	22.9	0.5	0.5	0	0.3	0.5
"dominula"	200	8	40	1	16.8	0.5	0.5	0	0.1	0.2
"dominula"	200	9	62	1	15	0.6	0.6	0	0.2	0.5
"dominula"	200	10	32	1	13.4	0.5	0.5	0.1	0.3	0.4
"dominula"	200	11	68	1	14	0.5	0.5	0	0.4	0.6
"dominula"	200	12	80	1	17.6	0.6	0.6	0	0.3	0.9
"dominula"	200	13	36	1	13.2	0.6	0.6	0	0.4	0.6
"dominula"	200	14	90	1	24.7	0.5	0.5	0	0.3	0.5
"dominula"	200	15	100	1	21.8	0.4	0.4	0	0.3	0.4
"dominula"	200	16	140	1	35	0.7	0.7	0	0.4	1.5
"dominula"	200	17	45	1	14.3	0.7	0.7	0	0.3	1.1
"dominula"	200	18	104	1	23.1	0.6	0.6	0	0.3	0.9
"dominula"	200	19	66	1	23.1	0.5	0.5	0.1	0.1	0.4
"dominula"	200	20	57	1	14.9	0.5	0.5	0	0.3	1.2
"dominula"	200	21	84	1	23.5	0.5	0.5	0	0.2	0.9
"dominula"	200	22	183	1	53.5	0.6	0.6	0	0.3	0.9
"dominula"	200	23	60	1	15.4	0.5	0.5	0	0.5	1.1
"dominula"	200	24	16	1	5.8	0.4	0.4	0	0.3	0.5
"dominula"	200	25	91	1	19.9	0.5	0.5	0	0.2	0.5
"dominula"	200	26	154	1	27.9	0.5	0.5	0	0.2	0.5
"dominula"	200	27	134	1	26.1	0.7	0.7	0	0.3	1.5
"dominula"	200	28	65	1	13.5	0.5	0.5	0	0.4	1.3
"dominula"	200	29	46	1	13.5	0.5	0.5	0	0.4	1.5
"dominula"	200	30	112	1	34	0.5	0.5	0	0.4	1.7
"dominula"	200	31	47	1	17.7	0.7	0.7	0	0.5	1.7
"dominula"	200	32	59	1	17.4	0.5	0.5	0	0.3	0.8
"dominula"	200	33	155	1	26.6	0.6	0.6	0	0.4	1.6
"dominula"	200	34	34	1	18.8	0.7	0.7	0	0.4	2.5
"dominula"	200	35	89	1	22.6	0.7	0.7	0	0.5	2.5
"dominula"	200	36	70	1	20.1	0.7	0.7	0.1	0.4	1.8
"dominula"	200	37	42	1	14.9	0.5	0.5	0	0.4	2.1
"dominula"	200	38	51	1	17.7	0.7	0.7	0	0.4	2.4
"dominula"	200	39	97	1	29	0.7	0.7	0	0.4	1.9
"dominula"	200	40	114	2	29.3	0.8	0.8	0	0.1	1.2
"dominula"	200	41	119	1	23	0.6	0.6	0.1	0.2	1.1
"dominula"	200	42	65	1	27.2	0.7	0.7	0	0.4	1.9
"dominula"	200	43	67	1	21	0.6	0.6	0	0.5	1.7
"dominula"	200	44	123	1	25.8	0.4	0.4	0	0.2	0.6
"dominula"	200	45	51	1	20.1	0.8	0.8	0	0.4	2.7
"dominula"	200	46	258	1	44.3	0.5	0.5	0	0.3	1.2
"dominula"	200	47	53	1	12.7	0.6	0.6	0	0.5	2.6
"dominula"	200	48	98	1	29.6	0.6	0.6	0	0.4	1.6
"dominula"	200	49	39	1	11.1	0.6	0.6	0.2	0.4	1.4
"dominula"	200	50	42	1	20	0.7	0.7	0	0.3	1.5
"dominula"	200	51	70	1	25.9	0.7	0.7	0	0.2	2.2
"dominula"	200	52	50	1	10.4	0.4	0.4	0	0.3	0.9
"dominula"	200	53	63	1	21.7	0.5	0.5	0	0.3	1.7
"dominula"	200	54	70	1	28.3	0.5	0.5	0	0.3	1.8
"dominula"	200	55	45	2	13.6	0.7	0.7	0	0.2	1
"dominula"	200	56	80	1	17.4	0.4	0.4	0	0.2	1.1
"dominula"	200	57	86	1	27.7	0.6	0.6	0	0.2	0.9
"dominula"	200	58	100	1	15.6	0.4	0.4	0	0.3	1.2
"dominula"	200	59	127	1	25.1	0.5	0.5	0	0.4	1.4
"dominula"	200	60	67	1	21.2	0.7	0.7	0	0.4	2.7
"dominula"	200	61	91	1	28.2	0.3	0.3	0	0.3	1.7
"dominula"	200	62	73	1	22.7	0.8	0.8	0	0.5	1.7
"dominula"	200	63	252	1	38.2	0.5	0.5	0	0.5	1.5
"dominula"	200	64	36	2	9.1	0.6	0.6	0	0.6	1.7
"dominula"	200	65	42	2	13.3	0.5	0.5	0	0.5	1.8
"dominula"	200	66	93	1	32.8	0.5	0.5	0	0.5	1.3
"dominula"	200	67	33	1	13.1	0.6	0.6	0.1	0.4	1.6
"dominula"	200	68	90	2	24.8	0.7	0.7	0	0.4	1.7
"dominula"	200	69	112	2	21.9	0.8	0.8	0	0.4	2.1
"dominula"	200	70	41	1	13.2	0.6	0.6	0	0.5	2.2
"dominula"	200	71	89	1	24.5	0.4	0.4	0	0.4	2.2
"dominula"	200	72	70	1	19.7	0.4	0.4	0	0.4	1.8
"dominula"	200	73	115	1	37.7	0.2	0.2	0	0.2	1
"dominula"	200	74	28	1	10.9	0.6	0.6	0	0.4	2.4
"dominula"	200	75	70	1	13.7	0.6	0.6	0	0.6	2.3
"dominula"	200	76	81	1	24.2	0.7	0.7	0	0.5	2.7
"dominula"	200	77	65	1	19.4	0.6	0.6	0	0.5	4.1
"dominula"	200	78	39	1	13.9	0.6	0.6	0	0.4	2.1
"dominula"	200	79	95	2	31.3	0.3	0.3	0	0.2	1.1
"dominula"	200	80	89	1	30.9	0.6	0.6	0	0.3	1.4
"dominula"	200	81	97	1	20.4	0.6	0.6	0	0.4	1.9
"dominula"	200	82	20	1	8	0.6	0.6	0	0.4	2.8
"dominula"	200	83	39	1	16.4	0.5	0.5	0	0.5	2.7
"dominula"	200	84	48	1	12.8	0.6	0.6	0	0.5	3.6
"dominula"	200	85	90	1	25.2	0.7	0.7	0	0.6	2.6
"dominula"	200	86	26	1	10.4	0.5	0.5	0	0.4	2.6
"dominula"	200	87	73	1	23.7	0.7	0.7	0	0.6	4.5
"dominula"	200	88	100	2	25.1	0.3	0.3	0	0.2	0.6
"dominula"	200	89	79	1	27.7	0.6	0.6	0	0.5	2.7
"dominula"	200	90	124	1	24.9	0.5	0.5	0	0.4	1.6
"dominula"	200	91	96	1	22.4	0.4	0.4	0	0.4	2
"dominula"	200	92	61	3	24.1	0.5	0.5	0	0.5	1.7
"dominula"	200	93	103	1	19	0.5	0.5	0	0.3	2.4
"dominula"	200	94	114	1	34.9	0.7	0.7	0	0.4	3.9
"dominula"	200	95	70	1	21.7	0.6	0.6	0	0.6	3.2
"dominula"	200	96	109	1	30.9	0.6	0.6	0	0.4	3.4
"dominula"	200	97	37	2	12.4	0.7	0.7	0	0.5	1.8
"dominula"	200	98	32	1	9.6	0.3	0.3	0	0.3	1.4
"dominula"	200	99	43	1	11.2	0.5	0.5	0	0.4	4.1
"dominula"	200	100	107	1	25.6	0.5	0.5	0	0.3	1.4
"dominula"	200	101	82	1	20.2	0.4	0.4	0	0.3	0.7
"dominula"	200	102	34	1	12.8	0.5	0.5	0.1	0.4	3.1
"dominula"	200	103	57	1	17.8	0.5	0.5	0	0.5	4.1
"dominula"	200	104	53	1	11.3	0.6	0.6	0	0.4	2.9
"dominula"	200	105	53	1	16.5	0.7	0.7	0	0.5	3.7
"dominula"	200	106	85	2	17	0.5	0.5	0	0.5	1.2
"dominula"	200	107	66	1	20.2	0.6	0.6	0	0.6	5.3
"dominula"	200	108	92	1	25.1	0.5	0.5	0	0.4	3
"dominula"	200	109	42	1	15.2	0.5	0.5	0	0.4	3.2
"dominula"	200	110	86	1	18.2	0.6	0.6	0	0.5	2.2
"dominula"	200	111	85	2	17.5	0.5	0.5	0	0.5	2.5
"dominula"	200	112	52	1	11.9	0.5	0.5	0	0.3	1.3
"dominula"	200	113	98	1	26.2	0.6	0.6	0	0.3	3.6
"dominula"	200	114	99	1	20.6	0.6	0.6	0	0.5	3.1
"dominula"	200	115	32	1	11	0.5	0.5	0	0.5	3.3
"dominula"	200	116	115	2	30.9	0.3	0.3	0	0.3	2.1
"dominula"	200	117	27	1	7.9	0.5	0.5	0	0.5	2.3
"dominula"	200	118	171	2	36.3	0.4	0.4	0	0.4	1.3
"dominula"	200	119	84	1	25.9	0.7	0.7	0	0.5	3.6
"dominula"	200	120	89	2	25.3	0.6	0.6	0	0.5	3.6
"dominula"	200	121	120	1	36	0.5	0.5	0	0.2	2.3
"dominula"	200	122	294	1	47.1	0.6	0.6	0	0.6	4.2
"dominula"	200	123	90	1	25	0.5	0.5	0	0.4	4
"dominula"	200	124	101	1	27	0.5	0.5	0	0.5	2.7
"dominula"	200	125	65	1	14.6	0.1	0.1	0	0.1	1.9
"dominula"	200	126	180	2	32.3	0.4	0.4	0.1	0.2	1.9
"dominula"	200	127	82	1	25.4	0.6	0.6	0.1	0.4	4.7
"dominula"	200	128	144	4	29.2	0.6	0.6	0	0.3	1.6
"dominula"	200	129	167	1	33.8	0.5	0.5	0	0.5	3.6
"dominula"	200	130	74	1	24.9	0.7	0.7	0	0.6	2.2
"dominula"	200	131	92	1	25.6	0.8	0.8	0	0.5	4.7
"dominula"	200	132	149	2	29.9	0.5	0.5	0	0.5	4.5
"dominula"	200	133	114	2	22	0.7	0.7	0	0.6	4.6
"dominula"	200	134	25	1	7.3	0.6	0.6	0	0.5	3.4
"dominula"	200	135	49	2	21.3	0.8	0.8	0	0.7	4.5
"dominula"	200	136	128	2	29	0.5	0.5	0	0.4	2.7
"dominula"	200	137	100	1	32.5	0.7	0.7	0	0.4	2.5
"dominula"	200	138	81	1	23.5	0.5	0.5	0	0.3	1.9
"dominula"	200	139	86	1	25.8	0.5	0.5	0	0.4	2.4
"dominula"	200	140	76	2	19.5	0.6	0.6	0	0.5	3.8
"dominula"	200	141	33	2	13.7	0.6	0.6	0	0.6	2.7
"dominula"	200	142	68	2	19.9	0.6	0.6	0	0.5	2.9
"dominula"	200	143	207	1	31.2	0.5	0.5	0	0.5	3.9
"dominula"	200	144	37	1	11.7	0.6	0.6	0	0.6	4.9
"dominula"	200	145	141	1	22.5	0.5	0.5	0	0.4	4.8
"dominula"	200	146	83	1	23	0.5	0.5	0	0.4	4.5
"dominula"	200	147	65	1	13.7	0.7	0.7	0	0.6	3.8
"dominula"	200	148	81	1	32.9	0.5	0.5	0	0.4	2.4
"dominula"	200	149	74	1	21.5	0.6	0.6	0	0.4	4.2
"dominula"	200	150	85	1	17.1	0.5	0.5	0	0.5	4.4
"dominula"	200	151	176	1	30.5	0.4	0.4	0	0.4	4.4
"dominula"	200	152	104	1	22	0.6	0.6	0	0.4	3.4
"dominula"	200	153	53	3	17.7	0.7	0.7	0	0.5	5
"dominula"	200	154	57	1	15.6	0.5	0.5	0	0.4	4.5
"dominula"	200	155	48	2	15.4	0.5	0.5	0	0.4	4
"dominula"	200	156	158	1	26.8	0.7	0.7	0	0.7	4.7
"dominula"	200	157	84	2	27.8	0.5	0.5	0	0.4	2.7
"dominula"	200	158	53	3	20	0.4	0.4	0	0.4	1.8
"dominula"	200	159	126	1	29.8	0.6	0.6	0	0.5	5.1
"dominula"	200	160	75	1	32	0.4	0.4	0	0.4	4.5
"dominula"	200	161	106	2	20	0.6	0.6	0	0.5	5.3
"dominula"	200	162	56	2	19	0.5	0.5	0	0.3	3.6
"dominula"	200	163	135	2	27	0.7	0.7	0	0.7	5.5
"dominula"	200	164	34	1	9.7	0.7	0.7	0	0.5	4.9
"dominula"	200	165	152	1	43.7	0.6	0.6	0	0.5	6.9
"dominula"	200	166	87	2	21.6	0.5	0.5	0	0.5	2.8
"dominula"	200	167	44	2	12.8	0.8	0.8	0	0.6	3.6
"dominula"	200	168	72	1	26.2	0.6	0.6	0	0.6	4.8
"dominula"	200	169	149	1	35.2	0.8	0.8	0	0.5	5
"dominula"	200	170	121	1	28.7	0.5	0.5	0	0.5	5
"dominula"	200	171	54	1	17.5	0.3	0.3	0	0.3	3.7
"dominula"	200	172	130	1	37.1	0.6	0.6	0	0.5	3.4
"dominula"	200	173	145	1	34.5	0.7	0.7	0	0.4	3.2
"dominula"	200	174	131	2	42.5	0.6	0.6	0.1	0.4	2.2
"dominula"	200	175	85	1	17.6	0.4	0.4	0	0.4	3.5
"dominula"	200	176	82	1	19.8	0.4	0.4	0	0.4	3.3
"dominula"	200	177	96	3	31.2	0.5	0.5	0	0.4	4.2
"dominula"	200	178	32	1	9.8	0.4	0.4	0	0.4	5.3
"dominula"	200	179	81	1	24.4	0.7	0.7	0	0.7	3.4
"dominula"	200	180	143	2	40.9	0.5	0.5	0	0.5	5.9
"dominula"	200	181	66	1	17.4	0.5	0.5	0	0.3	2
"dominula"	200	182	154	1	34.2	0.7	0.7	0	0.5	3.6
"dominula"	200	183	131	2	27.1	0.4	0.4	0	0.3	2.4
"dominula"	200	184	100	2	19.2	0.5	0.5	0	0.4	3.4
"dominula"	200	185	66	1	18.4	0.3	0.3	0	0.3	2.8
"dominula"	200	186	117	2	26	0.5	0.5	0.1	0.4	4.7
"dominula"	200	187	78	2	21.1	0.4	0.4	0	0.3	0.6
"dominula"	200	188	35	1	17.6	0.5	0.5	0	0.3	2
"dominula"	200	189	148	1	26.9	0.5	0.5	0	0.4	4.9
"dominula"	200	190	157	1	35.5	0.7	0.7	0	0.6	5.4
"dominula"	200	191	147	1	35.1	0.7	0.7	0	0.6	5.3
"dominula"	200	192	108	1	28.1	0.5	0.5	0	0.5	5.2
"dominula"	200	193	166	1	28.4	0.6	0.6	0	0.5	5.7
"dominula"	200	194	67	1	17.5	0.7	0.7	0	0.6	3.8
"dominula"	200	195	147	1	27.7	0.7	0.7	0	0.6	4.9
"dominula"	200	196	62	1	21.5	0.4	0.4	0	0.3	2.8
"dominula"	200	197	151	1	38.5	0.5	0.5	0	0.5	3.9
"dominula"	200	198	70	1	14.9	0.6	0.6	0	0.6	6.8
"dominula"	200	199	89	1	22.5	0.5	0.5	0	0.5	4.4
"dominula"	200	200	89	4	27.4	0.4	0.4	0	0.4	2.5
